 ,Feret,FeretX,FeretY,FeretAngle,MinFeret
82,5.00,979,681,143.13,1.79
83,2.24,593,698,116.57,1.00
84,1.41,595,701,135.00,1.00
85,4.47,434,736,26.57,1.90
86,7.07,672,678,98.13,1.00
87,7.28,960,768,15.95,1.94
88,4.47,978,774,116.57,1.90
89,15.13,533,657,97.59,1.99
90,4.12,600,626,104.04,1.00
91,5.39,633,862,21.80,1.90
92,8.94,918,945,116.57,2.04
93,5.83,923,959,120.96,1.79
94,5.39,937,772,68.20,1.90
95,3.16,616,582,108.43,1.00
96,8.25,614,598,75.96,1.98
97,4.24,888,878,135.00,1.41
98,7.62,640,882,156.80,1.90
99,3.61,570,959,123.69,1.79
100,2.24,585,642,153.43,1.00
101,4.47,640,830,153.43,1.79
102,13.34,393,594,77.01,1.98
103,2.24,464,661,116.57,1.00
104,8.06,720,529,97.13,1.00
105,4.12,501,538,165.96,1.00
106,2.24,493,539,153.43,1.00
107,6.32,669,518,18.43,1.94
108,3.16,656,518,161.57,1.00
109,5.39,601,830,21.80,1.90
110,9.49,1009,877,18.43,1.90
111,2.83,428,537,135.00,1.41
112,1.41,648,553,135.00,1.00
113,1.41,425,536,135.00,1.00
114,1.41,429,537,135.00,1.00
115,12.65,722,623,108.43,2.11
116,1.41,728,642,135.00,1.00
117,17.12,544,645,173.29,1.99
118,9.43,1002,838,32.01,2.06
119,9.22,546,527,102.53,1.98
120,3.61,643,541,123.69,1.79
121,8.60,925,988,54.46,1.94
122,1.41,918,997,135.00,1.00
123,8.54,987,761,20.56,1.94
124,4.47,961,766,153.43,1.79
125,5.00,542,728,53.13,1.79
126,2.24,978,664,116.57,1.00
127,5.39,790,769,158.20,1.90
128,5.10,986,805,168.69,1.00
129,6.32,803,561,71.57,1.96
130,5.66,533,557,45.00,1.41
131,17.46,589,586,113.63,2.11
132,11.18,301,598,116.57,2.10
133,4.12,501,538,165.96,1.00
134,2.24,493,539,153.43,1.00
135,3.16,1021,845,108.43,1.00
136,2.83,444,646,45.00,1.41
137,11.40,433,661,52.13,2.00
138,3.61,634,553,56.31,1.79
139,6.32,1007,854,161.57,1.94
140,7.07,674,838,171.87,1.00
141,11.18,789,657,26.57,1.79
142,9.43,332,599,147.99,2.06
143,1.41,786,548,135.00,1.00
144,3.61,570,715,123.69,1.79
145,11.70,749,519,109.98,2.06
146,13.04,636,633,94.40,1.00
147,4.12,354,594,104.04,1.00
148,9.85,453,642,66.04,2.04
149,5.00,744,534,53.13,1.94
150,13.15,483,640,98.75,1.99
151,9.85,759,786,156.04,2.04
152,2.24,999,893,116.57,1.00
153,5.39,574,510,158.20,1.90
154,8.06,995,666,60.26,2.04
155,5.83,298,603,59.04,1.79
156,5.00,654,555,36.87,1.79
157,6.71,703,540,153.43,2.04
158,3.16,747,534,161.57,1.00
159,11.18,989,784,153.43,2.04
160,11.66,517,541,120.96,1.79
161,21.40,369,544,142.59,2.00
162,2.24,323,573,116.57,1.00
163,1.41,324,586,135.00,1.00
164,2.83,430,593,45.00,1.41
165,5.00,579,769,53.13,1.94
166,2.83,573,776,45.00,1.41
167,7.21,858,696,146.31,2.06
168,1.41,648,553,135.00,1.00
169,16.16,940,966,68.20,2.11
170,8.06,962,745,150.26,2.06
171,4.47,594,793,63.43,1.79
172,2.24,411,601,153.43,1.00
173,3.16,746,692,161.57,1.00
174,1.41,751,693,135.00,1.00
175,6.71,774,787,63.43,1.90
176,5.39,934,800,158.20,1.90
177,6.08,956,785,170.54,1.00
178,8.25,426,545,75.96,1.94
179,8.49,450,642,45.00,1.41
180,9.22,413,593,77.47,1.96
181,2.24,412,600,116.57,1.00
182,7.62,576,767,66.80,1.94
183,1.41,574,773,135.00,1.00
184,7.07,992,823,45.00,1.41
185,5.83,646,517,149.04,1.79
186,4.47,656,521,153.43,1.79
187,1.41,661,523,135.00,1.00
188,13.60,433,637,126.03,2.09
189,8.06,826,680,119.74,1.79
190,9.22,290,596,167.47,1.96
191,2.24,686,850,116.57,1.00
192,3.16,685,859,108.43,1.00
193,5.39,318,599,111.80,1.90
194,6.40,847,707,141.34,1.94
195,4.47,975,889,116.57,1.79
196,5.39,952,858,111.80,1.90
197,7.07,562,526,135.00,1.41
198,3.61,389,528,33.69,1.79
199,1.41,385,528,135.00,1.00
200,7.28,375,531,15.95,1.94
201,5.83,501,514,120.96,1.79
202,2.24,507,525,116.57,1.00
203,13.60,658,521,107.10,1.94
204,5.66,451,637,135.00,1.41
205,6.32,367,657,71.57,1.94
206,13.60,589,667,72.90,1.94
207,3.16,664,818,108.43,1.00
208,4.47,875,894,153.43,1.79
209,16.28,713,662,42.51,2.07
210,2.24,614,622,153.43,1.00
211,15.13,706,644,7.59,1.99
212,3.61,749,549,33.69,1.79
213,13.15,741,635,81.25,1.99
214,20.62,922,949,22.83,2.15
215,11.66,956,785,149.04,2.11
216,1.41,627,549,135.00,1.00
217,3.61,790,559,146.31,1.79
218,8.54,527,544,69.44,1.90
219,5.00,903,874,53.13,1.94
220,4.24,1010,887,135.00,1.41
221,2.24,348,574,116.57,1.00
222,4.24,636,554,45.00,1.41
223,3.61,751,706,56.31,1.79
224,5.39,633,436,21.80,1.90
225,4.47,753,559,26.57,1.79
226,2.24,961,771,116.57,1.00
227,1.41,953,788,135.00,1.00
228,20.12,519,542,26.57,1.79
229,4.24,966,751,45.00,1.41
230,2.24,643,540,153.43,1.00
231,11.05,649,540,174.81,1.00
232,4.47,945,793,116.57,1.79
233,3.16,376,589,108.43,1.00
234,2.24,378,599,116.57,1.00
235,17.00,687,674,118.07,2.13
236,15.65,959,738,26.57,2.10
237,2.83,615,619,135.00,1.41
238,5.10,329,599,101.31,1.00
239,13.15,650,650,81.25,1.99
240,7.28,896,865,15.95,1.96
241,2.24,614,840,116.57,1.00
242,3.16,964,860,108.43,1.00
243,11.70,500,508,109.98,2.06
244,1.41,505,525,135.00,1.00
245,8.06,578,872,150.26,1.79
246,8.49,469,643,45.00,1.41
247,13.45,696,689,48.01,2.03
248,5.39,338,605,68.20,1.90
249,2.24,235,445,116.57,1.00
250,4.24,249,454,45.00,1.41
251,2.24,234,487,153.43,1.00
252,1.41,239,489,135.00,1.00
253,2.24,311,504,153.43,1.00
254,3.61,476,442,146.31,1.79
255,2.24,659,266,116.57,1.00
256,4.47,1173,461,153.43,1.79
257,11.18,991,618,79.70,1.99
258,1.41,1327,657,135.00,1.00
259,5.10,1383,680,101.31,1.00
260,11.70,1179,666,70.02,2.06
261,14.32,1076,659,77.91,1.98
262,7.62,1229,661,113.20,1.90
263,3.61,1138,776,146.31,1.79
264,3.16,1139,602,161.57,1.00
265,2.24,1201,717,153.43,1.00
266,5.10,1121,651,101.31,1.00
267,5.00,1198,349,143.13,1.94
268,1.41,1144,636,135.00,1.00
269,3.61,1138,776,146.31,1.79
270,7.28,1487,701,74.05,1.97
271,9.85,1392,686,66.04,2.04
272,5.10,1113,604,168.69,1.00
273,11.18,1385,690,79.70,1.97
274,4.47,1218,760,26.57,1.79
275,2.24,1258,659,116.57,1.00
276,5.39,1127,582,111.80,1.94
277,2.24,911,618,116.57,1.00
278,4.12,1653,699,104.04,1.00
279,6.32,1444,709,71.57,1.90
280,3.61,1328,686,123.69,1.79
281,3.16,1331,686,108.43,1.00
282,10.20,1133,895,168.69,1.98
283,3.16,1110,900,108.43,1.00
284,3.16,1366,680,108.43,1.00
285,12.04,1343,679,138.37,2.06
286,2.83,1355,690,135.00,1.41
287,10.63,1147,572,131.19,2.00
288,6.32,1444,709,71.57,1.90
289,2.24,1424,683,116.57,1.00
290,7.28,1423,699,74.05,1.96
291,5.83,1147,654,120.96,1.79
292,12.17,1464,698,99.46,1.99
293,3.61,931,612,56.31,1.79
294,7.28,929,626,74.05,1.96
295,3.16,1289,665,161.57,1.00
296,2.83,1633,702,135.00,1.41
297,4.47,1635,709,116.57,1.90
298,7.21,1275,674,56.31,1.94
299,1.41,1133,894,135.00,1.00
300,2.83,1633,702,135.00,1.41
301,4.47,1635,709,116.57,1.90
302,7.62,1423,685,66.80,1.94
303,2.24,1124,889,153.43,1.00
304,1.41,1133,894,135.00,1.00
305,1.41,1408,681,135.00,1.00
306,6.32,1405,696,71.57,1.90
307,1.41,1214,334,135.00,1.00
308,2.24,1219,336,153.43,1.00
309,5.83,1664,715,30.96,1.94
310,1.41,931,611,135.00,1.00
311,3.16,929,619,108.43,1.00
312,7.81,1403,676,129.81,2.03
313,3.16,1282,654,108.43,1.00
314,2.24,1405,683,153.43,1.00
315,8.25,1431,690,14.04,1.97
316,2.83,1245,725,45.00,1.41
317,7.28,1389,679,105.95,1.94
318,7.28,1529,698,74.05,1.94
319,4.12,1313,695,165.96,1.00
320,7.28,1284,679,15.95,1.96
321,3.61,928,484,33.69,1.79
322,4.47,942,425,116.57,1.79
323,3.61,947,439,123.69,1.79
324,3.61,974,427,33.69,1.79
325,3.16,949,178,108.43,1.00
326,2.24,1064,324,153.43,1.00
327,4.47,1278,1131,153.43,1.79
328,1.41,1480,39,135.00,1.00
329,7.21,1329,45,123.69,2.06
330,6.32,1368,28,108.43,1.90
331,2.24,1230,76,116.57,1.00
332,13.15,1268,381,8.75,1.98
333,15.65,1315,352,63.43,1.79
334,1.41,1283,341,135.00,1.00
335,15.81,1315,444,34.70,2.13
336,4.47,1281,338,153.43,1.79
337,5.66,1307,386,135.00,1.41
338,14.14,1291,336,45.00,1.41
339,2.24,1289,389,116.57,1.00
340,7.07,1289,395,98.13,1.00
341,2.83,1262,346,45.00,1.41
342,10.44,1325,385,73.30,1.96
343,4.47,1297,426,63.43,1.79
344,6.40,1281,419,51.34,2.00
345,10.63,1333,362,41.19,2.03
346,9.06,1315,418,173.66,1.00
347,18.03,1270,402,176.82,1.00
348,20.88,1264,356,16.70,1.94
349,9.90,1282,321,45.00,1.41
350,4.12,1482,159,104.04,1.00
351,2.83,1403,152,45.00,1.41
352,8.25,1356,129,75.96,1.94
353,6.08,1413,577,99.46,1.00
354,5.00,1439,592,53.13,1.79
355,5.10,1383,222,101.31,1.00
356,3.61,1555,890,123.69,1.79
357,5.66,1453,907,135.00,1.41
358,8.06,1436,925,119.74,1.79
359,7.62,1477,898,113.20,1.94
360,2.24,1414,874,153.43,1.00
361,2.24,1587,1020,116.57,1.00
362,3.16,1552,1030,108.43,1.00
363,3.61,1482,1004,56.31,1.79
364,2.83,1478,1015,45.00,1.41
365,3.61,1483,1004,56.31,1.79
366,2.83,1476,1014,45.00,1.41
367,3.61,1534,118,56.31,1.79
368,4.47,1509,1064,116.57,1.90
369,2.83,1556,752,135.00,1.41
370,4.12,1527,743,104.04,1.00
371,4.12,1545,740,104.04,1.00
372,1.41,1555,756,135.00,1.00
373,2.83,1622,514,135.00,1.41
374,1.41,1632,524,135.00,1.00
375,7.07,1641,507,171.87,1.00
376,6.40,1613,565,128.66,2.00
377,1.41,1623,531,135.00,1.00
378,5.66,1644,513,45.00,1.41
379,10.30,1644,497,119.05,1.79
380,8.49,1650,490,135.00,1.41
381,8.25,1662,840,165.96,1.96
382,8.25,1662,840,165.96,1.96
383,14.32,1782,900,167.91,1.99
384,20.22,1769,1099,171.47,1.99
385,9.06,1773,1147,173.66,1.00
386,9.06,1773,1147,173.66,1.00
387,6.40,1770,1174,128.66,1.94
388,6.08,1774,1061,170.54,1.00
389,8.25,1787,1062,165.96,1.96
390,9.85,1759,1035,23.96,2.04
391,1.41,1788,1061,135.00,1.00
392,11.70,1769,1067,19.98,1.94
393,20.02,1770,1100,177.14,1.00
394,6.08,1778,1004,170.54,1.00
395,7.07,1791,1004,171.87,1.00
396,5.10,1781,1030,168.69,1.00
397,5.10,1792,1030,168.69,1.00
398,1.41,1778,980,135.00,1.00
399,12.17,1787,980,170.54,1.99
400,6.40,1783,963,38.66,2.00
401,4.24,1777,967,45.00,1.41
402,6.40,1770,1174,128.66,1.94
403,17.26,1762,990,100.01,1.99
404,11.18,1764,961,153.43,1.79
405,15.00,1776,990,126.87,2.00
406,14.21,1776,1016,50.71,2.07
407,1.41,1777,966,135.00,1.00
408,2.83,1781,973,135.00,1.41
409,2.83,1787,980,45.00,1.41
410,4.24,1775,992,45.00,1.41
411,9.85,1762,1005,23.96,1.90
412,3.16,1756,1005,161.57,1.00
413,1.41,1772,971,135.00,1.00
414,12.21,1765,983,55.01,2.09
415,12.21,1763,1000,124.99,2.09
416,1.41,1773,1014,135.00,1.00
417,21.47,1771,943,152.24,1.79
418,11.70,1780,1044,109.98,1.94
419,17.26,1762,990,100.01,1.99
