Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance,running average length,average intensity (inner 3rd),average intensity
1,4059.441,0,0,0,0,0,0,0,2034.559,255,255
1,3806.587,0,0,0,0,0,0,0,1903.962,255,255
1,3714.406,0,0,0,0,0,0,0,1857.967,255,255
1,3683.725,0,0,0,0,0,0,0,1842.503,255,255
1,3523.348,0,0,0,0,0,0,0,1761.888,255,255
1,2639.027,0,0,0,0,0,0,0,1320.226,255,255
1,2502.357,0,0,0,0,0,0,0,1251.167,255,255
1,2454.326,0,0,0,0,0,0,0,1227.234,255,255
1,2418.365,0,0,0,0,0,0,0,1208.768,255,255
1,2410.370,0,0,0,0,0,0,0,1208.220,255,255
1,1252.415,0,0,0,0,0,0,0,629.000,255,255
1,1238.875,0,0,0,0,0,0,0,0.000,0,0
1,1232.078,0,0,0,0,0,0,0,0.000,0,0
1,914.415,0,0,0,0,0,0,0,456.000,255,255
1,876.000,0,0,0,0,0,0,0,0.000,0,0
1,778.416,0,0,0,0,0,0,0,392.000,255,255
1,776.695,0,0,0,0,0,0,0,0.000,0,0
1,772.415,0,0,0,0,0,0,0,2.000,255,255
1,718.415,0,0,0,0,0,0,0,2.000,255,255
1,528.415,0,0,0,0,0,0,0,0.000,0,0
1,520.000,0,0,0,0,0,0,0,1.000,255,255
1,511.415,0,0,0,0,0,0,0,1.000,255,255
1,358.417,0,0,0,0,0,0,0,181.000,255,255
1,330.417,0,0,0,0,0,0,0,167.121,255,255
1,300.418,0,0,0,0,0,0,0,149.418,255,255
1,212.000,0,0,0,0,0,0,0,0.000,0,0
1,149.418,0,0,0,0,0,0,0,0.000,0,0
1,126.422,0,0,0,0,0,0,0,62.000,255,255
1,107.419,0,0,0,0,0,0,0,0.000,0,0
1,81.420,0,0,0,0,0,0,0,0.000,0,0
1,70.431,0,0,0,0,0,0,0,39.000,255,255
1,26.453,0,0,0,0,0,0,0,14.453,255,255
