Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance,running average length,average intensity (inner 3rd),average intensity
1,3829.636,0,0,0,0,0,0,0,1914.479,255,255
1,3457.398,0,0,0,0,0,0,0,1728.575,255,255
1,3410.128,0,0,0,0,0,0,0,1705.967,255,255
1,2672.415,0,0,0,0,0,0,0,1335.415,255,255
1,2480.415,0,0,0,0,0,0,0,1239.415,255,255
1,2452.415,0,0,0,0,0,0,0,1225.000,255,255
1,2364.415,0,0,0,0,0,0,0,1181.000,255,255
1,2188.415,0,0,0,0,0,0,0,1097.000,255,255
1,2126.415,0,0,0,0,0,0,0,1062.000,255,255
1,2014.415,0,0,0,0,0,0,0,1006.000,255,255
1,1868.000,0,0,0,0,0,0,0,933.000,255,255
1,1790.415,0,0,0,0,0,0,0,896.000,255,255
1,1670.415,0,0,0,0,0,0,0,834.000,255,255
1,1548.415,0,0,0,0,0,0,0,773.415,255,255
1,1494.415,0,0,0,0,0,0,0,746.415,255,255
1,1474.415,0,0,0,0,0,0,0,736.000,255,255
1,1461.311,0,0,0,0,0,0,0,0.000,0,0
1,1246.415,0,0,0,0,0,0,0,622.000,255,255
1,1069.633,0,0,0,0,0,0,0,0.000,0,0
1,1042.000,0,0,0,0,0,0,0,1.000,255,255
1,1028.000,0,0,0,0,0,0,0,1.000,255,255
1,980.415,0,0,0,0,0,0,0,1.000,255,255
1,948.000,0,0,0,0,0,0,0,3.000,255,255
1,873.415,0,0,0,0,0,0,0,1.000,255,255
1,858.415,0,0,0,0,0,0,0,0.000,0,0
1,851.000,0,0,0,0,0,0,0,2.000,255,255
1,769.415,0,0,0,0,0,0,0,1.000,255,255
1,608.415,0,0,0,0,0,0,0,3.000,255,255
1,561.415,0,0,0,0,0,0,0,2.000,255,255
1,541.000,0,0,0,0,0,0,0,0.000,0,0
1,509.415,0,0,0,0,0,0,0,1.000,255,255
1,459.000,0,0,0,0,0,0,0,4.000,255,255
1,374.416,0,0,0,0,0,0,0,0.000,0,0
1,365.000,0,0,0,0,0,0,0,0.000,0,0
