Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance,running average length,average intensity (inner 3rd),average intensity
1,4317.542,0,0,0,0,0,0,0,2158.508,255,255
1,4303.221,0,0,0,0,0,0,0,2151.727,255,255
1,4284.797,0,0,0,0,0,0,0,2143.236,255,255
1,4259.242,0,0,0,0,0,0,0,2130.094,255,255
1,4212.611,0,0,0,0,0,0,0,2106.006,255,255
1,4021.116,0,0,0,0,0,0,0,2011.227,255,255
1,3995.820,0,0,0,0,0,0,0,1997.439,255,255
1,3940.623,0,0,0,0,0,0,0,1969.656,255,255
1,3916.003,0,0,0,0,0,0,0,1957.355,255,255
1,3891.714,0,0,0,0,0,0,0,1945.483,255,255
1,3835.314,0,0,0,0,0,0,0,1917.081,255,255
1,3831.221,0,0,0,0,0,0,0,1915.530,255,255
1,3798.320,0,0,0,0,0,0,0,1900.902,255,255
1,3758.627,0,0,0,0,0,0,0,1878.754,255,255
1,3640.020,0,0,0,0,0,0,0,1819.574,255,255
1,3630.568,0,0,0,0,0,0,0,1815.155,255,255
1,3072.689,0,0,0,0,0,0,0,1535.720,255,255
1,2968.298,0,0,0,0,0,0,0,1483.560,255,255
1,2823.137,0,0,0,0,0,0,0,1410.765,255,255
1,2817.885,0,0,0,0,0,0,0,1408.875,255,255
1,2530.415,0,0,0,0,0,0,0,1264.000,255,255
1,2408.354,0,0,0,0,0,0,0,1208.094,255,255
1,2186.000,0,0,0,0,0,0,0,1092.000,255,255
1,1924.415,0,0,0,0,0,0,0,961.000,255,255
1,1727.817,0,0,0,0,0,0,0,864.186,255,255
1,1203.000,0,0,0,0,0,0,0,5.000,255,255
1,922.415,0,0,0,0,0,0,0,466.021,255,255
1,846.000,0,0,0,0,0,0,0,1.000,255,255
1,748.415,0,0,0,0,0,0,0,2.000,255,255
1,715.415,0,0,0,0,0,0,0,0.000,0,0
1,648.415,0,0,0,0,0,0,0,5.000,255,255
1,621.415,0,0,0,0,0,0,0,5.000,255,255
1,536.415,0,0,0,0,0,0,0,0.000,0,0
1,503.415,0,0,0,0,0,0,0,1.000,255,255
1,389.416,0,0,0,0,0,0,0,4.000,255,255
1,158.421,0,0,0,0,0,0,0,81.124,255,255
1,42.444,0,0,0,0,0,0,0,24.000,255,255
