 ,Feret,FeretX,FeretY,FeretAngle,MinFeret
136,7.21,519,553,56.31,1.94
137,8.06,557,566,60.26,1.79
138,8.60,550,331,54.46,1.94
139,19.24,543,633,152.10,2.14
140,17.00,563,372,118.07,1.79
141,1.41,368,732,135.00,1.00
142,10.05,368,734,95.71,1.00
143,4.12,558,306,104.04,1.00
144,3.61,508,661,56.31,1.79
145,7.21,607,497,146.31,1.94
146,6.40,619,505,141.34,1.94
147,3.61,497,318,146.31,1.79
148,9.22,540,490,167.47,1.96
149,4.47,664,352,153.43,1.90
150,2.24,608,377,116.57,1.00
151,10.05,572,530,174.29,1.00
152,8.49,350,824,45.00,1.41
153,1.41,266,692,135.00,1.00
154,1.41,266,692,135.00,1.00
155,8.06,465,851,60.26,2.06
156,8.60,545,1144,54.46,1.94
157,3.61,548,1168,123.69,1.79
158,8.60,564,1159,125.54,2.00
159,4.12,555,1158,165.96,1.00
160,2.24,567,1158,153.43,1.00
161,6.71,565,1154,63.43,1.79
162,2.24,561,1161,116.57,1.00
163,7.21,576,1163,56.31,1.79
164,4.12,551,735,104.04,1.00
165,4.12,553,746,104.04,1.00
166,4.47,619,744,63.43,1.90
167,1.41,637,745,135.00,1.00
168,9.90,603,1080,45.00,1.41
169,10.82,625,1081,146.31,2.09
170,6.32,1362,777,108.43,1.94
171,2.83,925,766,45.00,1.41
172,2.83,1124,750,45.00,1.41
173,6.40,987,940,128.66,1.94
174,2.83,739,757,45.00,1.41
175,5.39,1318,875,111.80,1.90
176,9.85,738,733,66.04,1.90
177,2.24,838,757,116.57,1.00
178,3.61,1037,858,33.69,1.79
179,3.16,1062,913,108.43,1.00
180,3.61,983,823,56.31,1.79
181,1.41,1076,659,135.00,1.00
182,7.81,1088,689,140.19,1.94
183,5.00,811,781,53.13,1.79
184,3.61,1379,839,56.31,1.79
185,4.12,1239,826,104.04,1.00
186,9.22,1168,530,130.60,2.03
187,1.41,737,913,135.00,1.00
188,8.54,885,713,159.44,2.04
189,7.07,689,700,45.00,1.41
190,8.25,833,741,75.96,1.96
191,8.25,1280,800,75.96,1.94
192,2.83,1260,773,135.00,1.41
193,6.32,858,905,18.43,1.94
194,4.47,1023,710,153.43,1.79
195,2.83,1196,856,135.00,1.41
196,6.40,1040,896,141.34,2.00
197,8.54,792,734,110.56,1.96
198,4.47,884,930,63.43,1.90
199,2.83,1058,702,45.00,1.41
200,4.47,1216,799,116.57,1.90
201,10.82,1166,509,56.31,2.06
202,4.24,1202,771,45.00,1.41
203,5.10,911,897,168.69,1.00
204,6.32,1121,801,108.43,1.90
205,2.83,1139,600,135.00,1.41
206,4.47,1108,625,26.57,1.79
207,1.41,1126,476,135.00,1.00
208,1.41,938,849,135.00,1.00
209,3.61,1140,638,56.31,1.79
210,5.66,879,778,45.00,1.41
211,8.25,869,734,104.04,1.96
212,6.08,1246,792,99.46,1.00
213,7.07,1123,800,98.13,1.00
214,5.66,910,843,45.00,1.41
215,1.41,1129,583,135.00,1.00
216,5.39,1180,835,111.80,1.90
217,5.10,1156,847,101.31,1.00
218,2.83,1365,809,135.00,1.41
219,4.47,1158,846,116.57,1.90
220,4.12,1141,555,165.96,1.00
221,5.00,1234,524,143.13,1.79
222,4.24,1243,530,135.00,1.41
223,6.71,716,590,63.43,1.90
224,5.66,879,778,45.00,1.41
225,2.83,721,641,45.00,1.41
226,5.83,1147,799,120.96,1.90
227,7.28,1168,804,74.05,1.94
228,4.47,776,752,26.57,1.79
229,15.65,1108,645,153.43,1.79
230,8.54,1237,527,69.44,1.96
231,4.47,1142,502,63.43,1.79
232,13.45,1117,835,131.99,2.03
233,5.39,938,976,158.20,1.90
234,5.83,1042,689,120.96,1.79
235,5.39,905,922,158.20,1.90
236,3.61,1113,893,56.31,1.79
237,3.16,782,769,161.57,1.00
238,8.25,1230,525,165.96,1.96
239,7.21,1121,631,146.31,2.00
240,2.24,1144,490,116.57,1.00
241,3.61,1149,500,123.69,1.79
242,4.12,681,635,104.04,1.00
243,3.16,1191,805,108.43,1.00
244,3.16,1125,619,161.57,1.00
245,7.62,1137,842,66.80,1.94
246,3.61,1294,824,33.69,1.79
247,8.94,1206,831,116.57,1.90
248,5.83,1202,831,149.04,1.79
249,4.47,1077,884,26.57,1.90
250,3.61,1179,761,123.69,1.79
251,4.12,1020,733,165.96,1.00
252,5.39,1116,863,158.20,1.94
253,7.28,1138,508,164.05,1.94
254,6.71,703,717,153.43,1.94
255,7.21,1138,498,33.69,1.79
256,4.24,1228,539,45.00,1.41
257,3.61,1073,725,33.69,1.79
258,3.16,1205,831,108.43,1.00
259,1.41,1190,805,135.00,1.00
260,3.61,1377,793,123.69,1.79
261,4.12,681,635,104.04,1.00
262,11.05,1105,662,174.81,1.00
263,5.00,764,424,143.13,1.79
264,5.83,727,458,59.04,1.79
265,6.32,744,450,161.57,1.90
266,8.49,883,562,135.00,1.41
267,5.66,929,563,45.00,1.41
268,3.16,898,538,161.57,1.00
269,5.83,944,587,30.96,1.79
270,2.83,918,576,45.00,1.41
271,5.66,953,604,45.00,1.41
272,2.24,879,276,153.43,1.00
273,3.16,942,316,161.57,1.00
274,5.39,979,288,68.20,1.94
275,3.16,939,349,161.57,1.00
276,7.21,954,286,146.31,1.94
277,3.16,1071,466,161.57,1.00
278,4.24,1087,1111,135.00,1.41
279,7.21,1164,972,56.31,1.79
280,2.24,1376,727,116.57,1.00
281,3.61,1319,720,123.69,1.79
282,3.16,1323,730,108.43,1.00
283,3.61,1319,720,123.69,1.79
284,3.16,1323,730,108.43,1.00
285,5.39,1422,703,111.80,1.90
286,1.41,1444,620,135.00,1.00
287,5.83,1467,593,120.96,1.90
288,3.61,1470,601,123.69,1.79
289,2.24,1488,590,153.43,1.00
