 ,Feret,FeretX,FeretY,FeretAngle,MinFeret
57,1.41,507,527,135.00,1.00
58,5.83,1055,426,120.96,1.94
59,14.56,719,470,15.95,1.96
60,8.60,656,217,54.46,1.94
61,4.12,605,376,104.04,1.00
62,12.17,1160,492,170.54,1.98
63,3.61,1431,575,33.69,1.79
64,5.83,1419,582,30.96,1.79
65,8.49,716,120,135.00,1.41
66,9.85,1228,560,156.04,2.04
67,2.24,1029,357,116.57,1.00
68,2.24,452,514,116.57,1.00
69,1.41,458,530,135.00,1.00
70,5.10,554,252,168.69,1.00
71,10.77,1209,564,21.80,2.04
72,2.24,744,492,116.57,1.00
73,7.62,739,509,66.80,1.90
74,12.08,1104,605,155.56,2.10
75,6.32,623,315,18.43,1.96
76,4.47,1051,341,63.43,1.79
77,4.47,585,249,63.43,1.79
78,1.41,644,192,135.00,1.00
79,5.66,1124,585,135.00,1.41
80,9.90,1194,665,45.00,1.41
81,5.39,657,176,158.20,1.90
82,3.61,1431,575,33.69,1.79
83,5.83,1419,582,30.96,1.79
84,1.41,252,525,135.00,1.00
85,9.06,951,365,173.66,1.00
86,3.61,596,229,33.69,1.79
87,2.24,642,221,153.43,1.00
88,2.24,1048,678,116.57,1.00
89,6.08,617,360,170.54,1.00
90,10.44,954,657,106.70,2.06
91,6.08,707,261,99.46,1.00
92,8.06,678,534,172.87,1.00
93,12.04,777,535,138.37,2.05
94,8.60,996,842,54.46,2.00
95,7.62,1023,672,66.80,2.04
96,5.66,614,200,45.00,1.41
97,5.00,818,251,126.87,1.94
98,1.41,644,192,135.00,1.00
99,5.00,944,605,53.13,1.79
100,1.41,694,290,135.00,1.00
101,10.82,703,295,146.31,2.06
102,14.04,1150,528,175.91,1.00
103,5.10,1146,509,101.31,1.00
104,5.10,702,293,168.69,1.00
105,5.10,686,294,168.69,1.00
106,5.66,1070,403,135.00,1.41
107,4.24,1079,412,135.00,1.41
108,11.70,1159,467,19.98,2.11
109,4.24,1023,362,135.00,1.41
110,5.00,1032,369,143.13,1.94
111,3.61,480,520,123.69,1.79
112,2.83,1082,371,45.00,1.41
113,9.22,1181,334,77.47,1.96
114,3.16,1102,397,161.57,1.00
115,21.59,723,411,166.61,1.96
116,12.65,980,667,71.57,1.94
117,2.83,1157,320,45.00,1.41
118,3.61,655,517,56.31,1.79
119,11.18,654,513,116.57,2.11
120,14.21,919,670,140.71,2.07
121,7.21,1141,579,56.31,1.94
122,15.13,720,435,172.41,1.99
123,12.17,972,602,9.46,1.98
124,8.25,1015,843,104.04,1.94
125,6.40,621,336,141.34,2.00
126,10.05,801,529,95.71,1.00
127,6.32,838,222,108.43,1.96
128,5.66,1070,403,135.00,1.41
129,4.24,1079,412,135.00,1.41
130,9.22,1221,543,102.53,1.96
131,5.39,797,260,111.80,1.94
132,12.21,572,529,34.99,2.12
133,5.83,907,436,120.96,1.79
134,12.21,1373,552,124.99,1.94
135,7.62,825,503,113.20,2.04
136,3.61,991,479,123.69,1.79
137,3.16,1120,687,161.57,1.00
138,15.23,1306,553,66.80,2.15
139,3.61,797,521,123.69,1.79
140,2.83,802,529,135.00,1.41
141,4.47,679,513,116.57,1.79
142,9.49,740,494,71.57,1.90
143,4.47,481,523,63.43,1.90
144,2.83,661,175,135.00,1.41
145,11.40,833,513,15.26,1.96
146,2.83,1069,354,45.00,1.41
147,13.34,1157,354,167.01,1.99
148,12.73,1185,664,135.00,1.41
149,5.39,688,310,158.20,1.90
150,8.94,1219,310,116.57,2.04
151,12.04,1167,338,131.63,2.06
152,3.61,1065,336,146.31,1.79
153,6.71,674,520,63.43,1.90
154,1.41,941,269,135.00,1.00
155,13.34,668,248,12.99,1.97
156,1.41,227,505,135.00,1.00
157,1.41,1161,736,135.00,1.00
158,14.14,681,497,8.13,1.99
159,3.61,1160,734,33.69,1.79
160,5.83,1067,689,59.04,1.79
161,2.83,1147,304,45.00,1.41
162,3.61,559,275,146.31,1.79
163,8.25,829,237,14.04,1.96
164,13.93,723,488,158.96,2.11
165,5.10,481,519,168.69,1.00
166,10.05,490,519,174.29,1.00
167,13.15,1391,557,81.25,1.99
168,2.83,1147,304,45.00,1.41
169,18.11,1183,325,96.34,1.99
170,8.06,659,229,97.13,1.00
171,1.41,1098,382,135.00,1.00
172,4.47,1181,328,26.57,1.79
173,4.47,1169,331,26.57,1.79
174,3.61,567,265,123.69,1.79
175,16.55,681,512,154.98,2.13
176,19.31,966,607,111.25,2.11
177,3.16,1095,397,108.43,1.00
178,14.32,1223,300,167.91,1.99
179,2.83,600,243,135.00,1.41
180,9.22,605,247,139.40,2.03
181,10.44,1416,560,16.70,1.94
182,11.18,1165,553,169.70,1.99
183,3.61,620,241,56.31,1.79
184,4.24,611,253,45.00,1.41
185,10.44,700,292,73.30,1.94
186,20.88,1090,628,73.30,1.94
187,7.07,928,590,135.00,1.41
188,4.24,940,602,135.00,1.41
189,7.62,1161,550,66.80,1.90
190,2.24,1187,640,116.57,1.00
191,6.71,829,588,26.57,1.79
192,3.61,1126,505,33.69,1.79
193,11.70,830,528,70.02,1.90
194,13.60,686,270,53.97,1.94
195,1.41,953,388,135.00,1.00
196,2.83,1190,313,135.00,1.41
197,12.73,1195,318,135.00,1.41
198,12.17,1200,670,80.54,1.99
199,9.49,945,343,18.43,1.94
200,8.94,1132,659,26.57,1.79
201,5.00,1104,405,36.87,1.79
202,15.03,639,514,176.19,1.00
203,3.16,1175,668,108.43,1.00
204,8.06,680,257,60.26,1.79
205,8.06,676,265,60.26,1.79
206,9.22,955,627,77.47,1.96
207,13.15,998,671,81.25,1.98
208,20.12,724,397,26.57,1.79
209,2.24,237,503,116.57,1.00
210,21.38,936,678,79.22,2.05
211,4.47,984,705,153.43,1.90
212,4.47,1027,358,116.57,1.79
213,2.24,1032,369,116.57,1.00
214,11.18,690,273,169.70,1.98
215,3.61,1102,392,146.31,1.79
216,10.77,1410,557,68.20,2.06
217,7.21,1266,661,33.69,1.79
218,10.05,1190,656,174.29,1.00
219,20.22,1182,328,171.47,1.99
220,2.24,1023,368,153.43,1.00
221,1.41,1033,368,135.00,1.00
222,4.24,434,414,135.00,1.41
223,4.12,391,558,104.04,1.00
224,2.83,565,864,45.00,1.41
225,18.79,710,656,64.80,2.13
226,4.47,630,890,63.43,1.90
227,10.05,412,635,95.71,1.00
228,5.83,779,651,120.96,1.79
229,8.25,597,613,75.96,1.94
230,2.83,516,840,45.00,1.41
231,5.10,581,689,168.69,1.00
232,15.65,689,643,63.43,1.79
233,2.83,686,648,45.00,1.41
234,4.12,493,587,165.96,1.00
235,4.47,603,685,26.57,1.79
236,5.00,588,915,143.13,1.79
237,4.12,415,599,104.04,1.00
238,6.71,529,668,63.43,1.90
239,3.16,673,860,161.57,1.00
240,9.22,685,862,167.47,1.96
241,1.41,446,606,135.00,1.00
242,11.18,551,679,63.43,2.13
243,18.44,657,635,77.47,1.96
244,8.06,302,648,60.26,1.79
245,2.83,516,840,45.00,1.41
246,19.42,537,620,78.11,2.05
247,1.41,440,620,135.00,1.00
248,1.41,496,638,135.00,1.00
249,13.34,629,627,77.01,1.96
250,11.70,665,857,160.02,1.90
251,1.41,626,704,135.00,1.00
252,5.00,615,714,36.87,1.94
253,4.47,445,755,63.43,1.90
254,5.39,659,881,158.20,1.90
255,1.41,670,892,135.00,1.00
256,4.12,660,685,104.04,1.00
257,4.12,422,753,104.04,1.00
258,16.49,511,616,75.96,1.97
259,7.62,493,615,156.80,1.90
260,18.11,564,605,96.34,1.99
261,5.10,612,664,101.31,1.00
262,4.47,577,666,63.43,1.79
263,3.61,556,668,146.31,1.79
264,3.61,621,703,56.31,1.79
265,3.61,558,666,123.69,1.79
266,10.44,371,643,73.30,1.96
267,7.07,340,605,45.00,1.41
268,5.39,354,628,111.80,1.90
269,3.61,738,641,146.31,1.79
270,10.44,449,643,73.30,1.97
271,1.41,449,645,135.00,1.00
272,1.41,495,650,135.00,1.00
273,4.12,594,667,104.04,1.00
274,6.71,678,883,153.43,1.94
275,15.30,725,642,101.31,1.99
276,1.41,670,892,135.00,1.00
277,6.32,674,877,71.57,1.90
278,20.62,542,617,165.96,2.06
279,5.00,323,645,143.13,1.79
280,9.43,482,653,122.01,1.79
281,1.41,604,651,135.00,1.00
282,18.79,710,656,64.80,2.13
283,3.61,531,203,56.31,1.79
284,7.62,621,63,113.20,1.94
285,5.10,805,762,168.69,1.00
286,6.32,817,896,108.43,1.96
287,3.61,814,910,33.69,1.79
288,3.61,792,879,146.31,1.79
289,7.28,811,866,74.05,1.96
290,3.61,815,929,146.31,1.79
291,2.83,798,865,135.00,1.41
292,4.47,835,895,26.57,1.79
293,13.45,816,148,48.01,2.06
294,5.00,815,148,53.13,1.79
295,9.22,847,970,12.53,1.96
296,3.61,1139,1082,123.69,1.79
297,5.00,1136,1085,143.13,1.79
298,8.25,1102,1085,104.04,1.94
299,3.61,1149,1055,146.31,1.79
300,7.21,1119,1098,56.31,1.79
301,7.07,1123,1154,98.13,1.00
302,8.54,1159,1147,110.56,1.94
303,9.43,1195,1133,57.99,2.06
304,3.16,1122,932,108.43,1.00
305,1.41,1507,778,135.00,1.00
306,4.47,1463,724,26.57,1.79
307,7.81,1551,265,129.81,2.00
308,7.81,1523,293,140.19,2.03
309,5.00,1502,548,36.87,1.94
310,4.24,1489,559,45.00,1.41
311,1.41,1473,529,135.00,1.00
312,6.71,1475,538,116.57,1.94
313,5.00,1481,545,53.13,1.94
314,4.24,1474,553,45.00,1.41
315,6.71,1476,538,116.57,1.90
316,7.07,1555,645,45.00,1.41
317,3.16,1550,608,161.57,1.00
318,3.61,1553,671,146.31,1.79
319,7.07,1555,645,45.00,1.41
320,5.10,1562,653,168.69,1.00
321,5.39,1607,519,158.20,1.90
322,5.00,1607,523,143.13,1.79
