Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance,running average length,average intensity (inner 3rd),average intensity
1,3949.656,0,1,0,0,1,0,0,1975.303,255,255
1,3914.429,0,1,0,0,1,0,0,1957.074,255,255
1,3831.878,0,1,0,0,1,0,0,1915.367,255,255
1,3808.068,0,1,0,0,1,0,0,1908.473,255,255
1,3749.137,0,1,0,0,1,0,0,1874.081,255,255
1,3734.230,0,1,0,0,1,0,0,1867.124,255,255
1,3731.579,0,1,0,0,1,0,0,1865.250,255,255
1,3713.599,0,1,0,0,1,0,0,1859.826,255,255
1,3702.027,0,1,0,0,1,0,0,1851.444,255,255
1,3606.036,0,1,0,0,1,0,0,1809.004,255,255
1,3582.410,0,1,0,0,1,0,0,1793.819,255,255
1,3278.360,0,1,0,0,1,0,0,1639.455,255,255
1,3276.415,0,1,0,0,1,0,0,1637.000,255,255
1,3228.085,0,1,0,0,1,0,0,1616.547,255,255
1,3144.348,0,1,0,0,1,0,0,1572.996,255,255
1,3092.828,0,1,0,0,1,0,0,1545.839,255,255
1,3082.209,0,1,0,0,1,0,0,1541.783,255,255
1,2881.479,0,1,0,0,1,0,0,1440.615,255,255
1,2864.415,0,1,0,0,1,0,0,1431.414,255,255
1,2698.415,0,1,0,0,1,0,0,1348.054,255,255
1,2654.800,0,1,0,0,1,0,0,1328.071,255,255
1,2590.200,0,1,0,0,1,0,0,1295.031,255,255
1,2586.001,0,1,0,0,1,0,0,1292.000,255,255
1,2248.138,0,1,0,0,1,0,0,1124.207,255,255
1,2060.448,0,1,0,0,1,0,0,1031.634,255,255
1,1936.415,0,1,0,0,1,0,0,967.001,255,255
1,1544.430,0,1,0,0,1,0,0,772.456,255,255
1,1494.415,0,1,0,0,1,0,0,749.000,255,255
1,1350.833,0,1,0,0,1,0,0,0.000,0,0
1,932.002,0,1,0,0,1,0,0,465.001,255,255
1,881.565,0,1,0,0,1,0,0,0.000,0,0
1,767.415,0,1,0,0,1,0,0,0.000,0,0
1,656.000,0,1,0,0,1,0,0,327.000,255,255
1,642.849,0,1,0,0,1,0,0,0.000,0,0
1,458.000,0,1,0,0,1,0,0,1.000,255,255
1,403.000,0,1,0,0,1,0,0,0.000,0,0
1,346.417,0,1,0,0,1,0,0,175.121,255,255
1,344.417,0,1,0,0,1,0,0,171.003,255,255
1,309.000,0,1,0,0,1,0,0,0.000,0,0
1,215.417,0,1,0,0,1,0,0,1.000,255,255
1,192.000,0,1,0,0,1,0,0,1.000,255,255
1,126.845,0,1,0,0,1,0,0,65.126,255,255
1,96.425,0,1,0,0,1,0,0,47.414,255,255
1,6.828,0,1,0,0,1,0,0,4.414,255,255
1,1.000,0,1,0,0,1,0,0,0.000,0,0
