Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance,running average length,average intensity (inner 3rd),average intensity
1,4313.306,0,1,0,0,1,0,0,2155.892,255,255
1,4302.737,0,1,0,0,1,0,0,2150.821,255,255
1,4298.208,0,1,0,0,1,0,0,2150.921,255,255
1,4234.845,0,1,0,0,1,0,0,2120.487,255,255
1,3908.777,0,1,0,0,1,0,0,1953.755,255,255
1,3876.205,0,1,0,0,1,0,0,1937.474,255,255
1,3819.033,0,1,0,0,1,0,0,1908.955,255,255
1,3400.196,0,1,0,0,1,0,0,1699.720,255,255
1,1420.148,0,1,0,0,1,0,0,709.368,255,255
1,1411.524,0,1,0,0,1,0,0,705.064,255,255
1,1248.000,0,1,0,0,1,0,0,639.000,255,255
1,820.415,0,1,0,0,1,0,0,3.000,255,255
1,786.415,0,1,0,0,1,0,0,1.000,255,255
1,640.000,0,1,0,0,1,0,0,1.000,255,255
1,485.415,0,1,0,0,1,0,0,5.000,255,255
1,454.415,0,1,0,0,1,0,0,0.000,0,0
1,182.420,0,1,0,0,1,0,0,92.414,255,255
1,42.442,0,1,0,0,1,0,0,23.000,255,255
1,36.828,0,1,0,0,1,0,0,25.020,255,255
