Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance,running average length,average intensity (inner 3rd),average intensity
1,4292.302,0,0,0,0,0,0,0,2146.275,255,255
1,4205.703,0,0,0,0,0,0,0,2104.662,255,255
1,4081.653,0,0,0,0,0,0,0,2040.589,255,255
1,4079.199,0,0,0,0,0,0,0,2040.098,255,255
1,4026.863,0,0,0,0,0,0,0,2012.983,255,255
1,3980.628,0,0,0,0,0,0,0,1990.419,255,255
1,3809.765,0,0,0,0,0,0,0,1904.820,255,255
1,3802.047,0,0,0,0,0,0,0,1913.442,255,255
1,3740.150,0,0,0,0,0,0,0,1870.077,255,255
1,3717.705,0,0,0,0,0,0,0,1860.087,255,255
1,3705.964,0,0,0,0,0,0,0,1856.505,255,255
1,3578.065,0,0,0,0,0,0,0,1792.516,255,255
1,3532.414,0,0,0,0,0,0,0,1765.000,255,255
1,3434.293,0,0,0,0,0,0,0,1718.004,255,255
1,3284.000,0,0,0,0,0,0,0,1641.000,255,255
1,2692.415,0,0,0,0,0,0,0,1345.118,255,255
1,2665.214,0,0,0,0,0,0,0,1334.119,255,255
1,2396.575,0,0,0,0,0,0,0,1198.448,255,255
1,1956.415,0,0,0,0,0,0,0,977.000,255,255
1,1865.628,0,0,0,0,0,0,0,932.121,255,255
1,1005.694,0,0,0,0,0,0,0,0.000,0,0
1,998.000,0,0,0,0,0,0,0,498.000,255,255
1,743.415,0,0,0,0,0,0,0,1.000,255,255
1,598.143,0,0,0,0,0,0,0,0.000,0,0
1,591.415,0,0,0,0,0,0,0,1.000,255,255
1,484.416,0,0,0,0,0,0,0,254.000,255,255
1,438.416,0,0,0,0,0,0,0,218.000,255,255
1,400.417,0,0,0,0,0,0,0,203.057,255,255
1,220.000,0,0,0,0,0,0,0,4.000,255,255
1,188.420,0,0,0,0,0,0,0,97.059,255,255
1,158.000,0,0,0,0,0,0,0,0.000,0,0
1,108.419,0,0,0,0,0,0,0,1.000,255,255
1,12.497,0,0,0,0,0,0,0,7.497,255,255
1,10.513,0,0,0,0,0,0,0,6.513,255,255
