Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance,running average length,average intensity (inner 3rd),average intensity
5,60.012,1731,599,0,1777,630,0,55.471,54.331,255,255
5,59.799,29,546,0,82,531,0,55.082,54.020,255,255
5,59.770,1596,796,0,1602,835,0,39.459,55.505,255,255
5,59.456,1728,991,0,1746,939,0,55.027,55.623,255,255
5,59.385,1670,537,0,1695,579,0,48.877,53.870,255,255
5,59.213,486,993,0,538,989,0,52.154,55.376,255,255
5,58.841,491,738,0,532,758,0,45.618,53.672,255,255
5,58.770,1002,754,0,1032,798,0,53.254,52.728,255,255
5,58.728,1064,953,0,1118,943,0,54.918,54.324,255,255
5,58.728,1132,725,0,1134,779,0,54.037,54.274,255,255
5,58.456,149,576,0,200,566,0,51.971,53.132,255,255
5,58.355,1456,1179,0,1501,1151,0,53.000,53.062,255,255
5,58.355,1131,949,0,1154,997,0,53.226,51.723,255,255
5,58.042,306,358,0,323,307,0,53.759,52.033,255,255
5,57.728,486,576,0,538,579,0,52.086,53.621,255,255
5,57.456,139,674,0,156,721,0,49.980,52.547,255,255
5,56.770,577,579,0,621,585,0,44.407,51.419,255,255
5,56.527,1404,642,0,1433,683,0,50.220,51.806,255,255
5,56.447,529,810,0,548,858,0,51.624,47.262,255,255
5,56.426,687,941,0,698,930,0,15.556,53.503,255,255
5,55.899,1417,739,0,1418,792,0,53.009,52.830,255,255
5,55.799,1433,683,0,1478,686,0,45.100,51.165,255,255
5,55.355,842,785,0,865,830,0,50.537,51.033,255,255
5,55.184,386,587,0,412,630,0,50.249,50.175,255,255
5,54.971,1249,835,0,1299,825,0,50.990,48.725,255,255
5,54.971,161,834,0,211,846,0,51.420,49.410,255,255
5,54.899,32,592,0,37,644,0,52.240,51.654,255,255
5,54.556,1236,893,0,1245,943,0,50.804,50.383,255,255
5,54.456,534,692,0,576,715,0,47.885,49.648,255,255
5,54.426,41,500,0,82,531,0,51.400,49.487,255,255
5,53.698,238,579,0,259,534,0,49.659,49.985,255,255
5,53.485,1251,947,0,1302,941,0,51.352,49.605,255,255
5,53.071,329,709,0,332,658,0,51.088,50.495,255,255
5,53.042,911,823,0,957,840,0,49.041,48.582,255,255
5,52.912,1709,951,0,1745,913,0,52.345,50.756,255,255
5,52.870,278,473,0,322,465,0,44.721,48.820,255,255
5,52.556,1708,754,0,1717,800,0,46.872,48.588,255,255
5,52.385,972,647,0,1019,658,0,48.270,46.171,255,255
5,52.355,1115,873,0,1148,907,0,47.381,46.866,255,255
5,52.213,865,830,0,911,823,0,46.530,48.173,255,255
5,52.142,1686,678,0,1706,714,0,41.183,48.451,255,255
5,52.042,876,850,0,911,823,0,44.204,48.042,255,255
5,51.698,727,883,0,765,909,0,46.043,47.851,255,255
5,51.627,1395,1043,0,1434,1021,0,44.777,47.996,255,255
5,51.598,638,689,0,663,726,0,44.654,48.271,255,255
5,51.284,846,866,0,865,830,0,40.706,47.095,255,255
5,51.113,898,938,0,905,959,0,22.136,46.052,255,255
5,51.042,277,438,0,313,457,0,40.706,47.085,255,255
5,51.012,29,696,0,68,725,0,48.600,46.071,255,255
5,50.870,1246,1052,0,1289,1071,0,47.011,46.582,255,255
5,50.698,1205,1120,0,1228,1080,0,46.141,45.891,255,255
5,50.698,532,758,0,562,791,0,44.598,45.612,255,255
5,50.598,1095,751,0,1134,779,0,48.010,45.401,255,255
5,50.284,813,635,0,836,650,0,27.459,44.674,255,255
5,50.213,1267,652,0,1311,647,0,44.283,43.956,255,255
5,50.213,1744,903,0,1760,860,0,45.880,46.213,255,255
5,50.142,856,732,0,860,778,0,46.174,47.735,255,255
5,50.142,440,576,0,486,576,0,46.000,45.175,255,255
5,50.113,320,798,0,347,834,0,45.000,43.354,255,255
5,49.941,868,1154,0,894,1192,0,46.043,42.833,255,255
5,49.941,1695,923,0,1734,898,0,46.325,46.607,255,255
5,49.385,1090,799,0,1104,798,0,14.036,44.370,255,255
5,49.314,970,933,0,1016,941,0,46.690,45.995,255,255
5,49.284,1703,1027,0,1728,991,0,43.829,42.928,255,255
5,49.213,1581,587,0,1592,622,0,36.688,46.203,255,255
5,49.042,1120,867,0,1153,841,0,42.012,45.947,255,255
5,49.042,1009,899,0,1016,941,0,42.579,44.534,255,255
5,49.042,1523,704,0,1540,662,0,45.310,44.839,255,255
5,48.941,1349,1155,0,1378,1121,0,44.688,43.310,255,255
5,48.870,1448,999,0,1489,984,0,43.658,45.453,255,255
5,48.657,432,533,0,479,531,0,47.043,46.218,255,255
5,48.385,891,1068,0,900,1025,0,43.932,43.832,255,255
5,48.355,251,719,0,278,683,0,45.000,44.378,255,255
5,48.142,214,520,0,258,528,0,44.721,44.052,255,255
5,48.071,29,546,0,32,592,0,46.098,45.220,255,255
5,47.870,843,938,0,883,957,0,44.283,43.431,255,255
5,47.799,810,814,0,820,772,0,43.174,43.229,255,255
5,47.698,711,979,0,746,954,0,43.012,42.818,255,255
5,47.627,949,1039,0,990,1055,0,44.011,44.009,255,255
5,47.627,68,695,0,75,693,0,7.280,42.495,255,255
5,47.627,1029,823,0,1068,835,0,40.804,42.935,255,255
5,47.527,737,1096,0,760,1058,0,44.418,41.230,255,255
5,47.527,1166,941,0,1203,965,0,44.102,43.932,255,255
5,47.456,71,327,0,80,300,0,28.460,43.157,255,255
5,47.414,28,743,0,29,696,0,47.011,46.020,255,255
5,47.284,327,369,0,352,403,0,42.202,42.871,255,255
5,46.941,105,660,0,135,629,0,43.139,42.265,255,255
5,46.870,702,795,0,716,765,0,33.106,42.567,255,255
5,46.692,1418,792,0,1451,813,0,39.115,39.932,255,255
5,46.284,1276,880,0,1298,916,0,42.190,41.328,255,255
5,46.213,1596,796,0,1602,835,0,39.459,40.859,255,255
5,45.870,1052,876,0,1071,838,0,42.485,43.643,255,255
5,45.799,1706,714,0,1708,754,0,40.050,41.088,255,255
5,45.728,432,533,0,437,575,0,42.297,42.382,255,255
5,45.657,1780,725,0,1785,682,0,43.290,41.345,255,255
5,45.627,1055,706,0,1071,745,0,42.154,40.162,255,255
5,45.456,537,942,0,557,906,0,41.183,40.861,255,255
5,45.314,1183,1167,0,1225,1175,0,42.755,41.078,255,255
5,45.314,876,850,0,884,892,0,42.755,39.984,255,255
5,45.284,1214,930,0,1232,893,0,41.146,42.646,255,255
5,44.698,1557,1044,0,1576,1008,0,40.706,39.845,255,255
5,44.698,37,644,0,73,659,0,39.000,41.456,255,255
5,44.556,1394,1020,0,1434,1021,0,40.012,40.325,255,255
5,44.456,344,232,0,365,200,0,38.275,39.232,255,255
5,44.071,969,975,0,970,933,0,42.012,39.218,255,255
5,44.071,1784,630,0,1786,671,0,41.049,40.305,255,255
5,43.971,371,533,0,373,572,0,39.051,39.934,255,255
5,43.971,1570,701,0,1589,725,0,30.610,39.095,255,255
5,43.941,820,758,0,852,732,0,41.231,39.912,255,255
5,43.870,195,492,0,196,516,0,24.021,39.704,255,255
5,43.870,523,1024,0,545,991,0,39.661,38.983,255,255
5,43.870,1177,924,0,1211,929,0,34.366,38.593,255,255
5,43.799,1672,969,0,1679,932,0,37.656,39.207,255,255
5,43.698,1071,838,0,1088,803,0,38.910,37.982,255,255
5,43.657,711,1017,0,753,1019,0,42.048,39.218,255,255
5,43.556,1596,796,0,1605,757,0,40.025,40.401,255,255
5,43.456,478,1062,0,508,1038,0,38.419,38.983,255,255
5,43.355,502,713,0,529,744,0,41.110,39.089,255,255
5,43.284,1128,634,0,1160,647,0,34.540,39.232,255,255
5,43.184,1752,928,0,1781,958,0,41.725,40.605,255,255
5,43.113,1079,1169,0,1110,1144,0,39.825,38.204,255,255
5,43.042,442,1047,0,478,1062,0,39.000,38.795,255,255
5,43.042,695,1048,0,731,1053,0,36.346,39.439,255,255
5,42.971,1141,791,0,1179,783,0,38.833,37.862,255,255
5,42.971,1354,1097,0,1392,1101,0,38.210,38.264,255,255
5,42.870,1187,601,0,1221,621,0,39.446,38.325,255,255
