Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance,running average length,average intensity (inner 3rd),average intensity
1,92.799,36,405,0,36,492,0,87.000,86.773,255,255
1,58.355,36,492,0,83,518,0,53.712,53.031,255,255
1,57.314,44,633,0,46,579,0,54.037,53.044,255,255
1,49.042,23,363,0,36,405,0,43.966,44.830,255,255
1,46.971,46,579,0,87,568,0,42.450,44.608,255,255
1,44.971,117,564,0,157,576,0,41.761,39.493,255,255
1,44.385,36,405,0,50,367,0,40.497,40.939,255,255
1,38.042,13,662,0,37,644,0,30.000,32.043,255,255
1,33.627,22,342,0,23,354,0,12.042,29.091,255,255
1,33.113,23,495,0,29,495,0,6.000,29.559,255,255
1,32.385,83,518,0,100,523,0,17.720,28.002,255,255
1,28.657,23,363,0,50,367,0,27.295,25.097,255,255
1,27.142,100,523,0,123,529,0,23.770,23.335,255,255
1,26.799,90,570,0,110,565,0,20.616,24.815,255,255
1,20.899,118,547,0,123,529,0,18.682,16.427,255,255
1,19.899,83,518,0,100,523,0,17.720,16.848,255,255
1,18.485,20,411,0,36,405,0,17.088,15.114,255,255
1,18.243,117,564,0,118,547,0,17.029,16.196,255,255
1,16.728,87,568,0,100,563,0,13.928,13.712,255,255
1,14.899,13,504,0,23,495,0,13.454,12.802,255,255
1,13.899,37,644,0,44,633,0,13.038,10.755,255,255
1,13.243,22,342,0,23,354,0,12.042,9.020,255,255
1,12.899,90,570,0,100,563,0,12.207,9.890,255,255
1,11.657,100,563,0,110,565,0,10.198,9.506,255,255
1,9.000,23,354,0,23,363,0,9.000,8.000,255,255
1,8.243,110,565,0,117,564,0,7.071,5.020,255,255
1,8.243,29,495,0,36,492,0,7.616,6.858,255,255
1,6.828,23,495,0,29,495,0,6.000,3.000,255,255
1,3.828,87,568,0,90,570,0,3.606,1.414,255,255
7,26.314,26,14,0,49,8,0,23.770,22.707,255,255
7,19.142,13,26,0,26,14,0,17.692,14.827,255,255
18,35.728,133,653,0,164,645,0,32.016,31.112,255,255
18,23.621,164,645,0,179,660,0,21.213,18.616,255,255
18,23.142,116,665,0,133,653,0,20.809,20.997,255,255
18,16.485,154,622,0,165,623,0,11.045,13.133,255,255
18,16.071,106,672,0,116,665,0,12.207,12.579,255,255
18,14.899,165,623,0,168,635,0,12.369,10.583,255,255
18,14.899,165,623,0,168,635,0,12.369,9.727,255,255
18,13.314,164,654,0,174,662,0,12.806,8.779,255,255
18,12.893,164,645,0,168,635,0,10.770,9.026,255,255
18,11.071,107,668,0,116,665,0,9.487,7.878,255,255
18,9.828,164,645,0,164,654,0,9.000,7.243,255,255
18,5.828,104,677,0,106,672,0,5.385,4.054,255,255
18,5.828,174,662,0,179,660,0,5.385,3.172,255,255
18,4.414,106,672,0,107,668,0,4.123,2.000,255,255
19,128.095,569,518,0,647,431,0,116.846,119.685,255,255
19,118.397,984,711,0,1027,811,0,108.853,106.987,255,255
19,117.184,1164,509,0,1250,490,0,88.074,108.349,255,255
19,114.983,849,224,0,943,261,0,101.020,104.524,255,255
19,109.355,831,593,0,930,602,0,99.408,101.777,255,255
19,107.698,1005,849,0,1012,948,0,99.247,98.829,255,255
19,104.355,1168,560,0,1192,645,0,88.323,97.079,255,255
19,100.355,1160,453,0,1162,364,0,89.022,94.435,255,255
19,97.154,1501,702,0,1556,767,0,85.147,87.617,255,255
19,95.385,683,548,0,773,549,0,90.006,90.736,255,255
19,92.255,690,320,0,730,387,0,78.032,87.139,255,255
19,89.326,773,549,0,840,535,0,68.447,79.503,255,255
