 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
55,1,0,1,0,0,11.24,0,0,11.24
56,5,2,0,4,22,18.53,0,0,27.31
57,1,0,1,0,0,3.41,0,0,3.41
58,1,0,1,0,0,14.66,0,0,14.66
59,1,0,1,0,0,7.41,0,0,7.41
60,1,0,1,0,0,6.24,0,0,6.24
61,1,0,1,0,0,2.00,0,0,2.00
62,1,0,1,0,0,8.41,0,0,8.41
63,1,0,1,0,0,2.41,0,0,2.41
64,1,0,1,0,0,61.25,0,0,61.25
65,3,1,0,3,0,15.77,0,0,21.83
66,1,0,1,0,0,4.00,0,0,4.00
67,1,0,1,0,0,2.00,0,0,2.00
68,1,0,1,0,0,7.41,0,0,7.41
69,13,7,0,9,61,12.56,3,0,35.38
70,1,0,1,0,0,9.41,0,0,9.41
71,1,0,1,0,0,4.41,0,0,4.41
72,3,1,0,3,0,18.46,0,0,31.49
73,1,0,1,0,0,1.41,0,0,1.41
74,1,0,1,0,0,22.24,0,0,22.24
75,1,0,1,0,0,50.97,0,0,50.97
76,1,0,1,0,0,7.83,0,0,7.83
77,1,0,1,0,0,3.00,0,0,3.00
78,1,0,1,0,0,29.90,0,0,29.90
79,1,0,1,0,0,6.83,0,0,6.83
80,1,0,1,0,0,13.66,0,0,13.66
81,1,0,1,0,0,1.41,0,0,1.41
82,1,0,1,0,0,21.49,0,0,21.49
83,1,0,1,0,0,5.83,0,0,5.83
84,1,0,1,0,0,3.41,0,0,3.41
85,1,0,1,0,0,20.14,0,0,20.14
86,1,0,1,0,0,4.83,0,0,4.83
87,1,0,1,0,0,4.83,0,0,4.83
88,1,0,1,0,0,23.73,0,0,23.73
89,1,0,1,0,0,1.00,0,0,1.00
90,1,0,1,0,0,51.70,0,0,51.70
91,1,0,1,0,0,27.31,0,0,27.31
92,1,0,1,0,0,9.07,0,0,9.07
93,1,0,1,0,0,7.83,0,0,7.83
94,1,0,1,0,0,5.41,0,0,5.41
95,1,0,1,0,0,7.00,0,0,7.00
96,1,0,1,0,0,24.66,0,0,24.66
97,1,0,1,0,0,7.24,0,0,7.24
98,1,0,1,0,0,41.31,0,0,41.31
99,10,5,0,7,52,18.64,2,0,45.21
100,1,0,1,0,0,72.80,0,0,72.80
101,1,0,1,0,0,78.43,0,0,78.43
102,1,0,1,0,0,62.60,0,0,62.60
103,1,0,1,0,0,20.49,0,0,20.49
104,1,0,1,0,0,15.14,0,0,15.14
105,3,1,0,3,0,8.58,0,0,11.66
106,1,0,1,0,0,2.83,0,0,2.83
107,0,0,1,0,0,0.00,0,0,0.00
108,1,0,1,0,0,5.83,0,0,5.83
109,3,1,0,1,0,35.33,0,0,65.77
110,1,0,1,0,0,7.66,0,0,7.66
111,1,0,1,0,0,4.41,0,0,4.41
112,1,0,1,0,0,3.83,0,0,3.83
113,1,0,1,0,0,7.66,0,0,7.66
114,3,1,0,1,0,31.72,0,0,33.97
115,1,0,1,0,0,6.41,0,0,6.41
116,3,1,0,1,0,4.77,0,0,6.66
117,1,0,1,0,0,11.49,0,0,11.49
118,5,2,0,4,72,38.67,0,0,81.46
119,1,0,1,0,0,5.41,0,0,5.41
120,1,0,1,0,0,43.21,0,0,43.21
121,1,0,1,0,0,24.97,0,0,24.97
122,1,0,1,0,0,9.83,0,0,9.83
123,0,0,1,0,0,0.00,0,0,0.00
124,1,0,1,0,0,55.97,0,0,55.97
125,1,0,1,0,0,5.24,0,0,5.24
126,1,0,1,0,0,44.28,0,0,44.28
127,0,0,1,0,0,0.00,0,0,0.00
128,1,0,1,0,0,1.41,0,0,1.41
129,1,0,1,0,0,7.66,0,0,7.66
130,1,0,1,0,0,1.00,0,0,1.00
131,1,0,1,0,0,3.00,0,0,3.00
132,1,0,1,0,0,17.24,0,0,17.24
133,3,1,0,3,0,32.53,0,0,52.80
134,3,1,0,3,0,12.46,0,0,18.49
135,1,0,1,0,0,1.00,0,0,1.00
136,1,0,1,0,0,23.14,0,0,23.14
137,1,0,1,0,0,14.49,0,0,14.49
138,1,0,1,0,0,4.24,0,0,4.24
139,1,0,1,0,0,4.83,0,0,4.83
140,1,0,1,0,0,35.38,0,0,35.38
141,0,0,1,0,0,0.00,0,0,0.00
142,12,6,0,12,208,41.76,1,0,107.43
143,1,0,1,0,0,2.00,0,0,2.00
144,1,0,1,0,0,53.80,0,0,53.80
145,1,0,1,0,0,28.38,0,0,28.38
146,1,0,1,0,0,6.24,0,0,6.24
147,1,0,1,0,0,6.83,0,0,6.83
148,1,0,1,0,0,1.41,0,0,1.41
149,1,0,1,0,0,4.41,0,0,4.41
150,3,1,0,3,0,8.24,0,0,15.07
151,0,0,1,0,0,0.00,0,0,0.00
152,1,0,1,0,0,78.94,0,0,78.94
153,1,0,1,0,0,19.73,0,0,19.73
154,1,0,1,0,0,12.49,0,0,12.49
155,1,0,1,0,0,5.83,0,0,5.83
156,41,21,0,48,456,21.98,8,0,90.05
157,11,6,0,14,40,17.01,2,0,46.63
158,1,0,1,0,0,8.41,0,0,8.41
159,1,0,1,0,0,36.56,0,0,36.56
160,6,3,0,9,96,36.95,1,0,70.67
161,1,0,1,0,0,3.41,0,0,3.41
162,1,0,1,0,0,15.66,0,0,15.66
163,1,0,1,0,0,10.49,0,0,10.49
164,1,0,1,0,0,4.41,0,0,4.41
165,3,1,0,3,0,4.36,0,0,6.24
166,3,1,0,1,0,12.07,0,0,19.14
167,1,0,1,0,0,6.66,0,0,6.66
168,1,0,1,0,0,10.07,0,0,10.07
169,1,0,1,0,0,5.83,0,0,5.83
170,1,0,1,0,0,6.24,0,0,6.24
171,1,0,1,0,0,32.21,0,0,32.21
172,1,0,1,0,0,32.38,0,0,32.38
173,1,0,1,0,0,9.24,0,0,9.24
174,1,0,1,0,0,20.56,0,0,20.56
175,1,0,1,0,0,18.73,0,0,18.73
176,9,4,0,8,52,43.80,0,0,142.40
177,1,0,1,0,0,4.24,0,0,4.24
178,1,0,1,0,0,12.83,0,0,12.83
179,1,0,1,0,0,6.41,0,0,6.41
180,3,1,0,3,0,6.71,0,0,9.07
181,1,0,1,0,0,5.41,0,0,5.41
182,1,0,1,0,0,81.36,0,0,81.36
183,1,0,1,0,0,8.41,0,0,8.41
184,1,0,1,0,0,20.24,0,0,20.24
185,1,0,1,0,0,10.66,0,0,10.66
186,1,0,1,0,0,11.90,0,0,11.90
187,1,0,1,0,0,4.83,0,0,4.83
188,1,0,1,0,0,32.73,0,0,32.73
189,1,0,1,0,0,7.83,0,0,7.83
190,1,0,1,0,0,9.66,0,0,9.66
191,1,0,1,0,0,4.83,0,0,4.83
192,1,0,1,0,0,4.24,0,0,4.24
193,1,0,1,0,0,4.41,0,0,4.41
194,1,0,1,0,0,41.28,0,0,41.28
195,1,0,1,0,0,9.49,0,0,9.49
196,7,3,0,3,24,15.08,0,0,30.07
197,0,0,1,0,0,0.00,0,0,0.00
198,1,0,1,0,0,4.83,0,0,4.83
199,3,1,0,3,0,16.85,0,0,19.24
200,1,0,1,0,0,18.07,0,0,18.07
201,15,8,0,12,170,28.12,4,0,135.23
202,3,1,0,1,0,7.10,0,0,8.66
203,3,1,0,1,0,13.66,0,0,16.00
204,1,0,1,0,0,24.73,0,0,24.73
205,3,1,0,1,0,79.96,0,0,197.61
206,0,0,1,0,0,0.00,0,0,0.00
207,1,0,1,0,0,1.00,0,0,1.00
208,1,0,1,0,0,115.18,0,0,115.18
209,3,1,0,3,0,21.49,0,0,44.90
210,1,0,1,0,0,54.53,0,0,54.53
211,1,0,1,0,0,25.56,0,0,25.56
212,1,0,1,0,0,3.00,0,0,3.00
213,1,0,1,0,0,2.41,0,0,2.41
214,1,0,1,0,0,1.00,0,0,1.00
215,18,10,0,14,210,25.21,5,0,77.87
216,1,0,1,0,0,56.70,0,0,56.70
217,5,2,0,4,24,17.62,0,0,30.38
218,1,0,1,0,0,6.24,0,0,6.24
219,5,2,0,6,16,40.96,0,0,143.30
220,1,0,1,0,0,20.73,0,0,20.73
221,1,0,1,0,0,4.24,0,0,4.24
222,0,0,1,0,0,0.00,0,0,0.00
223,1,0,1,0,0,31.56,0,0,31.56
224,1,0,1,0,0,6.83,0,0,6.83
225,1,0,1,0,0,29.21,0,0,29.21
226,1,0,1,0,0,7.83,0,0,7.83
227,1,0,1,0,0,10.24,0,0,10.24
228,1,0,1,0,0,46.53,0,0,46.53
229,1,0,1,0,0,10.07,0,0,10.07
230,1,0,1,0,0,13.24,0,0,13.24
231,1,0,1,0,0,10.83,0,0,10.83
232,1,0,1,0,0,13.24,0,0,13.24
233,1,0,1,0,0,4.83,0,0,4.83
234,3,1,0,1,0,35.20,0,0,68.87
235,1,0,1,0,0,2.00,0,0,2.00
236,0,0,1,0,0,0.00,0,0,0.00
237,1,0,1,0,0,9.83,0,0,9.83
238,1,0,1,0,0,5.41,0,0,5.41
239,13,6,0,12,78,20.44,1,0,71.50
240,1,0,1,0,0,1.00,0,0,1.00
241,1,0,1,0,0,26.90,0,0,26.90
242,1,0,1,0,0,6.24,0,0,6.24
243,1,0,1,0,0,6.24,0,0,6.24
244,1,0,1,0,0,11.83,0,0,11.83
245,0,0,1,0,0,0.00,0,0,0.00
246,1,0,1,0,0,39.80,0,0,39.80
247,1,0,1,0,0,42.56,0,0,42.56
248,3,1,0,1,0,6.77,0,0,8.41
249,1,0,1,0,0,10.49,0,0,10.49
250,1,0,1,0,0,56.63,0,0,56.63
251,7,3,0,7,49,30.71,0,0,108.05
252,1,0,1,0,0,5.83,0,0,5.83
253,1,0,1,0,0,5.24,0,0,5.24
254,5,2,0,4,21,58.70,0,0,110.57
255,1,0,1,0,0,1.00,0,0,1.00
256,1,0,1,0,0,83.08,0,0,83.08
257,11,5,0,15,128,35.74,1,0,102.57
258,5,2,0,4,12,12.94,0,0,21.66
259,1,0,1,0,0,4.00,0,0,4.00
260,0,0,1,0,0,0.00,0,0,0.00
261,1,0,1,0,0,20.73,0,0,20.73
262,1,0,1,0,0,1.00,0,0,1.00
263,1,0,1,0,0,10.49,0,0,10.49
264,1,0,1,0,0,9.66,0,0,9.66
265,1,0,1,0,0,4.41,0,0,4.41
266,1,0,1,0,0,83.43,0,0,83.43
267,3,1,0,3,0,33.41,0,0,65.01
268,1,0,1,0,0,9.07,0,0,9.07
269,1,0,1,0,0,13.49,0,0,13.49
270,1,0,1,0,0,3.00,0,0,3.00
271,7,3,0,7,10,19.62,0,0,37.38
272,15,7,0,7,150,29.11,1,0,82.04
273,1,0,1,0,0,6.24,0,0,6.24
274,1,0,1,0,0,2.41,0,0,2.41
275,3,1,0,3,0,10.24,0,0,21.49
276,1,0,1,0,0,9.24,0,0,9.24
277,1,0,1,0,0,7.24,0,0,7.24
278,12,6,0,12,64,15.23,1,0,70.28
279,1,0,1,0,0,5.00,0,0,5.00
280,9,4,0,6,115,31.26,1,0,116.25
281,1,0,1,0,0,22.49,0,0,22.49
282,1,0,1,0,0,17.31,0,0,17.31
283,11,5,0,9,148,28.07,1,0,94.23
284,1,0,1,0,0,152.77,0,0,152.77
285,1,0,1,0,0,44.56,0,0,44.56
286,1,0,1,0,0,1.41,0,0,1.41
287,1,0,1,0,0,15.90,0,0,15.90
288,1,0,1,0,0,4.83,0,0,4.83
289,1,0,1,0,0,5.41,0,0,5.41
290,1,0,1,0,0,24.14,0,0,24.14
291,1,0,1,0,0,19.66,0,0,19.66
292,1,0,1,0,0,5.41,0,0,5.41
293,1,0,1,0,0,11.41,0,0,11.41
294,1,0,1,0,0,5.83,0,0,5.83
295,1,0,1,0,0,25.49,0,0,25.49
296,1,0,1,0,0,7.41,0,0,7.41
297,1,0,1,0,0,6.66,0,0,6.66
298,1,0,1,0,0,11.83,0,0,11.83
299,1,0,1,0,0,103.28,0,0,103.28
300,1,0,1,0,0,4.24,0,0,4.24
301,1,0,1,0,0,1.41,0,0,1.41
302,1,0,1,0,0,88.25,0,0,88.25
303,1,0,1,0,0,65.01,0,0,65.01
304,5,2,0,6,57,29.74,0,0,69.36
305,1,0,1,0,0,1.41,0,0,1.41
306,1,0,1,0,0,62.50,0,0,62.50
307,1,0,1,0,0,17.83,0,0,17.83
308,1,0,1,0,0,4.41,0,0,4.41
309,1,0,1,0,0,3.41,0,0,3.41
310,1,0,1,0,0,8.00,0,0,8.00
311,12,5,0,11,170,28.58,0,0,99.98
312,1,0,1,0,0,8.24,0,0,8.24
313,1,0,1,0,0,19.24,0,0,19.24
314,1,0,1,0,0,15.66,0,0,15.66
315,1,0,1,0,0,3.41,0,0,3.41
316,1,0,1,0,0,71.11,0,0,71.11
317,1,0,1,0,0,3.41,0,0,3.41
318,1,0,1,0,0,10.24,0,0,10.24
319,1,0,1,0,0,6.24,0,0,6.24
320,1,0,1,0,0,7.83,0,0,7.83
321,1,0,1,0,0,21.73,0,0,21.73
322,1,0,1,0,0,4.41,0,0,4.41
323,1,0,1,0,0,7.83,0,0,7.83
324,1,0,1,0,0,63.25,0,0,63.25
325,1,0,1,0,0,18.66,0,0,18.66
326,12,5,0,15,75,31.39,0,0,89.23
327,1,0,1,0,0,6.00,0,0,6.00
328,1,0,1,0,0,1.41,0,0,1.41
329,1,0,1,0,0,4.41,0,0,4.41
330,1,0,1,0,0,14.66,0,0,14.66
331,1,0,1,0,0,5.83,0,0,5.83
332,1,0,1,0,0,6.24,0,0,6.24
333,1,0,1,0,0,14.07,0,0,14.07
334,1,0,1,0,0,13.07,0,0,13.07
335,1,0,1,0,0,7.41,0,0,7.41
336,1,0,1,0,0,4.00,0,0,4.00
337,19,11,0,22,223,19.55,6,1,51.53
338,1,0,1,0,0,3.00,0,0,3.00
339,1,0,1,0,0,7.83,0,0,7.83
340,1,0,1,0,0,19.07,0,0,19.07
341,1,0,1,0,0,63.01,0,0,63.01
342,1,0,1,0,0,5.83,0,0,5.83
343,1,0,1,0,0,5.41,0,0,5.41
344,1,0,1,0,0,18.66,0,0,18.66
345,1,0,1,0,0,12.66,0,0,12.66
346,1,0,1,0,0,2.83,0,0,2.83
347,1,0,1,0,0,10.83,0,0,10.83
348,1,0,1,0,0,7.24,0,0,7.24
349,15,8,0,12,230,31.36,4,0,112.74
350,4,2,0,4,22,20.86,0,0,26.97
351,1,0,1,0,0,26.14,0,0,26.14
352,1,0,1,0,0,29.31,0,0,29.31
353,1,0,1,0,0,68.91,0,0,68.91
354,1,0,1,0,0,1.00,0,0,1.00
355,1,0,1,0,0,61.60,0,0,61.60
356,1,0,1,0,0,9.66,0,0,9.66
357,1,0,1,0,0,3.41,0,0,3.41
358,1,0,1,0,0,68.74,0,0,68.74
359,1,0,1,0,0,12.07,0,0,12.07
360,1,0,1,0,0,6.83,0,0,6.83
361,0,0,1,0,0,0.00,0,0,0.00
362,1,0,1,0,0,6.66,0,0,6.66
363,3,1,0,3,0,8.71,0,0,17.90
364,16,9,0,21,148,17.04,5,0,40.38
365,3,1,0,1,0,12.19,0,0,23.14
366,3,1,0,1,0,12.93,0,0,20.90
367,3,1,0,3,0,16.76,0,0,25.14
368,1,0,1,0,0,3.41,0,0,3.41
369,1,0,1,0,0,141.12,0,0,141.12
370,1,0,1,0,0,1.41,0,0,1.41
371,1,0,1,0,0,5.83,0,0,5.83
372,5,2,0,4,15,12.28,0,0,18.24
373,1,0,1,0,0,26.14,0,0,26.14
374,0,0,1,0,0,0.00,0,0,0.00
375,4,2,0,4,30,14.80,0,0,20.73
376,1,0,1,0,0,37.07,0,0,37.07
377,1,0,1,0,0,5.24,0,0,5.24
378,1,0,1,0,0,8.41,0,0,8.41
379,1,0,1,0,0,3.83,0,0,3.83
380,1,0,1,0,0,1.41,0,0,1.41
381,1,0,1,0,0,5.24,0,0,5.24
382,1,0,1,0,0,6.83,0,0,6.83
383,1,0,1,0,0,38.46,0,0,38.46
384,1,0,1,0,0,2.41,0,0,2.41
385,1,0,1,0,0,3.83,0,0,3.83
386,1,0,1,0,0,2.83,0,0,2.83
387,1,0,1,0,0,3.83,0,0,3.83
388,1,0,1,0,0,6.83,0,0,6.83
389,1,0,1,0,0,2.00,0,0,2.00
390,1,0,1,0,0,5.00,0,0,5.00
391,1,0,1,0,0,1.00,0,0,1.00
392,5,2,0,4,3,8.59,0,0,11.66
