 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
76,1,0,1,0,0,7.24,0,0,7.24
77,1,0,1,0,0,5.41,0,0,5.41
78,1,0,1,0,0,101.54,0,0,101.54
79,1,0,1,0,0,8.24,0,0,8.24
80,1,0,1,0,0,13.90,0,0,13.90
81,1,0,1,0,0,7.07,0,0,7.07
82,1,0,1,0,0,1.00,0,0,1.00
83,1,0,1,0,0,10.07,0,0,10.07
84,1,0,1,0,0,6.66,0,0,6.66
85,1,0,1,0,0,1.00,0,0,1.00
86,3,1,0,1,0,10.71,0,0,17.49
87,1,0,1,0,0,5.66,0,0,5.66
88,1,0,1,0,0,1.00,0,0,1.00
89,1,0,1,0,0,6.00,0,0,6.00
90,1,0,1,0,0,9.66,0,0,9.66
91,1,0,1,0,0,2.00,0,0,2.00
92,1,0,1,0,0,1.41,0,0,1.41
93,1,0,1,0,0,1.00,0,0,1.00
94,1,0,1,0,0,26.90,0,0,26.90
95,1,0,1,0,0,9.07,0,0,9.07
96,1,0,1,0,0,14.83,0,0,14.83
97,1,0,1,0,0,8.24,0,0,8.24
98,1,0,1,0,0,17.56,0,0,17.56
99,0,0,1,0,0,0.00,0,0,0.00
100,1,0,1,0,0,3.83,0,0,3.83
101,3,1,0,3,0,32.05,0,0,49.21
102,1,0,1,0,0,50.28,0,0,50.28
103,1,0,1,0,0,7.83,0,0,7.83
104,1,0,1,0,0,19.07,0,0,19.07
105,1,0,1,0,0,2.41,0,0,2.41
106,1,0,1,0,0,19.07,0,0,19.07
107,1,0,1,0,0,1.41,0,0,1.41
108,1,0,1,0,0,32.14,0,0,32.14
109,3,1,0,1,0,6.36,0,0,12.24
110,37,18,0,38,307,19.35,4,0,44.04
111,48,25,0,58,459,19.02,10,0,50.04
112,1,0,1,0,0,24.14,0,0,24.14
113,1,0,1,0,0,3.83,0,0,3.83
114,0,0,1,0,0,0.00,0,0,0.00
115,1,0,1,0,0,12.66,0,0,12.66
116,0,0,1,0,0,0.00,0,0,0.00
117,1,0,1,0,0,21.56,0,0,21.56
118,1,0,1,0,0,1.41,0,0,1.41
119,1,0,1,0,0,7.24,0,0,7.24
120,1,0,1,0,0,7.07,0,0,7.07
121,1,0,1,0,0,2.83,0,0,2.83
122,1,0,1,0,0,1.41,0,0,1.41
123,1,0,1,0,0,6.83,0,0,6.83
124,1,0,1,0,0,2.41,0,0,2.41
125,1,0,1,0,0,5.66,0,0,5.66
126,0,0,1,0,0,0.00,0,0,0.00
127,1,0,1,0,0,10.24,0,0,10.24
128,1,0,1,0,0,3.00,0,0,3.00
129,1,0,1,0,0,6.41,0,0,6.41
130,1,0,1,0,0,22.31,0,0,22.31
131,1,0,1,0,0,6.24,0,0,6.24
132,1,0,1,0,0,2.83,0,0,2.83
133,1,0,1,0,0,3.00,0,0,3.00
134,1,0,1,0,0,1.00,0,0,1.00
135,1,0,1,0,0,6.00,0,0,6.00
136,1,0,1,0,0,22.49,0,0,22.49
137,1,0,1,0,0,17.31,0,0,17.31
138,3,1,0,1,0,10.66,0,0,22.31
139,1,0,1,0,0,6.00,0,0,6.00
140,1,0,1,0,0,1.00,0,0,1.00
141,0,0,1,0,0,0.00,0,0,0.00
142,1,0,1,0,0,3.83,0,0,3.83
143,1,0,1,0,0,15.66,0,0,15.66
144,1,0,1,0,0,1.00,0,0,1.00
145,1,0,1,0,0,4.24,0,0,4.24
146,1,0,1,0,0,7.41,0,0,7.41
147,0,0,1,0,0,0.00,0,0,0.00
148,1,0,1,0,0,10.66,0,0,10.66
149,0,0,1,0,0,0.00,0,0,0.00
150,1,0,1,0,0,29.63,0,0,29.63
151,1,0,1,0,0,6.24,0,0,6.24
152,1,0,1,0,0,1.41,0,0,1.41
153,1,0,1,0,0,2.83,0,0,2.83
154,1,0,1,0,0,5.83,0,0,5.83
155,0,0,1,0,0,0.00,0,0,0.00
156,0,0,1,0,0,0.00,0,0,0.00
157,384,210,0,406,5558,25.33,110,6,196.47
158,1,0,1,0,0,2.00,0,0,2.00
159,1,0,1,0,0,7.00,0,0,7.00
160,1,0,1,0,0,12.83,0,0,12.83
161,1,0,1,0,0,12.24,0,0,12.24
162,1,0,1,0,0,3.83,0,0,3.83
163,1,0,1,0,0,26.49,0,0,26.49
164,1,0,1,0,0,30.90,0,0,30.90
165,1,0,1,0,0,2.83,0,0,2.83
166,1,0,1,0,0,5.41,0,0,5.41
167,0,0,1,0,0,0.00,0,0,0.00
168,1,0,1,0,0,8.24,0,0,8.24
169,4,2,0,4,38,24.00,0,0,41.56
170,1,0,1,0,0,9.07,0,0,9.07
171,1,0,1,0,0,1.00,0,0,1.00
172,1,0,1,0,0,10.49,0,0,10.49
173,1,0,1,0,0,1.00,0,0,1.00
174,1,0,1,0,0,1.00,0,0,1.00
175,1,0,1,0,0,1.00,0,0,1.00
176,1,0,1,0,0,18.49,0,0,18.49
177,1,0,1,0,0,3.00,0,0,3.00
178,1,0,1,0,0,10.07,0,0,10.07
179,1,0,1,0,0,2.41,0,0,2.41
180,1,0,1,0,0,10.00,0,0,10.00
181,1,0,1,0,0,1.41,0,0,1.41
182,1,0,1,0,0,11.07,0,0,11.07
183,0,0,1,0,0,0.00,0,0,0.00
184,0,0,1,0,0,0.00,0,0,0.00
185,1,0,1,0,0,8.24,0,0,8.24
186,1,0,1,0,0,3.83,0,0,3.83
187,1,0,1,0,0,3.83,0,0,3.83
188,1,0,1,0,0,1.00,0,0,1.00
189,1,0,1,0,0,11.24,0,0,11.24
190,1,0,1,0,0,21.49,0,0,21.49
191,1,0,1,0,0,25.90,0,0,25.90
192,1,0,1,0,0,1.00,0,0,1.00
193,1,0,1,0,0,3.41,0,0,3.41
194,1,0,1,0,0,6.00,0,0,6.00
195,1,0,1,0,0,53.73,0,0,53.73
196,1,0,1,0,0,1.41,0,0,1.41
197,1,0,1,0,0,28.14,0,0,28.14
198,1,0,1,0,0,17.24,0,0,17.24
199,1,0,1,0,0,10.49,0,0,10.49
200,1,0,1,0,0,5.83,0,0,5.83
201,1,0,1,0,0,1.41,0,0,1.41
202,1,0,1,0,0,2.41,0,0,2.41
203,1,0,1,0,0,1.41,0,0,1.41
204,1,0,1,0,0,3.83,0,0,3.83
205,1,0,1,0,0,2.41,0,0,2.41
206,1,0,1,0,0,10.07,0,0,10.07
207,1,0,1,0,0,81.50,0,0,81.50
208,1,0,1,0,0,6.41,0,0,6.41
209,1,0,1,0,0,54.77,0,0,54.77
210,1,0,1,0,0,10.83,0,0,10.83
211,1,0,1,0,0,2.83,0,0,2.83
212,1,0,1,0,0,3.41,0,0,3.41
213,1,0,1,0,0,93.64,0,0,93.64
214,3,1,0,1,0,45.99,0,0,86.70
215,1,0,1,0,0,13.90,0,0,13.90
216,1,0,1,0,0,3.41,0,0,3.41
217,1,0,1,0,0,1.00,0,0,1.00
218,1,0,1,0,0,1.00,0,0,1.00
219,1,0,1,0,0,13.24,0,0,13.24
220,1,0,1,0,0,3.83,0,0,3.83
221,1,0,1,0,0,4.83,0,0,4.83
222,1,0,1,0,0,5.24,0,0,5.24
223,1,0,1,0,0,14.07,0,0,14.07
224,3,1,0,1,0,29.87,0,0,49.63
225,1,0,1,0,0,4.24,0,0,4.24
226,1,0,1,0,0,10.83,0,0,10.83
227,1,0,1,0,0,13.24,0,0,13.24
228,1,0,1,0,0,7.41,0,0,7.41
229,1,0,1,0,0,7.41,0,0,7.41
230,1,0,1,0,0,1.00,0,0,1.00
231,0,0,1,0,0,0.00,0,0,0.00
232,1,0,1,0,0,3.41,0,0,3.41
233,3,1,0,1,0,27.41,0,0,43.94
234,1,0,1,0,0,3.83,0,0,3.83
235,1,0,1,0,0,12.24,0,0,12.24
236,1,0,1,0,0,1.41,0,0,1.41
237,1,0,1,0,0,14.41,0,0,14.41
238,1,0,1,0,0,4.83,0,0,4.83
239,1,0,1,0,0,41.73,0,0,41.73
240,9,4,0,4,59,22.60,0,0,53.21
241,1,0,1,0,0,7.00,0,0,7.00
242,1,0,1,0,0,5.24,0,0,5.24
243,1,0,1,0,0,46.80,0,0,46.80
244,1,0,1,0,0,2.83,0,0,2.83
245,1,0,1,0,0,4.24,0,0,4.24
246,1,0,1,0,0,2.83,0,0,2.83
247,1,0,1,0,0,1.41,0,0,1.41
248,1,0,1,0,0,4.41,0,0,4.41
249,1,0,1,0,0,11.07,0,0,11.07
250,1,0,1,0,0,5.24,0,0,5.24
251,1,0,1,0,0,1.00,0,0,1.00
252,1,0,1,0,0,1.41,0,0,1.41
253,1,0,1,0,0,3.41,0,0,3.41
254,1,0,1,0,0,20.66,0,0,20.66
255,0,0,1,0,0,0.00,0,0,0.00
256,3,1,0,3,0,15.40,0,0,35.97
257,1,0,1,0,0,1.00,0,0,1.00
258,1,0,1,0,0,86.67,0,0,86.67
259,1,0,1,0,0,1.00,0,0,1.00
260,1,0,1,0,0,5.66,0,0,5.66
261,3,1,0,3,0,53.35,0,0,119.25
262,5,2,0,2,4,13.99,0,0,20.66
263,0,0,1,0,0,0.00,0,0,0.00
264,1,0,1,0,0,3.41,0,0,3.41
265,9,4,0,8,87,35.07,0,0,84.77
266,1,0,1,0,0,9.66,0,0,9.66
267,0,0,1,0,0,0.00,0,0,0.00
268,1,0,1,0,0,9.07,0,0,9.07
269,1,0,1,0,0,5.41,0,0,5.41
270,3,1,0,1,0,24.92,0,0,29.38
271,1,0,1,0,0,2.41,0,0,2.41
272,1,0,1,0,0,5.83,0,0,5.83
273,1,0,1,0,0,2.00,0,0,2.00
274,1,0,1,0,0,16.90,0,0,16.90
275,2,1,0,1,30,20.19,0,0,34.97
276,0,0,1,0,0,0.00,0,0,0.00
277,1,0,1,0,0,3.83,0,0,3.83
278,1,0,1,0,0,1.41,0,0,1.41
279,1,0,1,0,0,3.41,0,0,3.41
280,0,0,1,0,0,0.00,0,0,0.00
281,1,0,1,0,0,1.41,0,0,1.41
282,3,1,0,1,0,37.02,0,0,85.15
283,1,0,1,0,0,3.41,0,0,3.41
284,1,0,1,0,0,4.41,0,0,4.41
285,1,0,1,0,0,1.41,0,0,1.41
286,1,0,1,0,0,1.00,0,0,1.00
287,1,0,1,0,0,1.00,0,0,1.00
288,1,0,1,0,0,1.41,0,0,1.41
289,1,0,1,0,0,14.66,0,0,14.66
290,1,0,1,0,0,31.63,0,0,31.63
291,1,0,1,0,0,2.83,0,0,2.83
292,1,0,1,0,0,43.87,0,0,43.87
293,1,0,1,0,0,16.41,0,0,16.41
294,1,0,1,0,0,4.00,0,0,4.00
295,1,0,1,0,0,7.83,0,0,7.83
296,1,0,1,0,0,2.41,0,0,2.41
297,1,0,1,0,0,11.07,0,0,11.07
298,3,1,0,3,0,20.05,0,0,26.66
299,3,1,0,1,0,29.23,0,0,44.90
300,1,0,1,0,0,1.00,0,0,1.00
301,1,0,1,0,0,26.80,0,0,26.80
302,1,0,1,0,0,74.63,0,0,74.63
303,1,0,1,0,0,1.41,0,0,1.41
304,1,0,1,0,0,21.56,0,0,21.56
305,0,0,1,0,0,0.00,0,0,0.00
306,1,0,1,0,0,8.49,0,0,8.49
307,1,0,1,0,0,5.24,0,0,5.24
308,1,0,1,0,0,6.24,0,0,6.24
309,1,0,1,0,0,3.83,0,0,3.83
310,1,0,1,0,0,5.66,0,0,5.66
311,1,0,1,0,0,1.00,0,0,1.00
312,3,1,0,3,0,14.99,0,0,22.49
313,1,0,1,0,0,3.83,0,0,3.83
314,3,1,0,3,0,15.35,0,0,22.14
315,0,0,1,0,0,0.00,0,0,0.00
316,1,0,1,0,0,7.41,0,0,7.41
317,1,0,1,0,0,3.83,0,0,3.83
318,3,1,0,1,0,56.59,0,0,130.23
319,5,2,0,6,55,45.90,0,0,116.15
320,1,0,1,0,0,10.07,0,0,10.07
321,1,0,1,0,0,10.49,0,0,10.49
322,1,0,1,0,0,2.83,0,0,2.83
323,1,0,1,0,0,41.63,0,0,41.63
324,1,0,1,0,0,14.49,0,0,14.49
325,1,0,1,0,0,14.49,0,0,14.49
326,3,1,0,1,0,59.25,0,0,100.91
327,1,0,1,0,0,5.41,0,0,5.41
328,1,0,1,0,0,157.11,0,0,157.11
329,1,0,1,0,0,2.41,0,0,2.41
330,1,0,1,0,0,18.73,0,0,18.73
331,1,0,1,0,0,6.83,0,0,6.83
332,1,0,1,0,0,6.00,0,0,6.00
333,1,0,1,0,0,23.97,0,0,23.97
334,1,0,1,0,0,6.41,0,0,6.41
335,1,0,1,0,0,1.00,0,0,1.00
336,1,0,1,0,0,14.83,0,0,14.83
337,1,0,1,0,0,9.07,0,0,9.07
338,3,1,0,1,0,19.68,0,0,28.90
339,1,0,1,0,0,1.41,0,0,1.41
340,1,0,1,0,0,4.24,0,0,4.24
341,1,0,1,0,0,21.97,0,0,21.97
342,1,0,1,0,0,7.24,0,0,7.24
343,1,0,1,0,0,3.41,0,0,3.41
344,1,0,1,0,0,12.49,0,0,12.49
345,0,0,1,0,0,0.00,0,0,0.00
346,1,0,1,0,0,60.18,0,0,60.18
347,1,0,1,0,0,1.41,0,0,1.41
348,1,0,1,0,0,1.00,0,0,1.00
349,1,0,1,0,0,1.41,0,0,1.41
350,1,0,1,0,0,1.00,0,0,1.00
351,1,0,1,0,0,7.24,0,0,7.24
352,1,0,1,0,0,14.90,0,0,14.90
353,8,4,0,10,34,12.78,1,0,27.38
354,3,1,0,1,0,23.43,0,0,37.97
355,0,0,1,0,0,0.00,0,0,0.00
356,1,0,1,0,0,104.33,0,0,104.33
357,1,0,1,0,0,3.83,0,0,3.83
358,1,0,1,0,0,2.83,0,0,2.83
359,1,0,1,0,0,12.07,0,0,12.07
360,1,0,1,0,0,6.24,0,0,6.24
361,1,0,1,0,0,8.41,0,0,8.41
362,1,0,1,0,0,2.83,0,0,2.83
363,1,0,1,0,0,4.83,0,0,4.83
364,1,0,1,0,0,4.41,0,0,4.41
365,1,0,1,0,0,8.24,0,0,8.24
366,1,0,1,0,0,1.00,0,0,1.00
367,1,0,1,0,0,15.90,0,0,15.90
368,0,0,1,0,0,0.00,0,0,0.00
369,1,0,1,0,0,2.41,0,0,2.41
370,0,0,1,0,0,0.00,0,0,0.00
371,1,0,1,0,0,1.00,0,0,1.00
372,1,0,1,0,0,24.14,0,0,24.14
373,3,1,0,3,0,23.43,0,0,39.56
374,1,0,1,0,0,9.24,0,0,9.24
375,0,0,1,0,0,0.00,0,0,0.00
376,1,0,1,0,0,31.49,0,0,31.49
377,1,0,1,0,0,64.77,0,0,64.77
378,1,0,1,0,0,2.00,0,0,2.00
379,1,0,1,0,0,1.00,0,0,1.00
380,3,1,0,3,0,25.45,0,0,33.14
381,1,0,1,0,0,1.41,0,0,1.41
382,1,0,1,0,0,3.83,0,0,3.83
383,1,0,1,0,0,15.90,0,0,15.90
384,0,0,1,0,0,0.00,0,0,0.00
385,1,0,1,0,0,5.83,0,0,5.83
386,1,0,1,0,0,31.21,0,0,31.21
387,10,5,0,9,34,16.01,2,0,33.04
388,1,0,1,0,0,2.83,0,0,2.83
389,1,0,1,0,0,5.83,0,0,5.83
390,1,0,1,0,0,6.24,0,0,6.24
391,1,0,1,0,0,25.31,0,0,25.31
392,1,0,1,0,0,1.00,0,0,1.00
393,1,0,1,0,0,1.41,0,0,1.41
394,1,0,1,0,0,5.66,0,0,5.66
395,1,0,1,0,0,2.41,0,0,2.41
396,5,2,0,2,4,14.02,0,0,27.80
397,1,0,1,0,0,6.41,0,0,6.41
398,1,0,1,0,0,4.83,0,0,4.83
399,1,0,1,0,0,2.41,0,0,2.41
400,86,49,0,89,763,15.75,27,1,72.80
401,0,0,1,0,0,0.00,0,0,0.00
402,1,0,1,0,0,8.66,0,0,8.66
403,0,0,1,0,0,0.00,0,0,0.00
404,1,0,1,0,0,3.83,0,0,3.83
405,1,0,1,0,0,10.07,0,0,10.07
406,1,0,1,0,0,46.14,0,0,46.14
407,1,0,1,0,0,1.41,0,0,1.41
408,1,0,1,0,0,6.66,0,0,6.66
409,1,0,1,0,0,6.24,0,0,6.24
410,1,0,1,0,0,3.41,0,0,3.41
411,1,0,1,0,0,3.41,0,0,3.41
412,1,0,1,0,0,8.24,0,0,8.24
413,1,0,1,0,0,20.31,0,0,20.31
414,1,0,1,0,0,7.66,0,0,7.66
415,1,0,1,0,0,1.00,0,0,1.00
416,1,0,1,0,0,4.83,0,0,4.83
417,1,0,1,0,0,15.90,0,0,15.90
418,1,0,1,0,0,5.83,0,0,5.83
419,1,0,1,0,0,1.41,0,0,1.41
420,0,0,1,0,0,0.00,0,0,0.00
421,1,0,1,0,0,18.07,0,0,18.07
422,1,0,1,0,0,13.07,0,0,13.07
423,1,0,1,0,0,21.73,0,0,21.73
424,3,1,0,1,0,9.38,0,0,10.83
425,1,0,1,0,0,5.83,0,0,5.83
426,1,0,1,0,0,3.41,0,0,3.41
427,1,0,1,0,0,1.41,0,0,1.41
428,1,0,1,0,0,3.00,0,0,3.00
429,4,2,0,4,27,10.55,0,0,22.31
430,1,0,1,0,0,7.83,0,0,7.83
431,1,0,1,0,0,4.00,0,0,4.00
432,1,0,1,0,0,4.41,0,0,4.41
433,0,0,1,0,0,0.00,0,0,0.00
434,1,0,1,0,0,5.83,0,0,5.83
435,1,0,1,0,0,15.66,0,0,15.66
436,1,0,1,0,0,4.83,0,0,4.83
437,1,0,1,0,0,4.83,0,0,4.83
438,1,0,1,0,0,2.41,0,0,2.41
439,1,0,1,0,0,9.00,0,0,9.00
440,1,0,0,0,54,61.28,0,0,61.28
