 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
227,1,0,1,0,0,12.90,0,0,12.90
228,1,0,1,0,0,2.83,0,0,2.83
229,1,0,1,0,0,22.38,0,0,22.38
230,1,0,1,0,0,3.41,0,0,3.41
231,1,0,1,0,0,4.83,0,0,4.83
232,1,0,1,0,0,8.24,0,0,8.24
233,1,0,1,0,0,2.41,0,0,2.41
234,3,1,0,1,0,34.35,0,0,87.57
235,1,0,1,0,0,17.31,0,0,17.31
236,1,0,1,0,0,11.07,0,0,11.07
237,1,0,1,0,0,1.41,0,0,1.41
238,1,0,1,0,0,50.28,0,0,50.28
239,1,0,1,0,0,14.90,0,0,14.90
240,1,0,1,0,0,39.56,0,0,39.56
241,1,0,1,0,0,11.07,0,0,11.07
242,1,0,1,0,0,8.24,0,0,8.24
243,1,0,1,0,0,9.83,0,0,9.83
244,1,0,1,0,0,5.83,0,0,5.83
245,1,0,1,0,0,9.07,0,0,9.07
246,1,0,1,0,0,10.66,0,0,10.66
247,1,0,1,0,0,49.60,0,0,49.60
248,1,0,1,0,0,5.24,0,0,5.24
249,1,0,1,0,0,4.83,0,0,4.83
250,3,1,0,3,0,46.55,0,0,67.04
251,1,0,1,0,0,9.83,0,0,9.83
252,3,1,0,1,0,8.36,0,0,18.41
253,1,0,1,0,0,13.07,0,0,13.07
254,1,0,1,0,0,1.00,0,0,1.00
255,1,0,1,0,0,22.73,0,0,22.73
256,1,0,1,0,0,6.41,0,0,6.41
257,1,0,1,0,0,6.83,0,0,6.83
258,1,0,1,0,0,5.83,0,0,5.83
259,1,0,1,0,0,3.00,0,0,3.00
260,26,13,0,21,406,38.07,3,0,117.05
261,3,1,0,1,0,38.50,0,0,73.97
262,1,0,1,0,0,14.24,0,0,14.24
263,1,0,1,0,0,21.66,0,0,21.66
264,1,0,1,0,0,52.80,0,0,52.80
265,1,0,1,0,0,2.83,0,0,2.83
266,1,0,1,0,0,6.66,0,0,6.66
267,1,0,1,0,0,16.14,0,0,16.14
268,1,0,1,0,0,2.00,0,0,2.00
269,1,0,1,0,0,6.24,0,0,6.24
270,1,0,1,0,0,51.60,0,0,51.60
271,1,0,1,0,0,15.07,0,0,15.07
272,1,0,1,0,0,10.66,0,0,10.66
273,1,0,1,0,0,1.00,0,0,1.00
274,1,0,1,0,0,29.21,0,0,29.21
275,1,0,1,0,0,1.00,0,0,1.00
276,1,0,1,0,0,5.83,0,0,5.83
277,4,2,0,6,27,26.18,0,0,57.01
278,1,0,1,0,0,39.14,0,0,39.14
279,1,0,1,0,0,12.83,0,0,12.83
280,11,5,0,9,110,41.45,0,0,136.30
281,1,0,1,0,0,7.41,0,0,7.41
282,1,0,1,0,0,20.14,0,0,20.14
283,0,0,1,0,0,0.00,0,0,0.00
284,0,0,1,0,0,0.00,0,0,0.00
285,1,0,1,0,0,4.24,0,0,4.24
286,1,0,1,0,0,29.24,0,0,29.24
287,1,0,1,0,0,5.00,0,0,5.00
288,1,0,1,0,0,4.83,0,0,4.83
289,0,0,1,0,0,0.00,0,0,0.00
290,1,0,1,0,0,17.73,0,0,17.73
291,1,0,1,0,0,1.41,0,0,1.41
292,1,0,1,0,0,4.24,0,0,4.24
293,1,0,1,0,0,9.24,0,0,9.24
294,1,0,1,0,0,113.47,0,0,113.47
295,1,0,1,0,0,2.83,0,0,2.83
296,1,0,1,0,0,6.83,0,0,6.83
297,3,1,0,3,0,24.98,0,0,54.04
298,2,1,0,3,53,40.09,0,0,61.28
299,1,0,1,0,0,47.87,0,0,47.87
300,1,0,1,0,0,39.87,0,0,39.87
301,1,0,1,0,0,2.41,0,0,2.41
302,1,0,1,0,0,25.49,0,0,25.49
303,1,0,1,0,0,19.24,0,0,19.24
304,1,0,1,0,0,14.31,0,0,14.31
305,1,0,1,0,0,1.00,0,0,1.00
306,1,0,1,0,0,8.24,0,0,8.24
307,1,0,1,0,0,11.07,0,0,11.07
308,1,0,1,0,0,4.24,0,0,4.24
309,8,3,0,11,31,44.63,0,0,144.98
310,3,1,0,1,0,18.74,0,0,45.14
311,1,0,1,0,0,18.24,0,0,18.24
312,1,0,1,0,0,1.00,0,0,1.00
313,1,0,1,0,0,2.00,0,0,2.00
314,1,0,1,0,0,3.83,0,0,3.83
315,1,0,1,0,0,36.80,0,0,36.80
316,1,0,1,0,0,1.00,0,0,1.00
317,0,0,1,0,0,0.00,0,0,0.00
318,1,0,1,0,0,2.00,0,0,2.00
319,1,0,1,0,0,28.90,0,0,28.90
320,0,0,1,0,0,0.00,0,0,0.00
321,1,0,1,0,0,6.41,0,0,6.41
322,1,0,1,0,0,8.83,0,0,8.83
323,1,0,1,0,0,25.38,0,0,25.38
324,1,0,1,0,0,15.49,0,0,15.49
325,1,0,1,0,0,2.83,0,0,2.83
326,1,0,1,0,0,1.41,0,0,1.41
327,1,0,1,0,0,56.63,0,0,56.63
328,1,0,1,0,0,5.83,0,0,5.83
329,1,0,1,0,0,5.83,0,0,5.83
330,1,0,1,0,0,3.41,0,0,3.41
331,1,0,1,0,0,10.49,0,0,10.49
332,1,0,1,0,0,2.83,0,0,2.83
333,1,0,1,0,0,20.07,0,0,20.07
334,1,0,1,0,0,1.41,0,0,1.41
335,1,0,1,0,0,1.41,0,0,1.41
336,1,0,1,0,0,1.00,0,0,1.00
337,1,0,1,0,0,2.00,0,0,2.00
338,1,0,1,0,0,20.31,0,0,20.31
339,1,0,1,0,0,21.49,0,0,21.49
340,1,0,1,0,0,9.07,0,0,9.07
341,1,0,1,0,0,2.41,0,0,2.41
342,1,0,1,0,0,3.41,0,0,3.41
343,1,0,1,0,0,7.07,0,0,7.07
344,0,0,1,0,0,0.00,0,0,0.00
345,1,0,1,0,0,7.24,0,0,7.24
346,1,0,1,0,0,1.41,0,0,1.41
347,0,0,1,0,0,0.00,0,0,0.00
348,1,0,1,0,0,10.49,0,0,10.49
349,1,0,1,0,0,36.80,0,0,36.80
350,1,0,1,0,0,202.38,0,0,202.38
351,0,0,1,0,0,0.00,0,0,0.00
352,1,0,1,0,0,6.83,0,0,6.83
353,3,1,0,1,0,16.68,0,0,26.14
354,0,0,1,0,0,0.00,0,0,0.00
355,1,0,1,0,0,18.31,0,0,18.31
356,1,0,1,0,0,1.00,0,0,1.00
357,1,0,1,0,0,14.49,0,0,14.49
358,1,0,1,0,0,1.00,0,0,1.00
359,1,0,1,0,0,45.28,0,0,45.28
360,0,0,1,0,0,0.00,0,0,0.00
361,1,0,1,0,0,11.07,0,0,11.07
362,3,1,0,3,0,19.39,0,0,29.80
363,1,0,1,0,0,3.00,0,0,3.00
364,1,0,1,0,0,8.83,0,0,8.83
365,1,0,1,0,0,4.00,0,0,4.00
366,1,0,1,0,0,34.38,0,0,34.38
367,1,0,1,0,0,5.00,0,0,5.00
368,1,0,1,0,0,16.90,0,0,16.90
369,1,0,1,0,0,1.41,0,0,1.41
370,1,0,1,0,0,30.73,0,0,30.73
371,1,0,1,0,0,11.66,0,0,11.66
372,1,0,1,0,0,3.41,0,0,3.41
373,3,1,0,3,0,12.19,0,0,19.41
374,12,6,0,8,69,14.01,2,0,33.04
375,1,0,1,0,0,20.90,0,0,20.90
376,3,1,0,3,0,31.78,0,0,44.28
377,1,0,1,0,0,6.41,0,0,6.41
378,1,0,1,0,0,3.41,0,0,3.41
379,1,0,1,0,0,1.00,0,0,1.00
380,1,0,1,0,0,7.41,0,0,7.41
381,12,6,0,12,60,20.40,2,0,110.50
382,6,3,0,9,29,13.50,1,0,22.73
383,1,0,1,0,0,9.24,0,0,9.24
384,1,0,1,0,0,2.41,0,0,2.41
385,1,0,1,0,0,6.41,0,0,6.41
386,1,0,1,0,0,1.00,0,0,1.00
387,0,0,1,0,0,0.00,0,0,0.00
388,1,0,1,0,0,3.00,0,0,3.00
389,1,0,1,0,0,8.83,0,0,8.83
390,1,0,1,0,0,4.24,0,0,4.24
391,1,0,1,0,0,18.07,0,0,18.07
392,1,0,1,0,0,10.24,0,0,10.24
393,4,2,0,4,25,16.24,0,0,27.73
394,3,1,0,3,0,6.97,0,0,10.41
395,1,0,1,0,0,5.83,0,0,5.83
396,1,0,1,0,0,9.83,0,0,9.83
