 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
281,1,0,1,0,0,1.41,0,0,1.41
282,1,0,1,0,0,5.41,0,0,5.41
283,1,0,1,0,0,11.31,0,0,11.31
284,1,0,1,0,0,16.24,0,0,16.24
285,1,0,1,0,0,7.66,0,0,7.66
286,1,0,1,0,0,8.24,0,0,8.24
287,1,0,1,0,0,3.00,0,0,3.00
288,1,0,1,0,0,2.00,0,0,2.00
289,10,5,0,7,74,22.96,1,0,54.97
290,1,0,1,0,0,20.07,0,0,20.07
291,1,0,1,0,0,9.49,0,0,9.49
292,1,0,1,0,0,5.66,0,0,5.66
293,1,0,1,0,0,24.49,0,0,24.49
294,1,0,1,0,0,11.83,0,0,11.83
295,1,0,1,0,0,28.49,0,0,28.49
296,1,0,1,0,0,7.83,0,0,7.83
297,1,0,1,0,0,89.94,0,0,89.94
298,1,0,1,0,0,15.66,0,0,15.66
299,1,0,1,0,0,5.83,0,0,5.83
300,1,0,1,0,0,10.66,0,0,10.66
301,1,0,1,0,0,6.24,0,0,6.24
302,1,0,1,0,0,20.31,0,0,20.31
303,1,0,1,0,0,7.66,0,0,7.66
304,5,2,0,6,8,15.97,0,0,47.87
305,1,0,1,0,0,9.07,0,0,9.07
306,1,0,1,0,0,11.66,0,0,11.66
307,1,0,1,0,0,1.41,0,0,1.41
308,1,0,1,0,0,5.66,0,0,5.66
309,1,0,1,0,0,1.41,0,0,1.41
310,1,0,1,0,0,17.90,0,0,17.90
311,1,0,1,0,0,26.73,0,0,26.73
312,1,0,1,0,0,13.49,0,0,13.49
313,1,0,1,0,0,4.24,0,0,4.24
314,3,1,0,1,0,15.54,0,0,35.14
315,1,0,1,0,0,46.31,0,0,46.31
316,1,0,1,0,0,1.41,0,0,1.41
317,1,0,1,0,0,43.38,0,0,43.38
318,1,0,1,0,0,13.90,0,0,13.90
319,1,0,1,0,0,9.66,0,0,9.66
320,1,0,1,0,0,16.83,0,0,16.83
321,1,0,1,0,0,11.24,0,0,11.24
322,5,2,0,2,47,43.61,0,0,91.81
323,1,0,1,0,0,17.31,0,0,17.31
324,1,0,1,0,0,1.41,0,0,1.41
325,1,0,1,0,0,5.41,0,0,5.41
326,1,0,1,0,0,4.24,0,0,4.24
327,1,0,1,0,0,17.31,0,0,17.31
328,1,0,1,0,0,1.00,0,0,1.00
329,1,0,1,0,0,4.00,0,0,4.00
330,1,0,1,0,0,3.00,0,0,3.00
331,1,0,1,0,0,1.00,0,0,1.00
332,1,0,1,0,0,9.49,0,0,9.49
333,18,9,0,15,293,31.86,2,0,74.01
334,1,0,1,0,0,1.41,0,0,1.41
335,13,6,0,10,354,60.77,0,0,223.40
336,1,0,1,0,0,17.90,0,0,17.90
337,1,0,1,0,0,3.83,0,0,3.83
338,1,0,1,0,0,38.14,0,0,38.14
339,1,0,1,0,0,3.41,0,0,3.41
340,0,0,1,0,0,0.00,0,0,0.00
341,3,1,0,3,0,7.36,0,0,11.24
342,1,0,1,0,0,8.24,0,0,8.24
343,1,0,1,0,0,1.00,0,0,1.00
344,0,0,1,0,0,0.00,0,0,0.00
345,1,0,1,0,0,32.63,0,0,32.63
346,1,0,1,0,0,14.07,0,0,14.07
347,12,6,0,10,45,15.52,2,0,47.38
348,1,0,1,0,0,2.41,0,0,2.41
349,1,0,1,0,0,36.56,0,0,36.56
350,1,0,1,0,0,19.14,0,0,19.14
351,1,0,1,0,0,7.83,0,0,7.83
352,3,1,0,3,0,9.32,0,0,18.31
353,34,19,0,45,379,27.36,9,0,186.79
354,1,0,1,0,0,23.73,0,0,23.73
355,1,0,1,0,0,13.49,0,0,13.49
356,1,0,1,0,0,2.41,0,0,2.41
357,1,0,1,0,0,3.41,0,0,3.41
358,1,0,1,0,0,12.83,0,0,12.83
359,1,0,1,0,0,75.04,0,0,75.04
360,1,0,1,0,0,18.31,0,0,18.31
361,13,6,0,10,371,57.63,1,0,254.31
362,1,0,1,0,0,1.00,0,0,1.00
363,1,0,1,0,0,8.41,0,0,8.41
364,1,0,1,0,0,6.41,0,0,6.41
365,1,0,1,0,0,9.66,0,0,9.66
366,3,1,0,1,0,12.24,0,0,23.49
367,1,0,1,0,0,11.49,0,0,11.49
368,1,0,1,0,0,21.56,0,0,21.56
369,1,0,1,0,0,25.80,0,0,25.80
370,1,0,1,0,0,18.66,0,0,18.66
371,19,9,0,20,165,21.93,2,0,48.87
372,1,0,1,0,0,4.41,0,0,4.41
373,1,0,1,0,0,1.00,0,0,1.00
374,1,0,1,0,0,4.83,0,0,4.83
375,1,0,1,0,0,48.73,0,0,48.73
376,6,2,0,5,110,90.86,0,0,306.25
377,1,0,1,0,0,13.49,0,0,13.49
378,1,0,1,0,0,59.87,0,0,59.87
379,1,0,1,0,0,6.41,0,0,6.41
380,1,0,1,0,0,37.31,0,0,37.31
381,1,0,1,0,0,7.41,0,0,7.41
382,1,0,1,0,0,25.90,0,0,25.90
383,1,0,1,0,0,4.41,0,0,4.41
384,1,0,1,0,0,7.24,0,0,7.24
385,1,0,1,0,0,6.66,0,0,6.66
386,1,0,1,0,0,1.00,0,0,1.00
387,3,1,0,1,0,24.31,0,0,34.21
388,16,8,0,12,417,45.34,1,0,174.23
389,1,0,1,0,0,1.41,0,0,1.41
390,1,0,1,0,0,41.14,0,0,41.14
391,1,0,1,0,0,8.66,0,0,8.66
392,1,0,1,0,0,21.31,0,0,21.31
393,1,0,1,0,0,6.24,0,0,6.24
394,1,0,1,0,0,32.63,0,0,32.63
395,1,0,1,0,0,7.83,0,0,7.83
396,7,3,0,5,23,15.20,0,0,30.21
397,3,1,0,1,0,45.10,0,0,77.18
398,5,2,0,4,42,27.00,0,0,54.77
399,1,0,1,0,0,8.24,0,0,8.24
400,1,0,1,0,0,12.07,0,0,12.07
401,1,0,1,0,0,50.56,0,0,50.56
402,1,0,1,0,0,18.07,0,0,18.07
403,1,0,1,0,0,5.00,0,0,5.00
404,1,0,1,0,0,26.31,0,0,26.31
405,1,0,1,0,0,13.41,0,0,13.41
406,1,0,1,0,0,11.07,0,0,11.07
407,1,0,1,0,0,13.24,0,0,13.24
408,1,0,1,0,0,12.66,0,0,12.66
409,1,0,1,0,0,76.53,0,0,76.53
410,1,0,1,0,0,5.41,0,0,5.41
411,1,0,1,0,0,1.00,0,0,1.00
412,1,0,1,0,0,40.80,0,0,40.80
413,3,1,0,3,0,34.65,0,0,60.80
414,1,0,1,0,0,10.00,0,0,10.00
415,1,0,1,0,0,23.97,0,0,23.97
416,1,0,1,0,0,7.83,0,0,7.83
417,1,0,1,0,0,4.41,0,0,4.41
418,3,1,0,3,0,9.77,0,0,17.66
419,19,10,0,22,268,31.60,4,0,100.98
420,1,0,1,0,0,47.63,0,0,47.63
421,1,0,1,0,0,1.00,0,0,1.00
422,1,0,1,0,0,55.70,0,0,55.70
423,0,0,1,0,0,0.00,0,0,0.00
424,6,3,0,5,27,30.36,0,0,62.28
425,1,0,1,0,0,3.41,0,0,3.41
426,0,0,1,0,0,0.00,0,0,0.00
427,6,3,0,9,45,26.41,1,0,68.87
428,1,0,1,0,0,16.49,0,0,16.49
429,1,0,1,0,0,36.97,0,0,36.97
430,1,0,1,0,0,32.49,0,0,32.49
431,1,0,1,0,0,6.41,0,0,6.41
432,0,0,1,0,0,0.00,0,0,0.00
433,15,8,0,12,99,15.05,3,0,41.04
434,1,0,1,0,0,20.49,0,0,20.49
435,1,0,1,0,0,30.14,0,0,30.14
436,1,0,1,0,0,4.41,0,0,4.41
437,1,0,1,0,0,7.66,0,0,7.66
438,1,0,1,0,0,6.24,0,0,6.24
439,1,0,1,0,0,12.90,0,0,12.90
440,0,0,1,0,0,0.00,0,0,0.00
441,1,0,1,0,0,9.49,0,0,9.49
442,1,0,1,0,0,5.00,0,0,5.00
443,3,1,0,3,0,11.52,0,0,14.66
444,1,0,1,0,0,14.49,0,0,14.49
445,1,0,1,0,0,2.41,0,0,2.41
446,1,0,1,0,0,106.91,0,0,106.91
447,1,0,1,0,0,8.66,0,0,8.66
448,0,0,1,0,0,0.00,0,0,0.00
449,1,0,1,0,0,15.66,0,0,15.66
450,1,0,1,0,0,37.04,0,0,37.04
451,1,0,1,0,0,18.73,0,0,18.73
452,1,0,1,0,0,49.56,0,0,49.56
453,1,0,1,0,0,14.07,0,0,14.07
454,1,0,1,0,0,2.83,0,0,2.83
455,1,0,1,0,0,9.83,0,0,9.83
456,1,0,1,0,0,5.00,0,0,5.00
457,1,0,1,0,0,12.66,0,0,12.66
458,3,1,0,3,0,15.35,0,0,19.07
459,1,0,1,0,0,21.73,0,0,21.73
460,1,0,1,0,0,17.90,0,0,17.90
461,1,0,1,0,0,73.87,0,0,73.87
462,1,0,1,0,0,2.41,0,0,2.41
463,1,0,1,0,0,16.49,0,0,16.49
464,3,1,0,3,0,22.75,0,0,49.11
465,7,3,0,5,112,45.40,0,0,86.43
466,25,14,0,28,194,17.01,7,0,61.11
467,1,0,1,0,0,3.41,0,0,3.41
468,1,0,1,0,0,6.41,0,0,6.41
469,1,0,1,0,0,6.83,0,0,6.83
470,2,1,0,1,31,62.92,0,0,90.28
471,1,0,1,0,0,8.41,0,0,8.41
472,1,0,1,0,0,4.00,0,0,4.00
473,1,0,1,0,0,3.83,0,0,3.83
474,1,0,1,0,0,5.83,0,0,5.83
475,1,0,1,0,0,9.66,0,0,9.66
476,1,0,1,0,0,1.41,0,0,1.41
477,1,0,1,0,0,6.83,0,0,6.83
478,1,0,1,0,0,45.63,0,0,45.63
479,1,0,1,0,0,18.90,0,0,18.90
480,1,0,1,0,0,21.31,0,0,21.31
481,1,0,1,0,0,16.31,0,0,16.31
482,1,0,1,0,0,3.00,0,0,3.00
483,0,0,1,0,0,0.00,0,0,0.00
484,7,3,0,8,49,24.16,1,0,34.31
485,1,0,1,0,0,28.49,0,0,28.49
486,1,0,1,0,0,3.83,0,0,3.83
487,1,0,1,0,0,9.66,0,0,9.66
488,1,0,1,0,0,9.07,0,0,9.07
489,1,0,1,0,0,9.41,0,0,9.41
490,1,0,1,0,0,5.00,0,0,5.00
491,1,0,1,0,0,32.07,0,0,32.07
492,1,0,1,0,0,32.46,0,0,32.46
493,1,0,1,0,0,21.31,0,0,21.31
494,1,0,1,0,0,3.41,0,0,3.41
495,3,1,0,3,0,9.85,0,0,18.49
496,1,0,1,0,0,3.41,0,0,3.41
497,1,0,1,0,0,85.33,0,0,85.33
498,1,0,1,0,0,6.83,0,0,6.83
499,41,24,0,47,668,25.18,15,2,104.88
500,3,1,0,1,0,30.03,0,0,66.36
501,1,0,1,0,0,15.66,0,0,15.66
502,1,0,1,0,0,15.49,0,0,15.49
503,1,0,1,0,0,22.38,0,0,22.38
504,1,0,1,0,0,11.66,0,0,11.66
505,1,0,1,0,0,38.56,0,0,38.56
506,1,0,1,0,0,2.83,0,0,2.83
507,1,0,1,0,0,7.24,0,0,7.24
508,1,0,1,0,0,2.41,0,0,2.41
509,3,1,0,1,0,4.08,0,0,5.83
510,1,0,1,0,0,2.41,0,0,2.41
511,1,0,1,0,0,4.41,0,0,4.41
512,0,0,1,0,0,0.00,0,0,0.00
513,0,0,1,0,0,0.00,0,0,0.00
514,1,0,1,0,0,6.24,0,0,6.24
515,1,0,1,0,0,9.66,0,0,9.66
516,1,0,1,0,0,2.41,0,0,2.41
517,6,3,0,5,58,25.13,1,0,63.53
518,1,0,1,0,0,3.83,0,0,3.83
519,1,0,1,0,0,16.07,0,0,16.07
520,1,0,1,0,0,14.07,0,0,14.07
521,1,0,1,0,0,5.41,0,0,5.41
522,1,0,1,0,0,1.41,0,0,1.41
523,1,0,0,0,14,15.49,0,0,15.49
