 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
103,1,0,1,0,0,8.83,0,0,8.83
104,1,0,1,0,0,1.41,0,0,1.41
105,1,0,1,0,0,24.73,0,0,24.73
106,1,0,1,0,0,10.41,0,0,10.41
107,1,0,1,0,0,4.83,0,0,4.83
108,1,0,1,0,0,6.83,0,0,6.83
109,1,0,1,0,0,16.24,0,0,16.24
110,1,0,1,0,0,12.24,0,0,12.24
111,1,0,1,0,0,10.66,0,0,10.66
112,1,0,1,0,0,2.83,0,0,2.83
113,1,0,1,0,0,5.66,0,0,5.66
114,1,0,1,0,0,41.56,0,0,41.56
115,1,0,1,0,0,21.90,0,0,21.90
116,1,0,1,0,0,82.84,0,0,82.84
117,1,0,1,0,0,7.41,0,0,7.41
118,1,0,1,0,0,6.41,0,0,6.41
119,3,1,0,3,0,23.79,0,0,48.04
120,7,3,0,7,89,34.58,0,0,75.43
121,1,0,1,0,0,19.66,0,0,19.66
122,1,0,1,0,0,5.41,0,0,5.41
123,1,0,1,0,0,2.41,0,0,2.41
124,1,0,1,0,0,8.83,0,0,8.83
125,1,0,1,0,0,21.73,0,0,21.73
126,3,1,0,3,0,36.18,0,0,72.38
127,1,0,1,0,0,7.24,0,0,7.24
128,1,0,1,0,0,18.66,0,0,18.66
129,1,0,1,0,0,10.66,0,0,10.66
130,1,0,1,0,0,5.83,0,0,5.83
131,5,2,0,2,18,16.30,0,0,26.14
132,1,0,1,0,0,14.90,0,0,14.90
133,1,0,1,0,0,9.41,0,0,9.41
134,1,0,1,0,0,1.41,0,0,1.41
135,1,0,1,0,0,19.90,0,0,19.90
136,1,0,1,0,0,37.21,0,0,37.21
137,1,0,1,0,0,6.41,0,0,6.41
138,3,1,0,1,0,9.46,0,0,14.31
139,1,0,1,0,0,4.00,0,0,4.00
140,1,0,1,0,0,4.83,0,0,4.83
141,1,0,1,0,0,20.49,0,0,20.49
142,3,1,0,1,0,15.43,0,0,21.56
143,0,0,1,0,0,0.00,0,0,0.00
144,1,0,1,0,0,8.83,0,0,8.83
145,1,0,1,0,0,2.41,0,0,2.41
146,1,0,1,0,0,11.24,0,0,11.24
147,1,0,1,0,0,1.00,0,0,1.00
148,1,0,1,0,0,2.41,0,0,2.41
149,1,0,1,0,0,8.83,0,0,8.83
150,1,0,1,0,0,12.66,0,0,12.66
151,1,0,1,0,0,3.83,0,0,3.83
152,1,0,1,0,0,2.41,0,0,2.41
153,1,0,1,0,0,55.94,0,0,55.94
154,1,0,1,0,0,1.41,0,0,1.41
155,15,7,0,18,95,32.06,2,1,99.50
156,1,0,1,0,0,1.00,0,0,1.00
157,1,0,1,0,0,27.07,0,0,27.07
158,1,0,1,0,0,2.83,0,0,2.83
159,1,0,1,0,0,6.41,0,0,6.41
160,19,10,0,18,207,23.24,4,0,92.88
161,1,0,1,0,0,5.00,0,0,5.00
162,1,0,1,0,0,3.41,0,0,3.41
163,1,0,1,0,0,12.07,0,0,12.07
164,1,0,1,0,0,1.00,0,0,1.00
165,1,0,1,0,0,14.24,0,0,14.24
166,1,0,1,0,0,16.66,0,0,16.66
167,1,0,1,0,0,13.49,0,0,13.49
168,1,0,1,0,0,6.24,0,0,6.24
169,1,0,1,0,0,3.83,0,0,3.83
170,1,0,1,0,0,8.24,0,0,8.24
171,1,0,1,0,0,2.83,0,0,2.83
172,1,0,1,0,0,128.63,0,0,128.63
173,1,0,1,0,0,8.00,0,0,8.00
174,1,0,1,0,0,2.41,0,0,2.41
175,1,0,1,0,0,28.56,0,0,28.56
176,1,0,1,0,0,5.83,0,0,5.83
177,5,2,0,4,16,22.76,0,0,32.73
178,1,0,1,0,0,5.66,0,0,5.66
179,1,0,1,0,0,4.83,0,0,4.83
180,1,0,1,0,0,71.46,0,0,71.46
181,3,1,0,1,0,5.63,0,0,10.66
182,1,0,1,0,0,3.00,0,0,3.00
183,7,3,0,3,48,18.52,0,0,50.53
184,1,0,1,0,0,47.11,0,0,47.11
185,0,0,1,0,0,0.00,0,0,0.00
186,1,0,1,0,0,3.83,0,0,3.83
187,0,0,1,0,0,0.00,0,0,0.00
188,0,0,1,0,0,0.00,0,0,0.00
189,1,0,1,0,0,15.66,0,0,15.66
190,1,0,1,0,0,2.00,0,0,2.00
191,1,0,1,0,0,35.63,0,0,35.63
192,1,0,1,0,0,23.97,0,0,23.97
193,1,0,1,0,0,5.83,0,0,5.83
194,1,0,1,0,0,6.83,0,0,6.83
195,1,0,1,0,0,15.83,0,0,15.83
196,1,0,1,0,0,8.83,0,0,8.83
197,1,0,1,0,0,5.24,0,0,5.24
198,1,0,1,0,0,14.07,0,0,14.07
199,1,0,1,0,0,22.66,0,0,22.66
200,1,0,1,0,0,6.66,0,0,6.66
201,1,0,1,0,0,38.31,0,0,38.31
202,1,0,1,0,0,20.73,0,0,20.73
203,1,0,1,0,0,8.66,0,0,8.66
204,1,0,1,0,0,9.49,0,0,9.49
205,1,0,1,0,0,18.97,0,0,18.97
206,1,0,1,0,0,30.38,0,0,30.38
207,1,0,1,0,0,42.63,0,0,42.63
208,1,0,1,0,0,13.49,0,0,13.49
209,0,0,1,0,0,0.00,0,0,0.00
210,298,165,0,316,5093,30.95,88,1,171.75
211,1,0,1,0,0,4.24,0,0,4.24
212,3,1,0,1,0,48.63,0,0,101.98
213,1,0,1,0,0,5.41,0,0,5.41
214,1,0,1,0,0,8.07,0,0,8.07
215,1,0,1,0,0,17.66,0,0,17.66
216,1,0,1,0,0,12.24,0,0,12.24
217,1,0,1,0,0,14.66,0,0,14.66
218,1,0,1,0,0,8.66,0,0,8.66
219,1,0,1,0,0,14.66,0,0,14.66
220,7,3,0,4,50,34.77,0,0,73.46
221,1,0,1,0,0,9.24,0,0,9.24
222,1,0,1,0,0,71.21,0,0,71.21
223,1,0,1,0,0,13.49,0,0,13.49
224,1,0,1,0,0,11.41,0,0,11.41
225,1,0,1,0,0,16.00,0,0,16.00
226,1,0,1,0,0,7.41,0,0,7.41
227,1,0,1,0,0,16.49,0,0,16.49
228,1,0,1,0,0,7.66,0,0,7.66
229,1,0,1,0,0,25.90,0,0,25.90
230,1,0,1,0,0,49.38,0,0,49.38
231,14,6,0,11,113,24.32,1,0,52.80
232,1,0,1,0,0,17.24,0,0,17.24
233,1,0,1,0,0,27.38,0,0,27.38
234,0,0,1,0,0,0.00,0,0,0.00
235,1,0,1,0,0,25.66,0,0,25.66
236,1,0,1,0,0,5.83,0,0,5.83
237,1,0,1,0,0,20.31,0,0,20.31
238,1,0,1,0,0,7.24,0,0,7.24
239,1,0,1,0,0,3.83,0,0,3.83
240,1,0,1,0,0,30.90,0,0,30.90
241,1,0,1,0,0,10.07,0,0,10.07
242,1,0,1,0,0,12.83,0,0,12.83
243,1,0,1,0,0,23.56,0,0,23.56
244,3,1,0,1,0,13.74,0,0,18.07
245,1,0,1,0,0,9.24,0,0,9.24
246,1,0,1,0,0,15.07,0,0,15.07
247,1,0,1,0,0,16.07,0,0,16.07
248,0,0,1,0,0,0.00,0,0,0.00
249,1,0,1,0,0,7.00,0,0,7.00
250,1,0,1,0,0,41.38,0,0,41.38
251,1,0,1,0,0,17.07,0,0,17.07
252,1,0,1,0,0,69.87,0,0,69.87
253,3,1,0,3,0,28.95,0,0,58.53
254,26,13,0,21,226,28.88,4,0,97.01
255,3,1,0,1,0,44.33,0,0,63.53
256,1,0,1,0,0,24.49,0,0,24.49
257,1,0,1,0,0,15.31,0,0,15.31
258,0,0,1,0,0,0.00,0,0,0.00
259,1,0,1,0,0,39.63,0,0,39.63
260,1,0,1,0,0,14.49,0,0,14.49
261,1,0,1,0,0,21.56,0,0,21.56
262,1,0,1,0,0,8.24,0,0,8.24
263,1,0,1,0,0,23.56,0,0,23.56
264,1,0,1,0,0,10.24,0,0,10.24
265,1,0,1,0,0,7.00,0,0,7.00
266,1,0,1,0,0,2.00,0,0,2.00
267,1,0,1,0,0,6.66,0,0,6.66
268,1,0,1,0,0,9.66,0,0,9.66
269,1,0,1,0,0,19.66,0,0,19.66
270,0,0,1,0,0,0.00,0,0,0.00
271,1,0,1,0,0,61.11,0,0,61.11
272,1,0,1,0,0,1.41,0,0,1.41
273,3,1,0,3,0,16.07,0,0,34.14
274,3,1,0,3,0,28.62,0,0,68.38
275,1,0,1,0,0,9.49,0,0,9.49
276,1,0,1,0,0,29.38,0,0,29.38
277,10,5,0,9,67,16.00,1,0,23.97
278,5,2,0,4,47,27.29,0,0,53.97
279,1,0,1,0,0,5.66,0,0,5.66
280,1,0,1,0,0,18.24,0,0,18.24
281,1,0,1,0,0,23.73,0,0,23.73
282,3,1,0,1,0,34.47,0,0,42.87
283,3,1,0,3,0,40.44,0,0,93.43
284,1,0,1,0,0,20.14,0,0,20.14
285,1,0,1,0,0,3.41,0,0,3.41
286,3,1,0,1,0,12.74,0,0,15.31
287,0,0,1,0,0,0.00,0,0,0.00
288,5,2,0,6,7,54.03,0,0,191.28
289,1,0,1,0,0,4.41,0,0,4.41
290,1,0,1,0,0,5.83,0,0,5.83
291,1,0,1,0,0,18.56,0,0,18.56
292,1,0,1,0,0,12.07,0,0,12.07
293,1,0,1,0,0,8.83,0,0,8.83
294,16,7,0,14,152,27.82,0,0,63.63
295,1,0,1,0,0,7.41,0,0,7.41
296,1,0,1,0,0,13.83,0,0,13.83
297,1,0,1,0,0,9.07,0,0,9.07
298,1,0,1,0,0,7.66,0,0,7.66
299,0,0,1,0,0,0.00,0,0,0.00
300,1,0,1,0,0,41.04,0,0,41.04
301,0,0,1,0,0,0.00,0,0,0.00
302,3,1,0,3,0,10.91,0,0,19.07
303,1,0,1,0,0,19.14,0,0,19.14
304,1,0,1,0,0,74.46,0,0,74.46
305,1,0,1,0,0,26.31,0,0,26.31
306,1,0,1,0,0,3.83,0,0,3.83
307,1,0,1,0,0,12.49,0,0,12.49
308,1,0,1,0,0,39.04,0,0,39.04
309,1,0,1,0,0,3.41,0,0,3.41
310,1,0,1,0,0,11.90,0,0,11.90
311,1,0,1,0,0,3.41,0,0,3.41
312,1,0,1,0,0,3.41,0,0,3.41
313,1,0,1,0,0,15.41,0,0,15.41
314,1,0,1,0,0,3.41,0,0,3.41
315,1,0,1,0,0,6.41,0,0,6.41
316,7,3,0,5,54,18.93,0,0,34.31
317,1,0,1,0,0,10.24,0,0,10.24
318,1,0,1,0,0,6.41,0,0,6.41
319,1,0,1,0,0,11.49,0,0,11.49
320,1,0,1,0,0,5.83,0,0,5.83
321,1,0,1,0,0,23.66,0,0,23.66
322,1,0,1,0,0,29.56,0,0,29.56
323,1,0,1,0,0,34.80,0,0,34.80
324,1,0,1,0,0,8.24,0,0,8.24
325,1,0,1,0,0,13.66,0,0,13.66
326,1,0,1,0,0,7.24,0,0,7.24
327,1,0,1,0,0,13.24,0,0,13.24
328,1,0,1,0,0,6.24,0,0,6.24
329,1,0,1,0,0,8.24,0,0,8.24
330,1,0,1,0,0,43.97,0,0,43.97
331,1,0,1,0,0,7.41,0,0,7.41
332,1,0,1,0,0,7.83,0,0,7.83
333,1,0,1,0,0,63.53,0,0,63.53
334,3,1,0,1,0,25.95,0,0,37.87
335,0,0,1,0,0,0.00,0,0,0.00
336,1,0,1,0,0,9.66,0,0,9.66
337,6,3,0,3,112,33.70,1,0,56.73
338,1,0,1,0,0,62.56,0,0,62.56
339,1,0,1,0,0,43.28,0,0,43.28
340,1,0,1,0,0,4.24,0,0,4.24
341,7,3,0,5,9,22.93,0,0,52.53
342,3,1,0,3,0,25.18,0,0,31.73
343,1,0,1,0,0,85.91,0,0,85.91
344,1,0,1,0,0,7.66,0,0,7.66
345,1,0,1,0,0,1.41,0,0,1.41
346,1,0,1,0,0,11.66,0,0,11.66
347,1,0,1,0,0,21.31,0,0,21.31
348,1,0,1,0,0,5.24,0,0,5.24
349,1,0,1,0,0,6.41,0,0,6.41
350,1,0,1,0,0,25.90,0,0,25.90
351,1,0,1,0,0,2.83,0,0,2.83
352,1,0,1,0,0,7.41,0,0,7.41
353,1,0,1,0,0,3.41,0,0,3.41
354,1,0,1,0,0,5.83,0,0,5.83
355,1,0,1,0,0,1.41,0,0,1.41
356,6,3,0,3,34,21.45,1,0,58.46
357,1,0,1,0,0,11.24,0,0,11.24
358,1,0,1,0,0,2.41,0,0,2.41
359,6,3,0,9,24,34.91,1,0,134.88
360,1,0,1,0,0,112.84,0,0,112.84
361,1,0,1,0,0,1.41,0,0,1.41
362,7,3,0,7,108,26.72,0,0,89.77
363,1,0,1,0,0,35.04,0,0,35.04
364,1,0,1,0,0,15.49,0,0,15.49
365,1,0,1,0,0,18.90,0,0,18.90
366,5,2,0,6,24,59.28,0,0,223.54
367,7,3,0,7,16,24.90,0,0,66.25
368,1,0,1,0,0,14.90,0,0,14.90
369,1,0,1,0,0,14.24,0,0,14.24
370,3,1,0,3,0,9.24,0,0,13.07
371,1,0,1,0,0,22.07,0,0,22.07
372,1,0,1,0,0,5.83,0,0,5.83
373,1,0,1,0,0,7.66,0,0,7.66
374,1,0,1,0,0,2.00,0,0,2.00
375,1,0,1,0,0,5.83,0,0,5.83
376,1,0,1,0,0,5.24,0,0,5.24
377,3,1,0,3,0,120.03,0,0,212.69
378,1,0,1,0,0,4.83,0,0,4.83
379,1,0,1,0,0,34.49,0,0,34.49
380,1,0,1,0,0,37.56,0,0,37.56
381,1,0,1,0,0,5.00,0,0,5.00
382,1,0,1,0,0,14.24,0,0,14.24
383,3,1,0,1,0,24.73,0,0,36.87
384,0,0,1,0,0,0.00,0,0,0.00
385,1,0,1,0,0,49.80,0,0,49.80
386,1,0,1,0,0,44.11,0,0,44.11
387,1,0,1,0,0,18.07,0,0,18.07
388,0,0,1,0,0,0.00,0,0,0.00
389,1,0,1,0,0,10.49,0,0,10.49
390,1,0,1,0,0,3.83,0,0,3.83
391,0,0,1,0,0,0.00,0,0,0.00
392,3,1,0,3,0,13.21,0,0,22.73
393,1,0,1,0,0,18.73,0,0,18.73
394,1,0,1,0,0,4.83,0,0,4.83
395,1,0,1,0,0,29.21,0,0,29.21
396,1,0,1,0,0,30.80,0,0,30.80
397,1,0,1,0,0,7.24,0,0,7.24
398,3,1,0,1,0,27.28,0,0,42.70
399,1,0,1,0,0,36.46,0,0,36.46
400,1,0,1,0,0,9.24,0,0,9.24
401,1,0,1,0,0,11.07,0,0,11.07
402,1,0,1,0,0,60.21,0,0,60.21
403,1,0,1,0,0,4.83,0,0,4.83
404,1,0,1,0,0,9.07,0,0,9.07
405,1,0,1,0,0,23.49,0,0,23.49
406,3,1,0,3,0,48.80,0,0,106.53
407,1,0,1,0,0,35.21,0,0,35.21
408,1,0,1,0,0,14.90,0,0,14.90
409,1,0,1,0,0,16.31,0,0,16.31
410,1,0,1,0,0,1.00,0,0,1.00
411,1,0,1,0,0,68.01,0,0,68.01
412,1,0,1,0,0,1.41,0,0,1.41
413,1,0,1,0,0,13.07,0,0,13.07
414,1,0,1,0,0,45.28,0,0,45.28
415,1,0,1,0,0,26.31,0,0,26.31
416,1,0,1,0,0,3.83,0,0,3.83
417,12,6,0,12,195,32.30,2,0,91.53
418,1,0,1,0,0,43.90,0,0,43.90
419,1,0,1,0,0,7.24,0,0,7.24
420,1,0,1,0,0,8.41,0,0,8.41
421,1,0,1,0,0,7.66,0,0,7.66
422,1,0,1,0,0,19.66,0,0,19.66
423,1,0,1,0,0,12.24,0,0,12.24
424,1,0,1,0,0,7.24,0,0,7.24
425,1,0,1,0,0,8.41,0,0,8.41
426,1,0,1,0,0,19.49,0,0,19.49
427,11,5,0,9,97,28.34,0,0,65.77
428,1,0,1,0,0,17.24,0,0,17.24
429,1,0,1,0,0,15.24,0,0,15.24
430,1,0,1,0,0,4.41,0,0,4.41
431,1,0,1,0,0,31.63,0,0,31.63
432,3,1,0,1,0,10.77,0,0,15.24
433,1,0,1,0,0,5.83,0,0,5.83
434,1,0,1,0,0,4.24,0,0,4.24
435,3,1,0,1,0,36.82,0,0,81.25
436,1,0,1,0,0,10.07,0,0,10.07
437,1,0,1,0,0,5.83,0,0,5.83
438,1,0,1,0,0,6.83,0,0,6.83
439,1,0,1,0,0,89.33,0,0,89.33
440,1,0,1,0,0,14.49,0,0,14.49
441,1,0,1,0,0,7.24,0,0,7.24
442,1,0,1,0,0,8.07,0,0,8.07
443,1,0,1,0,0,11.07,0,0,11.07
444,1,0,1,0,0,11.41,0,0,11.41
445,1,0,1,0,0,5.24,0,0,5.24
446,1,0,1,0,0,3.41,0,0,3.41
447,1,0,1,0,0,12.07,0,0,12.07
448,1,0,1,0,0,14.66,0,0,14.66
449,1,0,1,0,0,24.56,0,0,24.56
450,1,0,1,0,0,26.14,0,0,26.14
451,1,0,1,0,0,79.11,0,0,79.11
452,1,0,1,0,0,7.83,0,0,7.83
453,1,0,1,0,0,1.41,0,0,1.41
454,3,1,0,3,0,15.96,0,0,26.97
455,1,0,1,0,0,11.66,0,0,11.66
456,1,0,1,0,0,24.56,0,0,24.56
457,1,0,1,0,0,7.24,0,0,7.24
458,1,0,1,0,0,11.24,0,0,11.24
459,1,0,1,0,0,30.07,0,0,30.07
460,3,1,0,1,0,11.38,0,0,20.49
461,1,0,1,0,0,12.07,0,0,12.07
462,1,0,1,0,0,34.21,0,0,34.21
463,1,0,1,0,0,9.83,0,0,9.83
464,1,0,1,0,0,6.83,0,0,6.83
465,1,0,1,0,0,12.07,0,0,12.07
466,1,0,1,0,0,15.07,0,0,15.07
467,1,0,1,0,0,9.83,0,0,9.83
468,1,0,1,0,0,8.83,0,0,8.83
469,1,0,1,0,0,6.66,0,0,6.66
470,1,0,1,0,0,18.07,0,0,18.07
471,1,0,1,0,0,82.11,0,0,82.11
472,1,0,1,0,0,12.07,0,0,12.07
473,1,0,1,0,0,1.00,0,0,1.00
474,1,0,1,0,0,17.49,0,0,17.49
475,1,0,1,0,0,6.83,0,0,6.83
476,1,0,1,0,0,1.41,0,0,1.41
477,1,0,1,0,0,1.00,0,0,1.00
478,1,0,1,0,0,6.41,0,0,6.41
479,1,0,1,0,0,10.24,0,0,10.24
480,1,0,1,0,0,34.38,0,0,34.38
