 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
222,1,0,1,0,0,8.07,0,0,8.07
223,1,0,1,0,0,9.24,0,0,9.24
224,5,2,0,2,25,14.99,0,0,29.73
225,1,0,1,0,0,25.38,0,0,25.38
226,1,0,1,0,0,12.66,0,0,12.66
227,1,0,1,0,0,44.80,0,0,44.80
228,0,0,1,0,0,0.00,0,0,0.00
229,1,0,1,0,0,12.49,0,0,12.49
230,1,0,1,0,0,4.24,0,0,4.24
231,1,0,1,0,0,8.00,0,0,8.00
232,1,0,1,0,0,1.41,0,0,1.41
233,1,0,1,0,0,1.41,0,0,1.41
234,1,0,1,0,0,10.83,0,0,10.83
235,0,0,1,0,0,0.00,0,0,0.00
236,1,0,1,0,0,10.41,0,0,10.41
237,1,0,1,0,0,1.00,0,0,1.00
238,1,0,1,0,0,8.66,0,0,8.66
239,1,0,1,0,0,20.56,0,0,20.56
240,1,0,1,0,0,27.80,0,0,27.80
241,1,0,1,0,0,16.66,0,0,16.66
242,1,0,1,0,0,1.00,0,0,1.00
243,1,0,1,0,0,13.49,0,0,13.49
244,1,0,1,0,0,12.83,0,0,12.83
245,1,0,1,0,0,17.73,0,0,17.73
246,1,0,1,0,0,9.24,0,0,9.24
247,5,2,0,4,9,18.05,0,0,24.90
248,1,0,1,0,0,4.83,0,0,4.83
249,1,0,1,0,0,1.41,0,0,1.41
250,5,2,0,2,1,11.99,0,0,22.90
251,1,0,1,0,0,2.00,0,0,2.00
252,3,1,0,1,0,11.05,0,0,12.49
253,1,0,1,0,0,1.41,0,0,1.41
254,1,0,1,0,0,9.66,0,0,9.66
255,1,0,1,0,0,2.83,0,0,2.83
256,3,1,0,1,0,8.19,0,0,13.49
257,1,0,1,0,0,6.24,0,0,6.24
258,1,0,1,0,0,21.66,0,0,21.66
259,1,0,1,0,0,25.24,0,0,25.24
260,1,0,1,0,0,27.80,0,0,27.80
261,1,0,1,0,0,14.66,0,0,14.66
262,1,0,1,0,0,3.83,0,0,3.83
263,1,0,1,0,0,40.63,0,0,40.63
264,1,0,1,0,0,32.73,0,0,32.73
265,1,0,1,0,0,17.90,0,0,17.90
266,5,3,0,5,47,19.31,2,0,32.97
267,1,0,1,0,0,14.66,0,0,14.66
268,0,0,1,0,0,0.00,0,0,0.00
269,1,0,1,0,0,4.83,0,0,4.83
270,3,1,0,1,0,26.49,0,0,48.73
271,1,0,1,0,0,1.41,0,0,1.41
272,1,0,1,0,0,4.24,0,0,4.24
273,1,0,1,0,0,21.31,0,0,21.31
274,1,0,1,0,0,2.83,0,0,2.83
275,5,2,0,6,3,8.16,0,0,11.83
276,1,0,1,0,0,6.41,0,0,6.41
277,1,0,1,0,0,49.80,0,0,49.80
278,5,2,0,2,4,10.64,0,0,15.07
279,1,0,1,0,0,3.41,0,0,3.41
280,1,0,1,0,0,2.00,0,0,2.00
281,1,0,1,0,0,9.66,0,0,9.66
282,1,0,1,0,0,3.41,0,0,3.41
283,1,0,1,0,0,7.83,0,0,7.83
284,1,0,1,0,0,2.00,0,0,2.00
285,4,2,0,4,20,20.42,0,0,36.38
286,1,0,1,0,0,9.24,0,0,9.24
287,1,0,1,0,0,3.83,0,0,3.83
288,1,0,1,0,0,1.41,0,0,1.41
289,1,0,1,0,0,15.66,0,0,15.66
290,1,0,1,0,0,43.38,0,0,43.38
291,1,0,1,0,0,13.49,0,0,13.49
292,1,0,1,0,0,3.41,0,0,3.41
293,1,0,1,0,0,8.66,0,0,8.66
294,1,0,1,0,0,6.83,0,0,6.83
295,1,0,1,0,0,1.00,0,0,1.00
296,1,0,1,0,0,13.24,0,0,13.24
297,52,29,0,59,688,27.94,16,0,219.54
298,1,0,1,0,0,28.14,0,0,28.14
299,1,0,1,0,0,9.66,0,0,9.66
300,1,0,1,0,0,3.41,0,0,3.41
301,1,0,1,0,0,2.41,0,0,2.41
302,3,1,0,3,0,5.22,0,0,6.83
303,3,1,0,1,0,13.79,0,0,31.14
304,1,0,1,0,0,3.41,0,0,3.41
305,1,0,1,0,0,8.41,0,0,8.41
306,1,0,1,0,0,2.00,0,0,2.00
307,1,0,1,0,0,18.07,0,0,18.07
308,1,0,1,0,0,10.24,0,0,10.24
309,1,0,1,0,0,14.66,0,0,14.66
310,1,0,1,0,0,16.90,0,0,16.90
311,1,0,1,0,0,6.24,0,0,6.24
312,1,0,1,0,0,14.07,0,0,14.07
313,1,0,1,0,0,28.38,0,0,28.38
314,3,1,0,1,0,9.05,0,0,14.90
315,1,0,1,0,0,8.24,0,0,8.24
316,1,0,1,0,0,63.56,0,0,63.56
317,1,0,1,0,0,14.73,0,0,14.73
318,1,0,1,0,0,8.66,0,0,8.66
319,1,0,1,0,0,9.66,0,0,9.66
320,1,0,1,0,0,1.41,0,0,1.41
321,1,0,1,0,0,2.00,0,0,2.00
322,3,1,0,1,0,10.05,0,0,15.49
323,1,0,1,0,0,2.41,0,0,2.41
324,0,0,1,0,0,0.00,0,0,0.00
325,1,0,1,0,0,29.90,0,0,29.90
326,1,0,1,0,0,8.24,0,0,8.24
327,1,0,1,0,0,1.00,0,0,1.00
328,1,0,1,0,0,14.31,0,0,14.31
329,1,0,1,0,0,6.41,0,0,6.41
330,0,0,1,0,0,0.00,0,0,0.00
331,1,0,1,0,0,6.41,0,0,6.41
332,0,0,1,0,0,0.00,0,0,0.00
333,0,0,1,0,0,0.00,0,0,0.00
334,1,0,1,0,0,15.83,0,0,15.83
335,1,0,1,0,0,1.41,0,0,1.41
336,1,0,1,0,0,38.97,0,0,38.97
337,1,0,1,0,0,32.24,0,0,32.24
338,1,0,1,0,0,3.83,0,0,3.83
339,1,0,1,0,0,12.00,0,0,12.00
340,1,0,1,0,0,1.41,0,0,1.41
341,1,0,1,0,0,30.31,0,0,30.31
342,1,0,1,0,0,12.31,0,0,12.31
343,1,0,1,0,0,5.83,0,0,5.83
344,1,0,1,0,0,1.41,0,0,1.41
345,1,0,1,0,0,2.83,0,0,2.83
346,1,0,1,0,0,26.80,0,0,26.80
347,1,0,1,0,0,103.43,0,0,103.43
348,0,0,1,0,0,0.00,0,0,0.00
349,0,0,1,0,0,0.00,0,0,0.00
350,1,0,1,0,0,9.24,0,0,9.24
351,1,0,1,0,0,27.49,0,0,27.49
352,5,2,0,4,8,25.09,0,0,67.25
353,1,0,1,0,0,1.41,0,0,1.41
354,1,0,1,0,0,18.24,0,0,18.24
355,13,6,0,8,220,39.65,1,0,196.85
356,1,0,1,0,0,27.90,0,0,27.90
357,1,0,1,0,0,5.83,0,0,5.83
358,1,0,1,0,0,23.90,0,0,23.90
359,1,0,1,0,0,2.83,0,0,2.83
360,3,1,0,1,0,40.77,0,0,64.77
361,7,3,0,3,14,37.10,0,0,93.08
362,1,0,1,0,0,9.41,0,0,9.41
363,1,0,1,0,0,1.00,0,0,1.00
364,3,1,0,1,0,45.75,0,0,121.36
365,1,0,1,0,0,1.41,0,0,1.41
366,1,0,1,0,0,1.41,0,0,1.41
367,1,0,1,0,0,14.49,0,0,14.49
368,1,0,1,0,0,3.00,0,0,3.00
369,5,2,0,2,70,71.12,0,0,161.85
370,1,0,1,0,0,4.83,0,0,4.83
371,1,0,1,0,0,17.66,0,0,17.66
372,1,0,1,0,0,3.00,0,0,3.00
373,1,0,1,0,0,24.73,0,0,24.73
374,1,0,1,0,0,3.83,0,0,3.83
375,1,0,1,0,0,1.00,0,0,1.00
376,1,0,1,0,0,19.83,0,0,19.83
377,25,13,0,32,318,26.65,4,1,62.77
378,1,0,1,0,0,2.83,0,0,2.83
379,1,0,1,0,0,20.07,0,0,20.07
380,11,7,0,13,84,18.40,6,0,81.01
381,1,0,1,0,0,36.56,0,0,36.56
382,1,0,1,0,0,15.24,0,0,15.24
383,3,1,0,1,0,28.22,0,0,70.60
384,1,0,1,0,0,8.83,0,0,8.83
385,1,0,1,0,0,7.66,0,0,7.66
386,1,0,1,0,0,10.66,0,0,10.66
387,1,0,1,0,0,3.83,0,0,3.83
388,3,1,0,3,0,29.51,0,0,45.73
389,1,0,1,0,0,25.90,0,0,25.90
390,1,0,1,0,0,17.90,0,0,17.90
391,1,0,1,0,0,6.24,0,0,6.24
392,0,0,1,0,0,0.00,0,0,0.00
393,1,0,1,0,0,9.24,0,0,9.24
394,1,0,1,0,0,32.80,0,0,32.80
395,0,0,1,0,0,0.00,0,0,0.00
396,1,0,1,0,0,2.41,0,0,2.41
397,1,0,1,0,0,9.24,0,0,9.24
398,3,1,0,3,0,6.38,0,0,8.07
399,1,0,1,0,0,6.24,0,0,6.24
400,1,0,1,0,0,5.00,0,0,5.00
401,1,0,1,0,0,1.41,0,0,1.41
402,1,0,1,0,0,1.41,0,0,1.41
403,0,0,1,0,0,0.00,0,0,0.00
404,1,0,1,0,0,3.41,0,0,3.41
405,3,1,0,1,0,33.26,0,0,49.14
406,1,0,1,0,0,3.00,0,0,3.00
407,1,0,1,0,0,2.83,0,0,2.83
408,0,0,1,0,0,0.00,0,0,0.00
409,1,0,1,0,0,20.49,0,0,20.49
410,5,2,0,6,14,28.59,0,0,55.80
411,1,0,1,0,0,5.24,0,0,5.24
412,1,0,1,0,0,11.90,0,0,11.90
413,5,2,0,4,10,16.60,0,0,32.97
414,1,0,1,0,0,15.90,0,0,15.90
415,1,0,1,0,0,14.24,0,0,14.24
416,0,0,1,0,0,0.00,0,0,0.00
417,1,0,1,0,0,13.83,0,0,13.83
418,1,0,1,0,0,7.83,0,0,7.83
419,1,0,1,0,0,8.24,0,0,8.24
420,1,0,1,0,0,7.24,0,0,7.24
421,1,0,1,0,0,2.83,0,0,2.83
422,5,2,0,4,46,44.32,0,0,70.94
423,1,0,1,0,0,7.66,0,0,7.66
424,31,18,0,34,539,29.74,11,0,97.15
425,1,0,1,0,0,5.00,0,0,5.00
426,1,0,1,0,0,8.07,0,0,8.07
427,5,2,0,6,19,16.17,0,0,26.56
428,1,0,1,0,0,3.00,0,0,3.00
429,3,1,0,3,0,31.97,0,0,57.01
430,3,1,0,3,0,32.73,0,0,68.21
431,4,2,0,4,39,19.90,0,0,30.80
432,13,8,0,10,142,22.12,6,0,58.11
433,0,0,1,0,0,0.00,0,0,0.00
434,1,0,1,0,0,22.49,0,0,22.49
435,1,0,1,0,0,4.24,0,0,4.24
436,0,0,1,0,0,0.00,0,0,0.00
437,1,0,1,0,0,48.53,0,0,48.53
438,0,0,1,0,0,0.00,0,0,0.00
439,1,0,1,0,0,16.31,0,0,16.31
440,1,0,1,0,0,11.07,0,0,11.07
441,1,0,1,0,0,17.31,0,0,17.31
442,1,0,1,0,0,1.41,0,0,1.41
443,7,3,0,5,29,17.48,0,0,37.80
444,1,0,1,0,0,13.49,0,0,13.49
445,1,0,1,0,0,51.38,0,0,51.38
446,1,0,1,0,0,3.00,0,0,3.00
447,1,0,1,0,0,34.80,0,0,34.80
448,1,0,1,0,0,16.73,0,0,16.73
449,1,0,1,0,0,3.00,0,0,3.00
450,1,0,1,0,0,3.83,0,0,3.83
451,1,0,1,0,0,1.00,0,0,1.00
452,1,0,1,0,0,13.24,0,0,13.24
453,0,0,1,0,0,0.00,0,0,0.00
454,1,0,1,0,0,7.83,0,0,7.83
455,1,0,1,0,0,3.41,0,0,3.41
456,1,0,1,0,0,3.00,0,0,3.00
