 ,Feret,FeretX,FeretY,FeretAngle,MinFeret
65,1.41,945,747,135.00,1.00
66,5.66,554,296,135.00,1.41
67,5.83,1310,1029,30.96,1.79
68,8.49,1146,448,135.00,1.41
69,10.44,612,1192,16.70,1.97
70,21.93,676,590,136.85,2.07
71,6.32,838,1036,161.57,1.94
72,5.39,854,1040,158.20,1.90
73,16.16,593,249,111.80,2.15
74,6.32,874,1487,161.57,1.96
75,1.41,1056,889,135.00,1.00
76,5.00,1065,903,126.87,1.79
77,2.24,792,1356,153.43,1.00
78,5.39,1122,956,21.80,1.90
79,3.16,1116,956,161.57,1.00
80,10.30,904,1066,119.05,1.79
81,8.25,1134,1559,75.96,1.96
82,8.06,545,827,60.26,2.04
83,11.05,1220,1194,174.81,1.00
84,10.00,673,581,143.13,2.00
85,5.66,890,712,135.00,1.41
86,5.00,1258,467,143.13,1.94
87,2.24,1181,1241,153.43,1.00
88,8.94,519,373,153.43,1.79
89,4.12,1265,336,104.04,1.00
90,2.24,1265,354,116.57,1.00
91,9.22,890,1211,12.53,1.98
92,5.39,1212,1335,111.80,1.90
93,6.71,830,171,153.43,1.79
94,1.41,840,175,135.00,1.00
95,6.40,1377,1243,38.66,1.94
96,8.06,1116,116,150.26,2.06
97,4.47,442,1403,63.43,1.90
98,7.81,1104,295,140.19,2.00
99,8.60,1306,1092,125.54,2.00
100,12.04,830,470,175.24,1.00
101,17.46,819,982,13.24,1.97
102,14.32,1052,1116,114.78,2.10
103,18.38,802,1077,157.62,2.15
104,8.25,171,762,75.96,1.96
105,7.07,1231,588,98.13,1.00
106,15.26,468,1352,58.39,2.12
107,3.61,820,329,56.31,1.79
108,7.81,811,339,50.19,2.00
109,8.06,1102,212,29.74,1.79
110,7.21,451,863,33.69,1.79
111,11.18,562,355,100.30,1.97
112,8.06,582,1357,29.74,2.04
113,10.77,773,1488,68.20,1.90
114,1.41,907,1365,135.00,1.00
115,11.18,1218,383,100.30,1.98
116,16.40,821,656,52.43,2.00
117,2.24,790,494,153.43,1.00
118,9.22,1420,242,139.40,2.03
119,9.22,844,542,12.53,1.96
120,7.28,833,543,15.95,1.97
121,3.61,718,1203,146.31,1.79
122,10.82,489,1107,146.31,2.06
123,4.24,1313,1111,135.00,1.41
124,9.22,1122,1070,130.60,2.00
125,11.70,1086,1548,70.02,2.11
126,15.26,638,385,31.61,2.12
127,6.32,125,737,71.57,1.96
128,8.06,1010,394,60.26,1.79
129,14.42,874,174,33.69,2.12
130,2.83,868,178,45.00,1.41
131,10.30,1373,294,119.05,2.04
132,5.83,609,135,120.96,1.94
133,2.83,618,150,135.00,1.41
134,5.39,1163,646,68.20,1.90
135,16.40,736,619,142.43,2.00
136,15.81,887,1042,124.70,2.12
137,7.81,855,1171,50.19,1.94
138,16.12,1180,292,172.87,1.99
139,5.00,819,1215,143.13,1.79
140,4.47,164,894,63.43,1.90
141,15.13,679,530,172.41,1.98
142,1.41,774,721,135.00,1.00
143,10.82,1040,244,146.31,2.06
144,2.24,1219,1017,153.43,1.00
145,4.47,1256,506,153.43,1.90
146,5.10,1277,686,168.69,1.00
147,2.24,1284,686,153.43,1.00
148,8.54,1023,890,20.56,1.94
149,1.41,1011,893,135.00,1.00
150,3.16,903,763,108.43,1.00
151,4.47,778,1263,153.43,1.79
152,3.61,1219,1466,123.69,1.79
153,20.59,638,587,29.05,1.79
154,2.83,886,1051,135.00,1.41
155,11.40,878,174,37.87,2.00
156,8.25,936,634,165.96,1.94
157,9.22,97,894,77.47,1.96
158,5.66,555,545,135.00,1.41
159,6.71,1178,1412,116.57,1.79
160,8.25,1123,906,165.96,1.96
161,15.13,716,620,7.59,1.99
162,20.40,842,598,11.31,1.97
163,8.25,924,1524,104.04,1.98
164,9.06,1027,1077,96.34,1.00
165,3.16,1027,1094,108.43,1.00
166,12.81,868,558,128.66,2.09
167,7.28,1399,311,15.95,1.97
168,1.41,809,204,135.00,1.00
169,2.83,810,206,135.00,1.41
170,8.94,558,1112,153.43,2.04
171,8.49,476,1381,135.00,1.41
172,13.60,1466,361,36.03,2.09
173,1.41,535,183,135.00,1.00
174,4.47,1101,469,153.43,1.79
175,2.24,886,989,116.57,1.00
176,9.22,833,1519,130.60,2.05
177,2.83,1060,747,135.00,1.41
178,13.15,588,493,81.25,1.99
179,7.81,1431,979,140.19,2.00
180,10.00,431,831,36.87,2.00
181,5.00,1186,916,36.87,1.79
182,1.41,1114,1289,135.00,1.00
183,14.87,661,378,160.35,1.90
184,12.53,678,941,118.61,1.79
185,13.45,834,905,41.99,2.05
186,4.47,647,926,153.43,1.79
187,2.24,662,932,153.43,1.00
188,4.24,1391,1009,135.00,1.41
189,20.62,624,615,50.91,2.03
190,9.22,1100,1038,167.47,1.96
191,7.28,580,854,15.95,1.94
192,2.83,537,182,135.00,1.41
193,5.10,1348,1093,101.31,1.00
194,5.83,1365,1329,59.04,1.90
195,9.43,911,209,57.99,2.06
196,9.22,836,924,130.60,2.00
197,6.32,506,809,71.57,1.94
198,5.39,928,449,158.20,1.94
199,13.45,1092,1370,48.01,2.06
200,10.63,1355,237,41.19,2.03
201,4.47,734,575,26.57,1.79
202,9.49,789,1467,18.43,1.94
203,11.66,681,1106,120.96,1.79
204,3.61,520,796,33.69,1.79
205,2.83,507,807,45.00,1.41
206,6.32,1268,139,161.57,1.94
207,4.12,912,1061,104.04,1.00
208,11.40,913,1066,105.26,1.96
209,1.41,796,622,135.00,1.00
210,1.41,815,623,135.00,1.00
211,10.82,760,531,146.31,1.94
212,6.40,1188,210,38.66,1.94
213,4.47,1246,1219,26.57,1.79
214,4.47,1231,1224,26.57,1.79
215,7.28,811,868,15.95,1.94
216,19.24,808,367,62.10,1.79
217,1.41,1279,1198,135.00,1.00
218,1.41,118,866,135.00,1.00
219,21.26,1125,950,138.81,2.07
220,7.21,994,1336,146.31,1.79
221,7.28,1086,1085,15.95,1.94
222,21.63,714,1178,33.69,2.12
223,15.30,1150,1032,168.69,1.97
224,4.12,1166,1035,165.96,1.00
225,5.00,1286,1016,143.13,1.94
226,17.09,828,221,20.56,1.90
227,9.85,751,953,66.04,1.90
228,2.24,750,954,116.57,1.00
229,8.60,1139,1179,35.54,1.94
230,11.66,1184,392,120.96,1.79
231,5.00,1168,1035,126.87,1.94
232,5.10,1218,693,168.69,1.00
233,12.21,736,300,145.01,2.09
234,3.16,575,1138,161.57,1.00
235,3.61,589,1141,146.31,1.79
236,8.54,830,730,110.56,1.90
237,9.49,889,615,161.57,1.97
238,1.41,1088,906,135.00,1.00
239,2.24,1107,907,153.43,1.00
240,4.12,585,1444,165.96,1.00
241,15.65,784,289,153.43,1.79
242,5.10,1142,1254,101.31,1.00
243,9.90,824,51,135.00,1.41
244,4.47,796,928,153.43,1.90
245,10.44,807,930,163.30,1.96
246,4.12,630,1403,165.96,1.00
247,7.62,902,290,156.80,1.94
248,7.81,1050,724,39.81,2.00
249,5.00,784,522,143.13,1.79
250,15.13,630,624,82.41,1.99
251,2.24,630,628,116.57,1.00
252,3.61,762,851,33.69,1.79
253,3.16,475,1149,161.57,1.00
254,6.32,481,1150,161.57,1.94
255,9.85,1010,660,113.96,1.90
256,8.06,1063,1518,172.87,1.00
257,21.47,1008,1016,152.24,1.79
258,3.61,1077,854,33.69,1.79
259,9.43,764,104,147.99,1.79
260,5.39,687,849,21.80,1.94
261,7.07,816,1451,45.00,1.41
262,20.40,843,645,168.69,1.97
263,13.45,860,609,138.01,2.05
264,1.41,595,1520,135.00,1.00
265,13.04,1159,1173,147.53,2.06
266,5.10,540,616,168.69,1.00
267,7.28,1155,103,74.05,1.96
268,20.25,801,1267,147.09,2.12
269,21.38,1111,938,79.22,2.05
270,10.05,748,866,95.71,1.00
271,22.47,615,400,122.28,2.16
272,10.00,1161,1389,143.13,2.06
273,3.16,532,518,161.57,1.00
274,1.41,743,1277,135.00,1.00
275,15.62,658,1015,50.19,2.03
276,4.24,654,1020,45.00,1.41
277,16.55,786,1043,25.02,2.04
278,14.87,614,1137,19.65,2.11
279,3.61,607,1139,33.69,1.79
280,7.81,987,1099,140.19,1.94
281,10.44,1212,1393,106.70,1.97
282,5.83,996,1069,30.96,1.79
283,1.41,992,1070,135.00,1.00
284,8.94,1181,816,63.43,1.79
285,12.65,881,864,161.57,1.94
286,8.25,1056,1485,14.04,1.94
287,6.32,1258,175,161.57,1.90
288,3.16,1327,853,161.57,1.00
289,4.47,1331,854,153.43,1.90
290,10.44,588,1098,73.30,2.06
291,8.54,859,708,159.44,1.90
292,2.24,876,714,153.43,1.00
293,15.23,1239,840,113.20,2.11
294,5.66,1165,1391,135.00,1.41
295,7.07,554,1150,171.87,1.00
296,10.44,971,706,163.30,1.97
297,1.41,994,1273,135.00,1.00
298,3.61,739,838,56.31,1.79
299,3.61,944,1361,33.69,1.79
300,22.14,863,680,71.57,2.11
301,9.49,1209,219,108.43,1.94
302,4.47,1262,74,26.57,1.90
303,12.73,651,320,45.00,1.41
304,6.32,1073,656,161.57,1.94
305,19.72,918,1401,59.53,2.11
306,5.83,1407,1236,149.04,1.90
307,7.28,913,628,164.05,1.94
308,9.49,778,1534,71.57,1.90
309,18.25,826,1039,170.54,1.99
310,8.06,834,8,119.74,2.06
311,11.18,1171,941,100.30,1.99
312,12.53,1029,1327,61.39,1.79
313,19.65,606,1440,75.26,1.96
314,13.34,611,97,102.99,1.97
315,3.61,547,155,123.69,1.79
316,15.65,572,113,116.57,2.13
317,8.60,1169,179,35.54,1.94
318,18.79,650,1188,115.20,2.15
319,9.22,931,183,49.40,2.00
320,7.21,1303,263,33.69,2.00
321,20.40,747,270,168.69,1.97
322,7.07,1442,340,98.13,1.00
323,10.20,1316,841,78.69,1.98
324,1.41,795,613,135.00,1.00
325,18.36,823,517,60.64,2.14
326,1.41,1408,142,135.00,1.00
327,4.47,1180,726,116.57,1.79
328,13.60,1191,1091,107.10,2.06
329,2.83,1190,1479,135.00,1.41
330,9.06,554,1467,173.66,1.00
331,11.40,1161,118,142.13,2.09
332,4.47,916,1557,116.57,1.79
333,8.54,1269,106,20.56,2.06
334,7.07,597,580,135.00,1.41
335,10.00,1058,1362,126.87,2.00
336,3.16,908,800,161.57,1.00
337,10.00,910,874,36.87,1.94
338,4.47,1120,660,153.43,1.90
339,21.02,651,1128,64.65,2.13
340,4.12,1338,1059,104.04,1.00
341,2.83,608,953,135.00,1.41
342,7.07,617,963,135.00,1.41
343,5.00,872,1329,143.13,1.94
344,10.82,1157,741,123.69,1.94
345,14.32,1074,549,114.78,2.11
346,5.39,1131,662,21.80,1.90
347,1.41,1123,661,135.00,1.00
348,14.87,650,1175,42.27,2.07
349,19.21,692,371,128.66,2.11
350,1.41,1080,364,135.00,1.00
351,10.00,1204,1257,53.13,2.09
352,1.41,612,1444,135.00,1.00
353,4.47,627,1448,153.43,1.79
354,16.55,937,151,115.02,2.13
355,10.44,803,897,163.30,1.96
356,13.60,716,314,36.03,2.00
357,10.20,1232,1393,168.69,1.97
358,15.13,842,946,97.59,1.99
359,3.16,844,963,108.43,1.00
360,8.54,513,433,159.44,1.90
361,12.04,637,1260,131.63,2.06
362,20.25,896,1096,57.09,2.12
363,5.00,1403,1278,36.87,1.79
364,3.61,576,1110,33.69,1.79
365,7.07,1190,553,45.00,1.41
366,2.83,1244,24,45.00,1.41
367,7.21,984,446,56.31,1.94
368,12.08,887,658,155.56,2.04
369,14.32,1219,1236,24.78,2.13
370,19.80,891,232,45.00,1.41
371,11.40,969,1402,142.13,2.03
372,15.30,1508,1128,11.31,1.99
373,6.40,413,706,128.66,2.00
374,7.07,1008,1335,171.87,1.00
375,4.12,997,1336,165.96,1.00
376,3.61,1201,675,56.31,1.79
377,4.12,758,20,104.04,1.00
378,10.77,745,173,158.20,2.11
379,7.62,896,833,156.80,2.04
380,5.00,1204,1208,53.13,1.79
381,1.41,545,488,135.00,1.00
382,11.66,800,446,30.96,2.06
383,7.21,793,450,33.69,1.79
384,11.66,908,1062,120.96,2.06
385,19.10,713,916,47.12,2.06
386,2.83,1282,955,135.00,1.41
387,5.83,1415,353,120.96,1.94
388,6.08,628,1403,170.54,1.00
389,6.08,771,1098,99.46,1.00
390,2.83,892,24,45.00,1.41
391,13.89,548,1084,120.26,1.79
392,10.00,962,830,36.87,2.00
393,15.62,857,702,129.81,2.07
394,10.63,875,741,41.19,2.03
395,14.14,714,928,98.13,1.99
396,9.06,855,1534,96.34,1.00
397,5.39,1033,765,111.80,1.94
398,1.41,1462,952,135.00,1.00
399,12.53,832,1508,61.39,1.79
400,8.25,1083,993,104.04,1.94
401,3.61,1086,1008,123.69,1.79
402,18.68,670,1255,15.52,1.94
403,14.32,696,1455,77.91,1.97
404,1.41,926,1251,135.00,1.00
405,10.44,908,1257,16.70,1.94
406,15.00,838,306,53.13,2.00
407,1.41,947,1236,135.00,1.00
408,8.06,1215,267,119.74,2.04
409,11.40,1015,457,15.26,1.94
410,5.39,1401,185,68.20,1.90
411,1.41,856,892,135.00,1.00
412,4.12,629,115,165.96,1.00
413,9.22,1212,625,12.53,1.97
414,2.83,866,583,45.00,1.41
415,3.61,861,591,56.31,1.79
416,4.47,589,1140,153.43,1.79
417,4.47,1042,428,153.43,1.79
418,5.39,1229,374,158.20,1.90
419,22.02,1056,1107,50.53,2.11
420,1.41,856,248,135.00,1.00
421,1.41,873,260,135.00,1.00
422,14.32,607,507,12.09,1.97
423,3.16,601,507,161.57,1.00
424,4.24,1344,956,135.00,1.41
425,20.12,750,684,26.57,2.13
426,1.41,756,1347,135.00,1.00
427,11.66,816,930,30.96,1.79
428,8.06,808,934,29.74,1.79
429,7.28,811,868,15.95,1.94
430,4.47,1078,1439,153.43,1.90
431,17.00,1026,1220,151.93,1.79
432,5.66,1052,681,135.00,1.41
433,11.05,1212,655,174.81,1.00
434,17.69,611,946,47.29,2.06
435,3.61,968,385,123.69,1.79
436,9.43,1400,275,147.99,2.06
437,5.66,1069,819,135.00,1.41
438,7.07,1077,827,135.00,1.41
439,6.32,817,835,161.57,1.90
440,12.81,520,1124,128.66,2.00
441,11.40,1148,1221,142.13,2.00
442,21.40,1220,1193,37.41,2.00
443,3.61,795,452,33.69,1.79
444,9.43,859,1271,57.99,1.79
445,13.42,1028,687,26.57,2.10
446,8.94,1077,184,63.43,1.79
447,9.06,1432,265,96.34,1.00
448,10.20,981,1246,101.31,1.98
449,4.47,823,692,116.57,1.79
450,8.60,1221,1414,144.46,2.06
451,6.71,534,392,116.57,1.79
452,19.70,1042,631,113.96,2.15
453,9.90,531,427,45.00,1.41
454,7.21,629,310,123.69,1.94
455,12.21,696,287,34.99,1.94
456,13.04,987,1272,147.53,2.06
457,8.94,480,1231,63.43,2.04
458,8.94,503,502,116.57,1.79
459,21.40,890,695,52.59,2.00
460,8.94,1147,619,153.43,1.90
461,21.02,1149,365,154.65,2.13
462,7.28,917,498,164.05,1.94
463,1.41,1020,57,135.00,1.00
464,1.41,1022,57,135.00,1.00
465,8.06,1029,57,172.87,1.00
466,10.00,1011,996,36.87,2.00
467,15.56,1178,1245,135.00,1.41
468,6.32,724,1466,161.57,1.90
469,21.47,1193,1155,62.24,1.79
470,20.25,781,360,159.78,1.90
471,1.41,912,630,135.00,1.00
472,8.49,1089,431,135.00,1.41
473,9.90,1097,440,135.00,1.41
474,9.22,613,233,167.47,1.97
475,7.28,626,235,164.05,1.94
476,14.14,788,943,98.13,1.99
477,1.41,1024,452,135.00,1.00
478,9.85,845,1447,113.96,2.04
479,11.18,1237,243,153.43,2.04
480,8.94,1365,326,63.43,1.79
481,20.62,845,1380,39.09,2.03
482,7.28,844,62,15.95,1.94
483,7.81,851,408,129.81,2.00
484,4.24,864,918,135.00,1.41
485,20.02,708,633,92.86,1.00
486,8.60,1186,82,144.46,1.94
487,7.21,1214,554,123.69,1.79
488,13.93,565,356,111.04,2.11
489,16.76,753,925,72.65,1.94
490,1.41,1110,548,135.00,1.00
491,6.32,1445,1016,161.57,1.94
492,8.25,1029,88,14.04,1.97
493,7.81,791,615,140.19,2.03
494,2.83,802,624,135.00,1.41
495,3.61,752,884,146.31,1.79
496,2.83,821,328,45.00,1.41
497,7.21,1198,900,56.31,2.00
498,20.88,624,1105,106.70,1.94
499,7.28,42,760,74.05,1.94
500,5.10,1026,1479,168.69,1.00
501,9.43,769,298,57.99,2.06
502,2.83,767,301,45.00,1.41
503,7.21,763,308,56.31,1.79
504,12.21,984,758,55.01,2.11
505,8.25,1000,1386,14.04,1.96
506,5.00,1015,631,36.87,1.79
507,1.41,1064,164,135.00,1.00
508,1.41,1062,165,135.00,1.00
509,5.39,1048,171,21.80,1.90
510,6.32,1166,1177,18.43,1.90
511,20.52,1015,1068,136.97,2.07
512,10.05,1190,862,95.71,1.00
513,11.70,806,1226,19.98,2.06
514,21.63,668,431,56.31,2.12
515,8.60,861,601,125.54,1.94
516,1.41,866,609,135.00,1.00
517,21.02,667,1215,177.27,1.00
518,4.12,626,266,165.96,1.00
519,6.71,996,687,26.57,1.79
520,7.81,1312,621,129.81,1.94
521,7.81,699,342,39.81,2.03
522,17.69,807,286,42.71,2.07
523,21.10,857,224,95.44,1.99
524,3.61,689,298,56.31,1.79
525,8.54,559,1328,20.56,1.94
526,1.41,588,80,135.00,1.00
527,8.25,907,536,165.96,1.96
528,13.60,1261,831,107.10,1.94
529,6.32,1038,1011,161.57,1.96
530,18.38,671,344,157.62,2.11
531,5.83,743,132,120.96,1.90
532,6.32,808,1189,161.57,1.90
533,14.32,859,1240,114.78,2.13
534,5.39,910,71,68.20,1.94
535,2.83,961,1271,135.00,1.41
536,18.11,816,1275,6.34,1.99
537,8.94,580,319,26.57,1.79
538,10.30,1211,1294,150.95,1.79
539,10.05,1015,257,95.71,1.00
540,6.40,1252,1303,141.34,1.94
541,11.05,723,364,95.19,1.00
542,11.40,1205,711,105.26,1.94
543,15.26,427,1325,58.39,2.12
544,11.40,1086,329,127.87,2.00
545,6.71,980,176,153.43,2.04
546,17.46,1009,540,23.63,2.15
547,19.70,1186,246,156.04,2.15
548,2.24,519,620,153.43,1.00
549,10.20,1104,1136,101.31,1.99
550,10.30,885,466,150.95,1.79
551,5.00,1045,963,126.87,1.94
552,14.32,1266,1116,155.22,2.10
553,5.66,1269,1208,45.00,1.41
554,10.63,1259,1216,41.19,2.05
555,21.21,695,1166,81.87,1.99
556,3.61,648,933,33.69,1.79
557,11.18,632,941,26.57,1.79
558,6.71,581,568,153.43,1.79
559,3.61,991,32,146.31,1.79
560,6.71,996,1438,116.57,1.79
561,6.71,1002,1450,116.57,1.79
562,17.46,685,931,23.63,2.11
563,1.41,737,103,135.00,1.00
564,11.31,871,1402,45.00,1.41
565,2.83,1064,580,45.00,1.41
566,13.34,1161,1280,167.01,1.99
567,15.65,1047,327,26.57,2.13
568,21.95,1171,264,120.07,2.14
569,6.32,787,161,108.43,1.90
570,1.41,817,398,135.00,1.00
571,8.60,1132,742,35.54,2.00
572,7.21,1255,1325,56.31,2.00
573,1.41,904,729,135.00,1.00
574,16.12,668,1163,150.26,1.79
575,20.02,785,334,177.14,1.00
576,8.06,1458,1152,119.74,1.79
577,11.70,667,1429,109.98,1.94
578,7.62,687,35,113.20,1.94
579,5.39,732,1027,111.80,1.94
580,5.66,460,1130,135.00,1.41
581,4.24,467,1137,135.00,1.41
582,2.83,473,1143,135.00,1.41
583,18.38,767,637,135.00,1.41
584,6.40,685,56,51.34,2.00
585,5.83,474,1248,120.96,1.90
586,6.32,480,1278,71.57,1.94
587,1.41,717,1306,135.00,1.00
588,11.66,719,1307,149.04,2.06
589,15.65,781,876,63.43,1.79
590,7.28,971,499,74.05,1.94
591,4.47,968,510,63.43,1.79
592,9.85,783,1011,23.96,2.06
593,21.02,852,1073,64.65,2.13
594,17.46,823,1196,103.24,2.06
595,1.41,1539,1134,135.00,1.00
596,18.60,653,1140,126.25,2.00
597,13.00,741,1179,157.38,2.04
598,1.41,754,1184,135.00,1.00
599,1.41,756,1185,135.00,1.00
600,10.63,1211,839,41.19,2.05
601,2.83,828,1420,135.00,1.41
602,6.40,835,1426,141.34,2.00
603,4.24,1128,1322,135.00,1.41
604,19.10,1136,379,42.88,2.07
605,2.83,852,1337,135.00,1.41
606,16.12,970,1020,29.74,2.14
607,7.21,1253,1433,33.69,2.06
608,2.83,1267,549,45.00,1.41
609,2.24,494,654,153.43,1.00
610,6.71,615,1265,63.43,1.90
611,6.32,613,1274,71.57,1.90
612,1.41,857,1427,135.00,1.00
613,10.44,859,1428,163.30,1.94
614,21.21,759,1225,8.13,1.99
615,1.41,567,377,135.00,1.00
616,3.61,677,1328,56.31,1.79
617,5.00,1075,363,143.13,1.94
618,7.21,1100,162,33.69,1.94
619,1.41,1134,242,135.00,1.00
620,2.83,1151,252,135.00,1.41
621,4.12,606,1328,165.96,1.00
622,3.61,620,1329,146.31,1.79
623,4.47,911,468,63.43,1.79
624,17.89,1119,201,63.43,1.79
625,7.28,1455,978,15.95,1.96
626,12.37,931,1078,14.04,1.97
627,11.40,995,91,127.87,2.00
628,11.18,707,428,100.30,1.97
629,14.14,1151,1108,98.13,1.99
630,1.41,541,224,135.00,1.00
631,12.53,805,1497,61.39,1.79
632,19.92,961,1272,17.53,2.11
633,11.18,743,62,100.30,1.98
634,9.22,793,1321,167.47,1.96
635,13.93,872,1313,111.04,2.11
636,14.56,944,238,105.95,2.11
637,8.94,1008,1244,116.57,1.90
638,7.81,596,1173,140.19,2.00
639,7.07,511,481,171.87,1.00
640,11.18,991,260,100.30,1.99
641,5.10,1415,870,168.69,1.00
642,9.43,836,160,122.01,2.06
643,5.39,1019,677,158.20,1.90
644,8.94,1029,680,153.43,2.04
645,1.41,1045,972,135.00,1.00
646,11.31,1052,979,135.00,1.41
647,5.66,1466,951,135.00,1.41
648,13.00,408,1300,22.62,2.04
649,3.61,582,1388,123.69,1.79
650,5.83,588,1272,149.04,1.79
651,8.60,657,259,54.46,1.94
652,1.41,742,1414,135.00,1.00
653,16.16,894,1383,68.20,2.15
654,8.25,657,1346,165.96,1.96
655,5.10,896,175,168.69,1.00
656,10.20,902,176,168.69,1.97
657,15.52,857,970,14.93,1.96
658,9.22,1210,45,139.40,2.00
659,1.41,1269,1113,135.00,1.00
660,8.54,801,804,110.56,1.94
661,5.83,895,1435,149.04,1.79
662,2.24,991,652,153.43,1.00
663,1.41,1002,657,135.00,1.00
664,1.41,512,1332,135.00,1.00
665,6.71,500,1336,26.57,1.94
666,5.10,862,473,168.69,1.00
667,5.10,913,953,101.31,1.00
668,7.28,679,1406,164.05,1.96
669,1.41,738,1207,135.00,1.00
670,8.60,746,1218,125.54,2.00
671,9.43,614,1410,32.01,1.94
672,1.41,991,1354,135.00,1.00
673,1.41,507,599,135.00,1.00
674,7.81,529,1166,39.81,2.00
675,21.40,809,248,127.41,2.00
676,9.85,729,1240,23.96,2.10
677,9.85,1412,340,66.04,2.04
678,16.55,1301,1170,64.98,2.15
679,21.02,1029,1080,25.35,2.13
680,15.13,1220,1337,172.41,1.99
681,5.10,1236,1339,168.69,1.00
682,8.25,1307,1250,75.96,1.96
683,10.30,917,255,119.05,1.79
684,6.71,923,266,116.57,1.79
685,2.24,730,158,153.43,1.00
686,5.39,716,161,21.80,1.94
687,7.62,828,1467,23.20,1.90
688,8.94,967,257,26.57,1.79
689,7.81,1038,412,50.19,1.94
690,4.24,1059,1319,45.00,1.41
691,5.83,1112,1396,149.04,1.79
692,1.41,1206,330,135.00,1.00
693,1.41,1214,340,135.00,1.00
694,11.70,120,761,70.02,1.90
695,11.18,858,1184,116.57,2.11
696,3.16,1290,992,161.57,1.00
697,10.77,512,1183,21.80,2.04
698,8.54,674,28,159.44,2.04
699,15.65,1320,312,116.57,2.15
700,16.16,1438,246,21.80,2.14
701,21.21,742,385,45.00,1.41
702,8.25,71,754,104.04,1.96
703,12.17,875,948,80.54,1.98
704,12.21,541,165,55.01,2.09
705,7.62,604,1302,23.20,1.90
706,1.41,595,1304,135.00,1.00
707,6.40,731,127,141.34,1.94
708,5.00,739,133,143.13,1.79
709,5.00,869,758,53.13,1.94
710,1.41,879,471,135.00,1.00
711,5.00,876,477,53.13,1.94
712,3.61,944,421,146.31,1.79
713,4.24,1274,1172,135.00,1.41
714,3.61,708,845,33.69,1.79
715,1.41,1145,1440,135.00,1.00
716,10.30,1170,873,119.05,2.10
717,5.00,573,1462,53.13,1.79
718,13.42,672,1472,26.57,2.10
719,13.42,819,428,63.43,2.13
720,6.71,833,34,63.43,1.79
721,8.94,1217,972,63.43,2.04
722,6.08,1252,305,170.54,1.00
723,20.62,786,415,165.96,2.06
724,13.15,981,1533,81.25,1.99
725,11.40,1051,1314,164.74,2.06
726,5.66,934,1257,135.00,1.41
727,2.83,1437,956,45.00,1.41
728,1.41,135,888,135.00,1.00
729,6.71,553,1377,26.57,1.79
730,9.22,824,1370,130.60,2.05
731,2.83,901,1315,135.00,1.41
732,5.66,1075,1492,135.00,1.41
733,4.47,1206,643,116.57,1.79
734,17.09,836,711,20.56,1.90
735,8.94,852,503,116.57,1.90
736,1.41,855,512,135.00,1.00
737,7.62,856,514,113.20,1.90
738,10.44,1120,494,106.70,1.97
739,3.61,467,630,33.69,1.79
740,2.24,1094,1444,153.43,1.00
741,5.83,650,404,59.04,1.79
742,13.04,642,416,57.53,2.06
743,7.21,1086,1084,56.31,1.94
