 ,Feret,FeretX,FeretY,FeretAngle,MinFeret
462,12.21,766,665,34.99,1.94
463,11.66,181,424,149.04,2.06
464,13.60,1218,945,53.97,2.09
465,8.60,1260,1163,144.46,1.94
466,11.70,1730,1074,160.02,2.11
467,6.71,809,859,153.43,1.90
468,4.47,469,372,153.43,1.79
469,2.24,476,375,153.43,1.00
470,2.24,479,376,153.43,1.00
471,1.41,482,377,135.00,1.00
472,15.00,784,680,36.87,2.00
473,5.00,779,684,36.87,1.79
474,5.00,940,1033,36.87,1.79
475,15.81,1594,1146,145.30,2.09
476,4.12,284,818,104.04,1.00
477,3.16,285,824,108.43,1.00
478,13.34,473,988,102.99,1.97
479,17.46,835,639,13.24,1.96
480,4.47,147,630,63.43,1.79
481,7.21,141,642,56.31,1.79
482,20.12,303,594,26.57,2.13
483,4.47,614,715,153.43,1.90
484,12.65,692,578,71.57,2.06
485,3.16,709,1028,161.57,1.00
486,17.80,199,523,141.84,2.00
487,3.61,1239,842,146.31,1.79
488,7.62,995,901,113.20,1.90
489,17.80,699,918,141.84,2.03
490,7.62,771,762,113.20,1.94
491,11.18,1098,733,116.57,1.79
492,7.07,1622,499,135.00,1.41
493,1.41,557,618,135.00,1.00
494,11.40,168,454,142.13,2.00
495,2.24,439,735,116.57,1.00
496,5.10,440,748,101.31,1.00
497,20.25,520,955,159.78,2.11
498,4.12,146,422,104.04,1.00
499,17.72,247,589,73.61,1.94
500,6.32,1687,647,161.57,1.90
501,11.18,458,1007,169.70,1.97
502,2.83,1028,808,135.00,1.41
503,5.00,1035,814,143.13,1.79
504,4.47,408,640,153.43,1.90
505,20.10,738,578,95.71,1.99
506,21.26,802,740,41.19,2.07
507,8.60,1342,810,125.54,2.00
508,21.19,714,890,160.71,2.11
509,6.08,1684,668,170.54,1.00
510,21.38,53,344,169.22,2.05
511,10.05,706,562,174.29,1.00
512,6.32,361,531,71.57,1.94
513,5.39,359,538,68.20,1.90
514,9.90,985,824,135.00,1.41
515,4.47,1069,860,153.43,1.79
516,8.06,671,734,60.26,2.04
517,8.06,744,818,150.26,1.79
518,7.62,954,675,23.20,1.90
519,3.16,1797,883,161.57,1.00
520,14.14,888,929,8.13,1.99
521,9.22,334,472,49.40,2.00
522,2.83,328,480,45.00,1.41
523,3.61,560,677,33.69,1.79
524,5.66,709,847,135.00,1.41
525,7.81,751,771,129.81,1.94
526,3.61,1507,944,146.31,1.79
527,21.95,1622,905,149.93,2.14
528,10.44,1273,976,106.70,1.94
529,5.10,1749,1104,168.69,1.00
530,2.24,1745,1105,153.43,1.00
531,8.54,797,1020,110.56,2.04
532,6.71,800,1030,116.57,2.04
533,7.62,281,662,23.20,1.90
534,8.94,1129,802,116.57,2.04
535,6.32,141,601,18.43,1.94
536,3.16,153,599,161.57,1.00
537,10.05,580,891,95.71,1.00
538,12.17,1488,692,80.54,1.98
539,4.24,1194,1113,45.00,1.41
540,2.83,1187,1121,45.00,1.41
541,11.70,163,731,70.02,2.06
542,1.41,417,676,135.00,1.00
543,11.18,1500,661,63.43,1.79
544,4.47,176,416,116.57,1.90
545,8.54,178,421,110.56,1.94
546,5.83,1328,1039,59.04,1.79
547,19.42,1409,1080,145.49,2.12
548,4.47,262,821,116.57,1.90
549,3.61,264,828,123.69,1.79
550,8.25,849,677,104.04,1.97
551,8.54,1154,916,20.56,1.90
552,10.77,1141,921,21.80,1.90
553,8.25,267,430,104.04,1.94
554,7.62,415,479,23.20,1.90
555,18.79,1397,1088,115.20,2.13
556,8.06,742,791,172.87,1.00
557,3.16,768,1113,108.43,1.00
558,1.41,45,319,135.00,1.00
559,1.41,49,298,135.00,1.00
560,9.43,440,739,32.01,2.06
561,1.41,836,658,135.00,1.00
562,12.21,1381,638,55.01,2.12
563,9.22,1423,935,130.60,2.03
564,2.83,1434,949,135.00,1.41
565,5.83,1562,1182,149.04,1.79
566,5.83,1571,1188,149.04,1.79
567,5.39,1192,992,68.20,1.90
568,5.39,338,350,158.20,1.94
569,8.49,1603,735,45.00,1.41
570,11.31,1594,744,45.00,1.41
571,5.10,917,1019,168.69,1.00
572,9.90,1106,813,135.00,1.41
573,1.41,569,667,135.00,1.00
574,5.39,564,682,68.20,1.90
575,3.61,1444,1061,123.69,1.79
576,4.47,250,838,153.43,1.79
577,5.83,632,1087,120.96,1.90
578,8.54,634,1093,110.56,1.90
579,14.56,911,902,15.95,1.94
580,3.61,974,900,123.69,1.79
581,7.62,1135,625,113.20,1.90
582,6.71,790,903,116.57,1.90
583,13.00,964,831,112.62,1.90
584,9.06,1081,739,96.34,1.00
585,7.07,1318,879,98.13,1.00
586,9.90,377,583,45.00,1.41
587,12.04,1408,632,131.63,2.07
588,3.61,777,755,33.69,1.79
589,5.83,941,1035,59.04,1.79
590,1.41,938,1040,135.00,1.00
591,4.47,1233,1169,116.57,1.79
592,15.26,1682,919,121.61,2.11
593,5.39,1698,1166,21.80,1.90
594,1.41,711,794,135.00,1.00
595,20.25,40,670,122.91,2.12
596,4.12,138,381,104.04,1.00
597,11.31,764,1049,135.00,1.41
598,9.90,1231,1070,135.00,1.41
599,12.65,482,982,161.57,2.06
600,9.22,78,648,139.40,2.03
601,3.61,262,453,56.31,1.79
602,2.83,452,727,135.00,1.41
603,9.85,134,619,156.04,2.04
604,1.41,147,625,135.00,1.00
605,11.18,602,734,79.70,1.98
606,4.24,1166,930,45.00,1.41
607,15.62,1152,941,39.81,2.03
608,9.43,519,953,57.99,2.06
609,7.21,1112,804,56.31,2.06
610,8.60,1440,945,35.54,2.00
611,1.41,1678,1107,135.00,1.00
612,21.10,1755,915,121.43,2.11
613,14.76,1287,966,118.30,2.14
614,8.06,93,661,119.74,2.04
615,3.16,1769,1110,108.43,1.00
616,20.62,35,435,157.17,2.15
617,4.12,1194,1112,165.96,1.00
618,10.77,1250,620,158.20,2.04
619,13.00,1262,880,67.38,2.11
620,13.34,1570,1186,12.99,1.97
621,3.16,1562,1186,161.57,1.00
622,19.65,203,529,75.26,1.96
623,7.28,164,643,74.05,1.96
624,18.79,437,619,25.20,2.13
625,5.83,401,714,149.04,1.79
626,5.83,1426,1066,120.96,1.79
627,6.71,1431,1076,116.57,1.79
628,20.62,362,564,104.04,2.06
629,20.62,809,752,14.04,2.06
630,6.32,517,903,71.57,1.94
631,15.81,929,901,145.30,2.13
632,10.63,201,427,131.19,2.03
633,2.24,212,439,116.57,1.00
634,4.24,1686,1097,45.00,1.41
635,8.06,505,886,29.74,1.79
636,11.40,810,1012,127.87,2.05
637,9.06,774,906,96.34,1.00
638,16.28,1124,564,79.38,1.99
639,4.12,138,381,104.04,1.00
640,19.85,479,737,130.91,2.07
641,17.00,547,671,118.07,2.14
642,8.06,395,699,60.26,2.04
643,9.49,296,662,108.43,1.94
644,7.28,323,660,74.05,1.96
645,3.16,585,682,108.43,1.00
646,7.28,990,760,74.05,1.94
647,11.05,1688,588,174.81,1.00
648,1.41,395,690,135.00,1.00
649,6.32,728,1111,71.57,1.94
650,3.61,1181,1128,146.31,1.79
651,3.16,156,602,108.43,1.00
652,4.47,153,619,63.43,1.90
653,14.14,1055,944,98.13,1.99
654,17.46,1604,667,13.24,1.97
655,2.83,212,569,45.00,1.41
656,1.41,210,569,135.00,1.00
657,12.81,197,580,38.66,2.00
658,12.73,560,897,135.00,1.41
659,7.07,738,1120,135.00,1.41
660,1.41,803,902,135.00,1.00
661,2.24,1088,843,153.43,1.00
662,15.81,1070,850,18.43,2.11
663,10.63,1583,620,48.81,2.00
664,3.61,485,869,33.69,1.79
665,13.89,707,581,30.26,2.14
666,1.41,700,584,135.00,1.00
667,8.94,1304,978,63.43,1.79
668,3.16,193,434,108.43,1.00
669,3.16,192,444,108.43,1.00
670,3.16,191,448,108.43,1.00
671,7.28,517,910,15.95,1.96
672,2.24,527,908,153.43,1.00
673,6.32,1170,1134,108.43,1.90
674,5.83,55,687,59.04,1.79
675,11.66,118,390,149.04,2.06
676,3.61,351,479,56.31,1.79
677,13.04,344,491,57.53,2.06
678,5.83,1000,892,30.96,1.79
679,12.04,1249,642,41.63,2.06
680,9.43,1600,1171,57.99,2.06
681,1.41,1599,1172,135.00,1.00
682,1.41,807,893,135.00,1.00
683,7.07,808,901,98.13,1.00
684,21.59,1529,648,166.61,1.96
685,17.46,1713,706,103.24,1.96
686,11.40,495,859,15.26,1.96
687,4.12,618,761,165.96,1.00
688,19.85,489,713,139.09,2.07
689,2.24,432,605,116.57,1.00
690,1.41,431,608,135.00,1.00
691,3.16,509,1035,108.43,1.00
692,10.82,579,725,56.31,2.12
693,7.28,679,1014,164.05,1.94
694,4.47,370,673,26.57,1.79
695,1.41,167,389,135.00,1.00
696,1.41,176,397,135.00,1.00
697,8.60,734,824,125.54,2.06
698,11.66,986,883,120.96,2.06
699,13.04,1155,581,147.53,2.06
700,18.03,1484,1009,146.31,2.12
701,5.10,111,678,168.69,1.00
702,9.49,741,811,18.43,1.94
703,16.49,1710,1138,14.04,2.06
704,1.41,970,922,135.00,1.00
705,11.40,958,933,37.87,2.03
706,20.62,1657,1006,129.09,2.11
707,13.93,887,945,111.04,2.11
708,6.71,245,731,153.43,1.79
709,10.30,485,822,29.05,1.79
710,4.47,476,826,26.57,1.79
711,3.61,1249,1172,56.31,1.79
712,7.21,1350,981,123.69,2.06
713,7.21,1386,991,33.69,2.06
714,4.47,1780,1016,153.43,1.79
715,10.82,1789,1021,146.31,2.06
716,5.10,217,455,101.31,1.00
717,2.24,216,466,116.57,1.00
718,3.16,381,455,108.43,1.00
719,5.39,383,469,111.80,1.90
720,7.28,632,696,164.05,1.94
721,11.40,1162,569,164.74,1.94
722,4.12,1276,1150,104.04,1.00
723,8.25,1417,621,165.96,1.94
724,1.41,1431,624,135.00,1.00
725,7.62,1703,389,156.80,1.94
726,7.07,742,745,98.13,1.00
727,21.40,1350,642,127.41,2.00
728,4.12,163,413,104.04,1.00
729,6.32,573,617,71.57,1.94
730,6.32,803,883,18.43,1.96
731,7.28,912,999,15.95,1.96
732,10.20,1365,977,101.31,1.98
733,4.24,469,367,135.00,1.41
734,2.83,482,377,135.00,1.41
735,1.41,501,878,135.00,1.00
736,2.24,1193,1111,116.57,1.00
737,5.39,1195,1121,111.80,1.90
738,20.62,1597,748,165.96,2.06
739,8.60,1037,804,54.46,1.94
740,8.54,1193,1124,159.44,1.90
741,14.76,1570,608,118.30,1.79
742,21.19,1738,924,19.29,2.11
743,1.41,1342,1083,135.00,1.00
744,2.83,150,726,135.00,1.41
745,2.24,211,439,116.57,1.00
746,10.30,406,659,29.05,1.79
747,2.83,662,1146,45.00,1.41
748,18.44,710,904,139.40,2.07
749,21.38,719,598,79.22,2.05
